bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.08148429714693857,103.21549999999999,20
0,0.0,5.0,1,sink,0,82.82399999999998,20
1,5.0,10.0,0,source,0.08148429714693857,133.773,20
1,5.0,10.0,1,sink,0,82.91499999999999,20
2,10.0,15.0,0,source,0.08148429714693857,301.5015,20
2,10.0,15.0,1,sink,0,82.82849999999999,20
3,15.0,20.0,0,source,0.08148429714693857,132.72000000000003,20
3,15.0,20.0,1,sink,0,82.85049999999998,20
4,20.0,25.0,0,source,0.08148429714693857,103.3915,20
4,20.0,25.0,1,sink,0,83.04999999999998,20
5,25.0,30.0,0,source,0.08148429714693857,90.319,20
5,25.0,30.0,1,sink,0,83.04899999999998,20
6,30.0,35.0,0,source,0.08148429714693857,87.15599999999999,20
6,30.0,35.0,1,sink,0,82.95449999999998,20
7,35.0,40.0,0,source,0.08148429714693857,86.8205,20
7,35.0,40.0,1,sink,0,83.10799999999999,20
8,40.0,45.0,0,source,0.08148429714693857,139.7815,20
8,40.0,45.0,1,sink,0,83.147,20
9,45.0,50.0,0,source,0.08148429714693857,117.97349999999997,20
9,45.0,50.0,1,sink,0,83.1935,20
10,50.0,55.0,0,source,0.08148429714693857,86.991,20
10,50.0,55.0,1,sink,0,83.38550000000001,20
11,55.0,60.0,0,source,0.08148429714693857,149.19299999999998,20
11,55.0,60.0,1,sink,0,82.97749999999999,20
12,60.0,65.0,0,source,0.08148429714693857,153.51100000000002,20
12,60.0,65.0,1,sink,0,82.852,20
13,65.0,70.0,0,source,0.08148429714693857,118.793,20
13,65.0,70.0,1,sink,0,82.881,20
14,70.0,75.0,0,source,0.08148429714693857,108.8815,20
14,70.0,75.0,1,sink,0,82.85349999999998,20
15,75.0,80.0,0,source,0.08148429714693857,123.91399999999999,20
15,75.0,80.0,1,sink,0,175.9985,20
16,80.0,85.0,0,source,0.07731504943260116,113.64526315789475,19
16,80.0,85.0,1,sink,0.004169247714337413,285.04263157894735,19
17,85.0,90.0,0,source,0.06442337131379322,86.91749999999999,20
17,85.0,90.0,1,sink,0.017060925833145356,351.83400000000006,20
18,90.0,95.0,0,source,0.06442337131379322,86.554,20
18,90.0,95.0,1,sink,0.017060925833145356,284.48850000000004,20
19,95.0,100.0,0,source,0.0547453552037416,128.58499999999998,20
19,95.0,100.0,1,sink,0.02673894194319697,167.1275,20
20,100.0,105.0,0,source,0.034674749515613806,101.98599999999999,20
20,100.0,105.0,1,sink,0.04680954763132476,112.02800000000002,20
21,105.0,110.0,0,source,0.034674749515613806,87.0975,20
21,105.0,110.0,1,sink,0.04680954763132476,156.65500000000003,20
22,110.0,115.0,0,source,0.034674749515613806,87.05449999999999,20
22,110.0,115.0,1,sink,0.04680954763132476,124.652,20
23,115.0,120.0,0,source,0.034674749515613806,86.98400000000001,20
23,115.0,120.0,1,sink,0.04680954763132476,84.88199999999999,20
24,120.0,125.0,0,source,0.034674749515613806,86.874,20
24,120.0,125.0,1,sink,0.04680954763132476,210.76350000000002,20
25,125.0,130.0,0,source,0.034674749515613806,86.80599999999998,20
25,125.0,130.0,1,sink,0.04680954763132476,258.90999999999997,20
26,130.0,135.0,0,source,0.034674749515613806,86.85099999999998,20
26,130.0,135.0,1,sink,0.04680954763132476,149.4145,20
27,135.0,140.0,0,source,0.034674749515613806,86.84549999999999,20
27,135.0,140.0,1,sink,0.04680954763132476,104.88499999999999,20
28,140.0,145.0,0,source,0.034674749515613806,86.79000000000002,20
28,140.0,145.0,1,sink,0.04680954763132476,97.059,20
29,145.0,150.0,0,source,0.034674749515613806,86.769,20
29,145.0,150.0,1,sink,0.04680954763132476,107.9615,20
30,150.0,155.0,0,source,0.034674749515613806,86.71050000000001,20
30,150.0,155.0,1,sink,0.04680954763132476,96.73500000000003,20
31,155.0,160.0,0,source,0.034674749515613806,86.31800000000001,20
31,155.0,160.0,1,sink,0.04680954763132476,94.84049999999999,20
32,160.0,162.71025109291077,0,source,0.034674749515613806,86.35909090909091,11
32,160.0,162.71025109291077,1,sink,0.04680954763132476,135.47636363636366,11
