monotonic_ns,wall_ns,gpu,power_w,utilization_pct,memory_mib,valid
5559022339016427,1784173752693999520,0,86.79,0,75261,1
5559022339016427,1784173752693999520,1,83.46,0,74059,1
5559022616133413,1784173752971115436,0,86.79,0,75261,1
5559022616133413,1784173752971115436,1,83.46,0,74059,1
5559022895829122,1784173753250811005,0,364.03,53,75261,1
5559022895829122,1784173753250811005,1,83.57,0,74059,1
5559023189835163,1784173753544817016,0,367.45,100,75261,1
5559023189835163,1784173753544817016,1,83.57,0,74059,1
5559023467068828,1784173753822051071,0,346.20,100,75261,1
5559023467068828,1784173753822051071,1,83.57,0,74059,1
5559023749981384,1784173754104963277,0,351.41,96,75261,1
5559023749981384,1784173754104963277,1,83.66,0,74059,1
5559024035530422,1784173754390513365,0,330.78,100,75261,1
5559024035530422,1784173754390513365,1,83.57,0,74059,1
5559024317833364,1784173754672815507,0,330.77,100,75261,1
5559024317833364,1784173754672815507,1,83.89,0,74059,1
5559024598366935,1784173754953348838,0,352.23,100,75261,1
5559024598366935,1784173754953348838,1,83.57,0,74059,1
5559024879560099,1784173755234542022,0,371.10,100,75261,1
5559024879560099,1784173755234542022,1,83.57,0,74059,1
5559025183883261,1784173755538865294,0,122.48,78,75261,1
5559025183883261,1784173755538865294,1,83.38,0,74059,1
5559025466453571,1784173755821435624,0,138.55,34,75261,1
5559025466453571,1784173755821435624,1,83.38,0,74059,1
5559025746312639,1784173756101294662,0,138.55,38,75261,1
5559025746312639,1784173756101294662,1,83.38,0,74059,1
5559026077013526,1784173756431995349,0,89.43,5,75261,1
5559026077013526,1784173756431995349,1,83.38,0,74059,1
5559026387015828,1784173756741997301,0,89.25,0,75261,1
5559026387015828,1784173756741997301,1,83.46,0,74059,1
5559026673942692,1784173757028924845,0,350.16,48,75261,1
5559026673942692,1784173757028924845,1,83.66,0,74059,1
5559026954360305,1784173757309342767,0,379.58,100,75261,1
5559026954360305,1784173757309342767,1,83.38,0,74059,1
5559027236645587,1784173757591628150,0,389.47,100,75261,1
5559027236645587,1784173757591628150,1,83.57,0,74059,1
5559027515804872,1784173757870786785,0,356.15,97,75261,1
5559027515804872,1784173757870786785,1,83.29,0,74059,1
5559027794037277,1784173758149019190,0,354.63,100,75261,1
5559027794037277,1784173758149019190,1,83.66,0,74059,1
5559028075133482,1784173758430115565,0,131.91,52,75261,1
5559028075133482,1784173758430115565,1,83.74,0,74059,1
5559028354862021,1784173758709843934,0,141.60,34,75261,1
5559028354862021,1784173758709843934,1,83.66,0,74059,1
5559028635314753,1784173758990296796,0,136.42,36,75261,1
5559028635314753,1784173758990296796,1,83.38,0,74059,1
5559028913209911,1784173759268191964,0,144.80,36,75261,1
5559028913209911,1784173759268191964,1,83.46,0,74059,1
5559029194704822,1784173759549687255,0,134.63,36,75261,1
5559029194704822,1784173759549687255,1,83.46,0,74059,1
5559029474651078,1784173759829633131,0,137.95,35,75261,1
5559029474651078,1784173759829633131,1,83.38,0,74059,1
5559029859155874,1784173760214138027,0,97.09,36,75261,1
5559029859155874,1784173760214138027,1,83.38,0,74059,1
5559030180227031,1784173760535209274,0,89.16,0,75261,1
5559030180227031,1784173760535209274,1,83.46,0,74059,1
5559030466856608,1784173760821838291,0,351.08,46,75261,1
5559030466856608,1784173760821838291,1,83.74,0,74059,1
5559030745876895,1784173761100859078,0,354.99,100,75261,1
5559030745876895,1784173761100859078,1,83.29,0,74059,1
5559031025873531,1784173761380855404,0,392.78,100,75261,1
5559031025873531,1784173761380855404,1,83.38,0,74059,1
5559031305478022,1784173761660459905,0,237.16,96,75261,1
5559031305478022,1784173761660459905,1,83.29,0,74059,1
5559031583526868,1784173761938508761,0,339.25,100,75261,1
5559031583526868,1784173761938508761,1,82.97,0,74059,1
5559031864181088,1784173762219162961,0,331.04,100,75261,1
5559031864181088,1784173762219162961,1,82.97,0,74059,1
5559032141974537,1784173762496956420,0,328.92,100,75261,1
5559032141974537,1784173762496956420,1,82.70,0,74059,1
5559032458898388,1784173762813880321,0,355.55,100,75261,1
5559032458898388,1784173762813880321,1,82.97,0,74059,1
5559032735900946,1784173763090882829,0,376.75,100,75261,1
5559032735900946,1784173763090882829,1,82.97,0,74059,1
5559033016652834,1784173763371635737,0,318.65,100,75261,1
5559033016652834,1784173763371635737,1,82.97,0,74059,1
5559033296250805,1784173763651232698,0,368.87,100,75261,1
5559033296250805,1784173763651232698,1,82.97,0,74059,1
5559033574392400,1784173763929374303,0,329.25,100,75261,1
5559033574392400,1784173763929374303,1,82.97,0,74059,1
5559033854458476,1784173764209440339,0,359.52,100,75261,1
5559033854458476,1784173764209440339,1,82.97,0,74059,1
5559034137198024,1784173764492179977,0,389.14,100,75261,1
5559034137198024,1784173764492179977,1,82.88,0,74059,1
5559034415682146,1784173764770664049,0,334.66,100,75261,1
5559034415682146,1784173764770664049,1,82.97,0,74059,1
5559034694282467,1784173765049264330,0,135.37,57,75261,1
5559034694282467,1784173765049264330,1,82.87,0,74059,1
5559034972622480,1784173765327604343,0,149.77,36,75261,1
5559034972622480,1784173765327604343,1,83.05,0,74059,1
