phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,154888,11.03689193725586,14033.661005338277,125000000.0,0.00011226928804270622,1
drain,kv,target_to_client,144,11.047258853912354,13.034907745372765,125000000.0,1.0427926196298212e-07,1
post,api,client_to_target,206073,46.26553797721863,4454.136037529085,125000000.0,3.563308830023268e-05,1
post,kv,target_to_client,180,46.260210037231445,3.8910329169524136,125000000.0,3.112826333561931e-08,1
