connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
05206e4155ede38c,kv,5557240423175195,5557240424422034,0,0
492e3164cb945438,api,5557240423508312,5557240424486064,0,0
a162d63065f75cca,api,5557257169000046,5557268279626477,25868,7670
842d1e4ab235bd19,api,5557257170535662,5557268361097317,27569,8389
eb5c6c084b306bb6,api,5557271394579113,5557272534567427,27717,12563
1cd8bffab77d5a0f,api,5557271227674999,5557272534631597,26016,12809
46773554274a8f1f,api,5557275451062494,5557290861995010,31691,9092
e9393433a6174e08,api,5557275319178535,5557292210484726,43361,26022
d337b1842aec0bac,api,5557291827925453,5557292470084141,31839,7396
e219c736e3df533d,api,5557294491226819,5557296135737482,43509,20626
f1bd0e1fd22c1ec5,api,5557297110652645,5557297669418804,26035,7180
df523c888f0104b5,api,5557297670734862,5557298592052909,27736,11828
db046682f07425b1,api,5557298593802694,5557299536963367,43528,11828
f4931e815b1d88ab,api,5557299538476204,5557300143071367,31858,7642
