phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,308008,15.48431396484375,19891.614229685252,125000000.0,0.000159132913837482,1
drain,kv,target_to_client,180,22.315293073654175,8.066217163533969,125000000.0,6.452973730827175e-08,1
post,api,client_to_target,781987,58.08038020133972,13463.875361855193,125000000.0,0.00010771100289484154,1
post,kv,target_to_client,468,58.08432388305664,8.05725140129447,125000000.0,6.445801121035577e-08,1
