connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
b8b1bb7169b55f59,kv,5552736731422218,5552736732691657,0,0
67ca9ab967fccfc6,api,5552736731752855,5552736732758546,0,0
037588bb7455b8e0,api,5552753777861920,5552756358674153,25919,12077
0f7aba6c9e095dbd,api,5552756860237245,5552760531707049,29448,21065
676e9403303ef5a4,api,5552761026829820,5552765730822368,43412,8389
37a0cce0c7d05198,api,5552766274301533,5552770024474739,36981,9333
521ae2cb70dfb982,api,5552770548596585,5552771454285383,25887,11828
d19735f66c933fff,api,5552771457553742,5552772454330225,29416,12772
15e0e5b3c67e8e16,api,5552772456404124,5552773375714910,43380,11828
cfc11d565c499e8b,api,5552773377377614,5552774145184832,36949,9826
