ts,route,direction,bytes,billed
1783979820.799746,api,client_to_target,12814,1
1783979820.827193,api,target_to_client,149,0
1783979820.829926,kv,client_to_target,186,0
1783979820.832848,kv,target_to_client,36,1
1783979822.277883,api,target_to_client,539,0
1783979822.286319,api,client_to_target,16162,1
1783979822.301363,api,target_to_client,149,0
1783979822.304669,kv,client_to_target,186,0
1783979822.304884,kv,target_to_client,36,1
1783979823.010957,api,target_to_client,539,0
1783979823.789536,api,client_to_target,16200,1
1783979823.802361,api,target_to_client,149,0
1783979823.807731,kv,client_to_target,186,0
1783979823.809767,kv,target_to_client,36,1
1783979823.841484,api,target_to_client,539,0
1783979823.864542,api,client_to_target,16163,1
1783979823.873652,api,target_to_client,149,0
1783979823.876684,kv,client_to_target,186,0
1783979823.877489,kv,target_to_client,36,1
1783979824.033840,api,client_to_target,12900,1
1783979824.040733,api,target_to_client,149,0
1783979824.583048,kv,client_to_target,186,0
1783979824.583206,api,target_to_client,491,0
1783979824.583333,kv,target_to_client,36,1
1783979824.666571,api,target_to_client,539,0
1783979824.666637,api,target_to_client,241,0
1783979824.698454,api,client_to_target,14857,1
1783979824.711561,api,target_to_client,149,0
1783979831.108728,kv,client_to_target,186,0
1783979831.108878,api,target_to_client,241,0
1783979831.109093,kv,target_to_client,36,1
1783979831.252168,api,target_to_client,491,0
1783979831.252235,api,target_to_client,243,0
1783979833.742085,api,target_to_client,241,0
1783979833.742232,api,target_to_client,246,0
1783979833.760659,api,target_to_client,241,0
1783979833.760726,api,target_to_client,243,0
1783979833.779754,api,target_to_client,243,0
1783979833.779819,api,target_to_client,246,0
1783979833.798767,api,target_to_client,246,0
1783979833.798835,api,target_to_client,254,0
1783979833.817914,api,target_to_client,243,0
1783979833.817979,api,target_to_client,242,0
1783979833.836897,api,target_to_client,254,0
1783979833.836964,api,target_to_client,245,0
1783979833.856048,api,target_to_client,242,0
1783979833.856116,api,target_to_client,246,0
1783979833.875049,api,target_to_client,245,0
1783979833.875114,api,target_to_client,244,0
1783979833.893953,api,target_to_client,246,0
1783979833.894045,api,target_to_client,248,0
