commit_100_s,commit_50_s,commit_90_s,completed_migrations,condition,context_profile,deadline_s,episode,match_id,matched_control_complete,planned_migrations,policy,readiness_100_s,readiness_50_s,readiness_90_s,repeat,required_deadline_s,sample_id,scenario_id,status,token_distribution
1.465113956,1.416390357,1.465113956,8,tiny-fixed-2500mbps-19s,tiny,180,7,68dd795651c95331,True,8,isolated_fastest,1.255804746,1.209076438,1.255804746,1,19.0,4f9ad0a7bb0fab99,p-25101a59f87cf9e2,complete,fixed
11.781269278,11.597250523,11.781269278,8,large-fixed-2500mbps-30s,large,180,105,8154417fb6387f2a,True,8,isolated_fastest,11.596815497,11.411358046,11.596815497,0,30.0,e33c7532b46acaed,p-2eddc7404f21ee25,complete,fixed
5.151847801,5.059577799,5.151847801,8,mixed-fixed-2500mbps-19s,mixed,180,80,4e4b7bc9b6b0ba44,True,8,isolated_fastest,5.059217483,4.893284452,5.059217483,2,19.0,7d1b0ab854d9df69,p-4976754a404221d2,complete,fixed
4.981236193,4.816600595,4.981236193,8,medium-fixed-2500mbps-19s,medium,180,54,2ebe9d059e2b2b5d,True,8,isolated_fastest,4.884266926,4.645902212,4.884266926,0,19.0,51fde7b51569b7ba,p-662de928f80673f0,complete,fixed
4.999253155,4.837235,4.999253155,8,medium-fixed-2500mbps-30s,medium,180,57,e0daa9be315f7db5,True,8,isolated_fastest,4.883237172,4.696886782,4.883237172,0,30.0,51fde7b51569b7ba,p-5d52aa3e855667d0,complete,fixed
5.009375936,4.802180001,5.009375936,8,medium-fixed-2500mbps-19s,medium,180,55,a0b170bfed387bda,True,8,isolated_fastest,4.871314309,4.639691859,4.871314309,1,19.0,b6455b687844b7e4,p-b0c36cd2add89ff3,complete,fixed
2.388332743,2.319520133,2.388332743,8,small-fixed-2500mbps-30s,small,180,33,f3f8cf3a38684c96,True,8,isolated_fastest,2.202262241,2.132540228,2.202262241,0,30.0,7094953b638284e1,p-118d7b15854b8a9d,complete,fixed
5.016735688,4.832974092,5.016735688,8,medium-fixed-2500mbps-30s,medium,180,58,f48fc38e4aa6287c,True,8,isolated_fastest,4.832575865,4.693891993,4.832575865,1,30.0,b6455b687844b7e4,p-a982b2bd58e14930,complete,fixed
5.401672063,5.061468212,5.401672063,8,mixed-fixed-2500mbps-30s,mixed,180,82,ba558fa3903ad875,True,8,isolated_fastest,5.21868932,4.873831319,5.21868932,1,30.0,a9500bdb35e133a1,p-86df535d6d023103,complete,fixed
2.385532062,2.318628646,2.385532062,8,small-fixed-2500mbps-30s,small,180,34,c72a120e097fb785,True,8,isolated_fastest,2.196847789,2.128485556,2.196847789,1,30.0,837f3ff09bbaac24,p-eb8cc39fe4907b67,complete,fixed
2.388624531,2.317703535,2.388624531,8,small-fixed-2500mbps-19s,small,180,32,3363de8e64631f58,True,8,isolated_fastest,2.202266912,2.134478519,2.202266912,2,19.0,e59269064ede73aa,p-dc702e96e3a2e4f2,complete,fixed
5.455219634,5.19997262,5.455219634,8,mixed-fixed-5000mbps-19s,mixed,180,85,9e49ca24a875ad46,True,8,isolated_fastest,5.267432028,5.036940243,5.267432028,1,19.0,a9500bdb35e133a1,p-46d91721445234a3,complete,fixed
1.400545864,1.355263435,1.400545864,8,tiny-fixed-5000mbps-30s,tiny,180,17,6d5a4b614bfbf7df,True,8,isolated_fastest,1.220017825,1.175827926,1.220017825,2,30.0,bdd7bd934af6b024,p-980a0c37511c35d2,complete,fixed
5.336193911,5.04279538,5.336193911,8,mixed-fixed-5000mbps-19s,mixed,180,86,a9d5d704602fadb1,True,8,isolated_fastest,5.153262992,4.895518795,5.153262992,2,19.0,7d1b0ab854d9df69,p-72cf5c5af3841a66,complete,fixed
5.331712107,5.079562671,5.331712107,8,mixed-fixed-5000mbps-30s,mixed,180,87,14d38084bc1bd788,True,8,isolated_fastest,5.149532164,4.895334697,5.149532164,0,30.0,3c2f94941cabfb0f,p-7dc1517c10d3222a,complete,fixed
1.392172256,1.391803599,1.392172256,8,tiny-fixed-5000mbps-30s,tiny,180,15,b65223bd833df3af,True,8,isolated_fastest,1.202738079,1.202364112,1.202738079,0,30.0,e1563386afed6f49,p-868ce55e77f34c40,complete,fixed
12.831318861,7.821308857,12.831318861,8,large-fixed-5000mbps-19s,large,180,108,3f469502b6ce607d,True,8,isolated_fastest,12.629727812,7.618668718,12.629727812,0,19.0,e33c7532b46acaed,p-3553ff803a6b7b45,complete,fixed
2.370521655,2.305052725,2.370521655,8,small-fixed-5000mbps-30s,small,180,40,79c61d5b86820bf0,True,8,isolated_fastest,2.18874795,2.120640394,2.18874795,1,30.0,837f3ff09bbaac24,p-bac38f605e7febf0,complete,fixed
5.028926343,4.873197339,5.028926343,8,medium-fixed-5000mbps-19s,medium,180,61,667ef7c899cbb50d,True,8,isolated_fastest,4.848624694,4.6853663,4.848624694,1,19.0,b6455b687844b7e4,p-de062ca656f90138,complete,fixed
1.417053701,1.37214522,1.417053701,8,tiny-fixed-5000mbps-19s,tiny,180,12,6e142327606c6cd5,True,8,isolated_fastest,1.234585316,1.211110065,1.234585316,0,19.0,e1563386afed6f49,p-6b2a594e625a9815,complete,fixed
12.028437471,6.921385843,12.028437471,8,large-fixed-5000mbps-30s,large,180,112,864da6d482754848,True,8,isolated_fastest,11.80844314,6.749184921,11.80844314,1,30.0,3a515af4dffc7733,p-61f241256fafa07b,complete,fixed
11.849026825,6.881378762,11.849026825,8,large-fixed-5000mbps-19s,large,180,110,78c13e8571c566d1,True,8,isolated_fastest,11.615818223,6.64674255,11.615818223,2,19.0,c44d256c433cbdd6,p-89b00a53e9fc9169,complete,fixed
2.379490729,2.314682142,2.379490729,8,small-fixed-5000mbps-19s,small,180,36,43c773ce3a5aa47a,True,8,isolated_fastest,2.197616781,2.153317063,2.197616781,0,19.0,7094953b638284e1,p-e8254590c332e6dd,complete,fixed
4.968821183,4.809651969,4.968821183,8,medium-fixed-5000mbps-19s,medium,180,62,032057dec911b117,True,8,isolated_fastest,4.877578837,4.645679293,4.877578837,2,19.0,f7e97c59b5dc6a00,p-fa3190a06574be34,complete,fixed
12.845884306,7.842651858,12.845884306,8,large-fixed-5000mbps-30s,large,180,111,ae4f48326a214eda,True,8,isolated_fastest,12.597029771,7.644509913,12.597029771,0,30.0,e33c7532b46acaed,p-4d660237dab0ce80,complete,fixed
1.444238205,1.392155567,1.444238205,8,tiny-fixed-5000mbps-30s,tiny,180,16,8b7505c69d070307,True,8,isolated_fastest,1.251089997,1.205343934,1.251089997,1,30.0,4f9ad0a7bb0fab99,p-513a9e8ee8907177,complete,fixed
2.560444889,2.462043155,2.560444889,8,small-fixed-5000mbps-19s,small,180,38,a9e3d3e9ed6a1d5e,True,8,isolated_fastest,2.317098779,2.269884455,2.317098779,2,19.0,e59269064ede73aa,p-74588255b9b8b2e9,complete,fixed
12.741724001,7.658910159,12.741724001,8,large-fixed-5000mbps-19s,large,180,109,ddaf241b4faedf12,True,8,isolated_fastest,12.549012589,7.468352746,12.549012589,1,19.0,3a515af4dffc7733,p-66265ff2f9ac4a73,complete,fixed
5.354145565,5.051811908,5.354145565,8,mixed-fixed-5000mbps-30s,mixed,180,88,529540c1951b0b9a,True,8,isolated_fastest,5.16937669,4.90517345,5.16937669,1,30.0,a9500bdb35e133a1,p-3bc8f8027dcb63cc,complete,fixed
5.012869174,4.851603234,5.012869174,8,medium-fixed-5000mbps-30s,medium,180,64,a696acbf1079c2b4,True,8,isolated_fastest,4.875143748,4.712334131,4.875143748,1,30.0,b6455b687844b7e4,p-b9d0e426b1104a12,complete,fixed
12.373458664,7.277382271,12.373458664,8,large-fixed-5000mbps-30s,large,180,113,e5e8fde9548b44fd,True,8,isolated_fastest,12.175061269,7.070113444,12.175061269,2,30.0,c44d256c433cbdd6,p-fb9b847212f4e04b,complete,fixed
4.978658457,4.81772662,4.978658457,8,medium-fixed-5000mbps-30s,medium,180,65,2fa13ef210a6d058,True,8,isolated_fastest,4.885822691,4.648940967,4.885822691,2,30.0,f7e97c59b5dc6a00,p-a9d0a7149a6fd2c0,complete,fixed
1.43563039,1.390692448,1.43563039,8,tiny-fixed-5000mbps-19s,tiny,180,13,b1428242cd718e22,True,8,isolated_fastest,1.251314345,1.205173434,1.251314345,1,19.0,4f9ad0a7bb0fab99,p-eea2d78ee8fca4c7,complete,fixed
2.374568609,2.28382751,2.374568609,8,small-fixed-5000mbps-30s,small,180,39,1f4658844f53d474,True,8,isolated_fastest,2.190707173,2.121784682,2.190707173,0,30.0,7094953b638284e1,p-c76ca666053550b5,complete,fixed
1.420095167,1.375647948,1.420095167,8,tiny-fixed-5000mbps-19s,tiny,180,14,6f479d3d88892d48,True,8,isolated_fastest,1.233607798,1.186625132,1.233607798,2,19.0,bdd7bd934af6b024,p-52f55dfa005e7a48,complete,fixed
5.057029907,4.782851919,5.057029907,8,medium-fixed-5000mbps-19s,medium,180,60,be8ab85b533f031b,True,8,isolated_fastest,4.873827248,4.666931754,4.873827248,0,19.0,51fde7b51569b7ba,p-a2c181e30045bcdd,complete,fixed
4.995952333,4.813316819,4.995952333,8,medium-fixed-5000mbps-30s,medium,180,63,b212854c61fabdfd,True,8,isolated_fastest,4.858078617,4.65390102,4.858078617,0,30.0,51fde7b51569b7ba,p-25518bed43289ae6,complete,fixed
2.392454167,2.279717924,2.392454167,8,small-fixed-5000mbps-30s,small,180,41,8114d9b33434eba5,True,8,isolated_fastest,2.210173821,2.119526008,2.210173821,2,30.0,e59269064ede73aa,p-7ed33a84c107249f,complete,fixed
5.321623419,5.052393443,5.321623419,8,mixed-fixed-5000mbps-30s,mixed,180,89,476c94d7579ffe45,True,8,isolated_fastest,5.142753463,4.893097012,5.142753463,2,30.0,7d1b0ab854d9df69,p-4dac7afd514639b5,complete,fixed
2.380547583,2.311419139,2.380547583,8,small-fixed-5000mbps-19s,small,180,37,cdd0ce584a9fe86e,True,8,isolated_fastest,2.192703395,2.146946179,2.192703395,1,19.0,837f3ff09bbaac24,p-0f7c668b1e30adcf,complete,fixed
5.320621382,5.074982613,5.320621382,8,mixed-fixed-5000mbps-19s,mixed,180,84,9275e97cea33aba6,True,8,isolated_fastest,5.141183092,4.888454531,5.141183092,0,19.0,3c2f94941cabfb0f,p-6281d17187a47017,complete,fixed
1.591129805,1.51542919,1.591129805,8,tiny-fixed-10000mbps-30s,tiny,180,23,633544b820e6f28e,True,8,isolated_fastest,1.348183715,1.303035049,1.348183715,2,30.0,bdd7bd934af6b024,p-2f0783b0bc0b5c1d,complete,fixed
2.43722228,2.365142059,2.43722228,8,small-fixed-10000mbps-19s,small,180,42,6c942039151e55f3,True,8,isolated_fastest,2.236896191,2.177200228,2.236896191,0,19.0,7094953b638284e1,p-c3ca3bcb3be1b67b,complete,fixed
2.402089605,2.334615912,2.402089605,8,small-fixed-10000mbps-19s,small,180,44,665a6e05a478a8db,True,8,isolated_fastest,2.213789303,2.144755645,2.213789303,2,19.0,e59269064ede73aa,p-d1eb1c01e565d4ad,complete,fixed
4.625843383,3.262609568,4.625843383,8,medium-fixed-10000mbps-30s,medium,180,70,797eb44a130a94e1,True,8,isolated_fastest,4.616458852,3.06218365,4.616458852,1,30.0,b6455b687844b7e4,p-d17104bfbbf5edfd,complete,fixed
7.718582665,5.155821667,7.718582665,8,large-fixed-10000mbps-30s,large,180,117,7ee4b329f112dd6c,True,8,isolated_fastest,7.504279666,4.896403626,7.504279666,0,30.0,e33c7532b46acaed,p-f7d7ad86937d6bfb,complete,fixed
2.394958831,2.32823091,2.394958831,8,small-fixed-10000mbps-30s,small,180,46,4e7f8c9eddffcc2a,True,8,isolated_fastest,2.205162839,2.132856232,2.205162839,1,30.0,837f3ff09bbaac24,p-b2ec7120c23c45b1,complete,fixed
7.043292931,4.490024756,7.043292931,8,large-fixed-10000mbps-19s,large,180,115,63069de1cb547639,True,8,isolated_fastest,6.826907489,4.196415468,6.826907489,1,19.0,3a515af4dffc7733,p-6d1bd0f4e535fc7e,complete,fixed
2.409575469,2.343209885,2.409575469,8,small-fixed-10000mbps-30s,small,180,45,fdd1f4ddf1091f66,True,8,isolated_fastest,2.222903174,2.153850706,2.222903174,0,30.0,7094953b638284e1,p-a82053a5cef4be35,complete,fixed
4.547124336,3.037318656,4.547124336,8,medium-fixed-10000mbps-30s,medium,180,71,e6b2d94a531664e7,True,8,isolated_fastest,4.50631202,2.822569298,4.50631202,2,30.0,f7e97c59b5dc6a00,p-e754d55588eb77f2,complete,fixed
1.427006798,1.379572487,1.427006798,8,tiny-fixed-10000mbps-30s,tiny,180,22,08fa9f25a22f6d56,True,8,isolated_fastest,1.235747949,1.212265996,1.235747949,1,30.0,4f9ad0a7bb0fab99,p-6cead3307c675c6d,complete,fixed
3.562285133,1.270874565,3.562285133,8,mixed-fixed-10000mbps-30s,mixed,180,95,640a9adb735d6f3c,True,8,isolated_fastest,3.338196883,1.08381374,3.338196883,2,30.0,7d1b0ab854d9df69,p-b2ad5852ab300b63,complete,fixed
3.906319298,1.437676766,3.906319298,8,mixed-fixed-10000mbps-19s,mixed,180,92,57eca39e714307b9,True,8,isolated_fastest,3.672493425,1.242122699,3.672493425,2,19.0,7d1b0ab854d9df69,p-e10e4f1c72db4136,complete,fixed
5.069378118,2.726387768,5.069378118,8,medium-fixed-10000mbps-19s,medium,180,68,d3658a2954720e61,True,8,isolated_fastest,5.018135465,2.482857104,5.018135465,2,19.0,f7e97c59b5dc6a00,p-5b2d5d82225cb306,complete,fixed
3.50497196,1.585512093,3.50497196,8,mixed-fixed-10000mbps-30s,mixed,180,94,9f728a69d50d03c3,True,8,isolated_fastest,3.278485244,1.323854758,3.278485244,1,30.0,a9500bdb35e133a1,p-d5ea4ebf30dbc2bc,complete,fixed
2.378219923,2.309995949,2.378219923,8,small-fixed-10000mbps-30s,small,180,47,17092eba890236a4,True,8,isolated_fastest,2.191187418,2.145801228,2.191187418,2,30.0,e59269064ede73aa,p-88c840874b8a5a52,complete,fixed
1.609488367,1.529289741,1.609488367,8,tiny-fixed-10000mbps-19s,tiny,180,19,dd873aad8f313a14,True,8,isolated_fastest,1.365850171,1.320352803,1.365850171,1,19.0,4f9ad0a7bb0fab99,p-dcbfb09dd37fae3a,complete,fixed
7.657393249,4.714080325,7.657393249,8,large-fixed-10000mbps-19s,large,180,114,7148e115bcd4269f,True,8,isolated_fastest,7.470708952,4.489708698,7.470708952,0,19.0,e33c7532b46acaed,p-13200c28a450a154,complete,fixed
7.11318663,4.498866265,7.11318663,8,large-fixed-10000mbps-30s,large,180,118,526f3d0d460ce0ae,True,8,isolated_fastest,6.914167658,4.296928706,6.914167658,1,30.0,3a515af4dffc7733,p-ee0b0ab92ad6a0fb,complete,fixed
6.948086631,4.545507136,6.948086631,8,large-fixed-10000mbps-19s,large,180,116,c766c8b3e6b695e4,True,8,isolated_fastest,6.728923179,4.25214686,6.728923179,2,19.0,c44d256c433cbdd6,p-6af4059bde7076da,complete,fixed
3.992556869,2.715837631,3.992556869,8,medium-fixed-10000mbps-19s,medium,180,66,b4a5b2b22b3a2494,True,8,isolated_fastest,3.799460613,2.468100314,3.799460613,0,19.0,51fde7b51569b7ba,p-d99c3e4d2a9eea04,complete,fixed
3.382802979,1.333252772,3.382802979,8,mixed-fixed-10000mbps-19s,mixed,180,90,741dfe5efd904f00,True,8,isolated_fastest,3.199336999,1.058679681,3.199336999,0,19.0,3c2f94941cabfb0f,p-b8f598f45c8e38a0,complete,fixed
