committed_before_power_window,committed_by_deadline,condition,context_profile,episode,hit_power_target,match_id,policy,power_attainment_fraction,power_target_fraction,repeat,required_deadline_s,sample_id,scenario_id,token_distribution
8,8,small-fixed-5000mbps-30s,small,41,True,8114d9b33434eba5,isolated_fastest,1,1.0,2,30.0,e59269064ede73aa,p-7ed33a84c107249f,fixed
8,8,mixed-fixed-5000mbps-30s,mixed,89,True,476c94d7579ffe45,isolated_fastest,1,1.0,2,30.0,7d1b0ab854d9df69,p-4dac7afd514639b5,fixed
8,8,small-fixed-5000mbps-19s,small,37,True,cdd0ce584a9fe86e,isolated_fastest,1,1.0,1,19.0,837f3ff09bbaac24,p-0f7c668b1e30adcf,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,84,True,9275e97cea33aba6,isolated_fastest,1,1.0,0,19.0,3c2f94941cabfb0f,p-6281d17187a47017,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,23,True,633544b820e6f28e,isolated_fastest,1,1.0,2,30.0,bdd7bd934af6b024,p-2f0783b0bc0b5c1d,fixed
8,8,small-fixed-10000mbps-19s,small,42,True,6c942039151e55f3,isolated_fastest,1,1.0,0,19.0,7094953b638284e1,p-c3ca3bcb3be1b67b,fixed
8,8,small-fixed-10000mbps-19s,small,44,True,665a6e05a478a8db,isolated_fastest,1,1.0,2,19.0,e59269064ede73aa,p-d1eb1c01e565d4ad,fixed
8,8,medium-fixed-10000mbps-30s,medium,70,True,797eb44a130a94e1,isolated_fastest,1,1.0,1,30.0,b6455b687844b7e4,p-d17104bfbbf5edfd,fixed
8,8,large-fixed-10000mbps-30s,large,117,True,7ee4b329f112dd6c,isolated_fastest,1,1.0,0,30.0,e33c7532b46acaed,p-f7d7ad86937d6bfb,fixed
8,8,small-fixed-10000mbps-30s,small,46,True,4e7f8c9eddffcc2a,isolated_fastest,1,1.0,1,30.0,837f3ff09bbaac24,p-b2ec7120c23c45b1,fixed
8,8,large-fixed-10000mbps-19s,large,115,True,63069de1cb547639,isolated_fastest,1,1.0,1,19.0,3a515af4dffc7733,p-6d1bd0f4e535fc7e,fixed
8,8,small-fixed-10000mbps-30s,small,45,True,fdd1f4ddf1091f66,isolated_fastest,1,1.0,0,30.0,7094953b638284e1,p-a82053a5cef4be35,fixed
8,8,medium-fixed-10000mbps-30s,medium,71,True,e6b2d94a531664e7,isolated_fastest,1,1.0,2,30.0,f7e97c59b5dc6a00,p-e754d55588eb77f2,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,22,True,08fa9f25a22f6d56,isolated_fastest,1,1.0,1,30.0,4f9ad0a7bb0fab99,p-6cead3307c675c6d,fixed
8,8,mixed-fixed-10000mbps-30s,mixed,95,True,640a9adb735d6f3c,isolated_fastest,1,1.0,2,30.0,7d1b0ab854d9df69,p-b2ad5852ab300b63,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,92,True,57eca39e714307b9,isolated_fastest,1,1.0,2,19.0,7d1b0ab854d9df69,p-e10e4f1c72db4136,fixed
8,8,medium-fixed-10000mbps-19s,medium,68,True,d3658a2954720e61,isolated_fastest,1,1.0,2,19.0,f7e97c59b5dc6a00,p-5b2d5d82225cb306,fixed
8,8,mixed-fixed-10000mbps-30s,mixed,94,True,9f728a69d50d03c3,isolated_fastest,1,1.0,1,30.0,a9500bdb35e133a1,p-d5ea4ebf30dbc2bc,fixed
8,8,small-fixed-10000mbps-30s,small,47,True,17092eba890236a4,isolated_fastest,1,1.0,2,30.0,e59269064ede73aa,p-88c840874b8a5a52,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,19,True,dd873aad8f313a14,isolated_fastest,1,1.0,1,19.0,4f9ad0a7bb0fab99,p-dcbfb09dd37fae3a,fixed
8,8,large-fixed-10000mbps-19s,large,114,True,7148e115bcd4269f,isolated_fastest,1,1.0,0,19.0,e33c7532b46acaed,p-13200c28a450a154,fixed
8,8,large-fixed-10000mbps-30s,large,118,True,526f3d0d460ce0ae,isolated_fastest,1,1.0,1,30.0,3a515af4dffc7733,p-ee0b0ab92ad6a0fb,fixed
8,8,large-fixed-10000mbps-19s,large,116,True,c766c8b3e6b695e4,isolated_fastest,1,1.0,2,19.0,c44d256c433cbdd6,p-6af4059bde7076da,fixed
8,8,medium-fixed-10000mbps-19s,medium,66,True,b4a5b2b22b3a2494,isolated_fastest,1,1.0,0,19.0,51fde7b51569b7ba,p-d99c3e4d2a9eea04,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,90,True,741dfe5efd904f00,isolated_fastest,1,1.0,0,19.0,3c2f94941cabfb0f,p-b8f598f45c8e38a0,fixed
8,8,medium-fixed-10000mbps-30s,medium,69,True,090c6c6bcb4bb9dd,isolated_fastest,1,1.0,0,30.0,51fde7b51569b7ba,p-79acf75775407855,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,20,True,d797570ee0ad6a26,isolated_fastest,1,1.0,2,19.0,bdd7bd934af6b024,p-f0ba67d226065858,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,18,True,246d5eb08368ec5f,isolated_fastest,1,1.0,0,19.0,e1563386afed6f49,p-a92e505aab547e11,fixed
8,8,mixed-fixed-10000mbps-30s,mixed,93,True,2dbf1a9d39164ccb,isolated_fastest,1,1.0,0,30.0,3c2f94941cabfb0f,p-72c0905771723c4d,fixed
8,8,large-fixed-10000mbps-30s,large,119,True,c96e3587d5357859,isolated_fastest,1,1.0,2,30.0,c44d256c433cbdd6,p-bbf9402a1ed2bfbc,fixed
8,8,small-fixed-10000mbps-19s,small,43,True,e21eb011860e7196,isolated_fastest,1,1.0,1,19.0,837f3ff09bbaac24,p-8981e5138a590e8e,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,91,True,6648016b21cb4f29,isolated_fastest,1,1.0,1,19.0,a9500bdb35e133a1,p-0b5ab95d3532b5be,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,21,True,091cd7eee500d866,isolated_fastest,1,1.0,0,30.0,e1563386afed6f49,p-4a6d672780626a2f,fixed
8,8,medium-fixed-10000mbps-19s,medium,67,True,d7c106bfb82e0f2e,isolated_fastest,1,1.0,1,19.0,b6455b687844b7e4,p-c5b1ebcfef456d58,fixed
