catch_up_finish_s,catch_up_start_s,condition,context_profile,context_tokens,continuation_start_s,continuation_ttft_delta_s,continuation_ttft_s,episode,first_token_s,match_id,method,migration_finish_s,migration_start_s,migration_ttft_s,order,policy,quiesce_s,reaction_commit_s,reaction_readiness_s,repeat,required_deadline_s,sample_id,scenario_id,scheduler_wait_s,service_pause_s,session_id,token_distribution
,,large-fixed-1000mbps-19s,large,16384,11.999045266,-0.02882531900000007,0.541909998,96,12.540955264,cbe12273d4413650,replay,11.544903354,0.000341737,11.40273379,0,isolated_fastest,11.544905494,11.545191941,11.403075527,0,19.0,e33c7532b46acaed,p-86b76982a2f2e4bb,0.000341737,0.000286447,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,large-fixed-1000mbps-19s,large,16384,12.002558863,-0.029492763000000033,0.583287569,96,12.585846432,cbe12273d4413650,replay,11.700859458,0.000666423,11.471203907,1,isolated_fastest,11.700860598,11.701096386,11.47187033,0,19.0,e33c7532b46acaed,p-86b76982a2f2e4bb,0.000666423,0.000235788,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,large-fixed-1000mbps-19s,large,16384,12.002074968,-0.02927019399999997,0.561377725,96,12.563452693,cbe12273d4413650,replay,11.676630736,0.002477186,11.492644326,2,isolated_fastest,11.676632226,11.676955083,11.495121512,0,19.0,e33c7532b46acaed,p-86b76982a2f2e4bb,0.002477186,0.000322857,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,large-fixed-1000mbps-19s,large,16384,11.999504842,-0.029261374999999923,0.564124249,96,12.563629091,cbe12273d4413650,replay,11.771571304,0.002767964,11.540875782,3,isolated_fastest,11.771572324,11.771884031,11.543643746,0,19.0,e33c7532b46acaed,p-86b76982a2f2e4bb,0.002767964,0.000311707,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,large-fixed-1000mbps-19s,large,16384,12.003032199,-0.029254345000000015,0.537564809,96,12.540597008,cbe12273d4413650,replay,11.842136681,0.003245299,11.649097545,4,isolated_fastest,11.842138481,11.842607236,11.652342844,0,19.0,e33c7532b46acaed,p-86b76982a2f2e4bb,0.003245299,0.000468755,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,large-fixed-1000mbps-19s,large,16384,12.000944659,-0.008661499000000017,0.584738615,96,12.585683274,cbe12273d4413650,replay,11.866850979,0.003660505,11.672627174,5,isolated_fastest,11.866852259,11.867554442,11.676287679,0,19.0,e33c7532b46acaed,p-86b76982a2f2e4bb,0.003660505,0.000702183,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,large-fixed-1000mbps-19s,large,16384,12.000496503,-0.02933091500000007,0.585040472,96,12.585536975,cbe12273d4413650,replay,11.867049847,0.004450798,11.718870169,6,isolated_fastest,11.867051197,11.867675941,11.723320967,0,19.0,e33c7532b46acaed,p-86b76982a2f2e4bb,0.004450798,0.000624744,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,large-fixed-1000mbps-19s,large,16384,12.001697161,-0.02948721199999993,0.562032869,96,12.56373003,cbe12273d4413650,replay,11.997457711,0.00533278,11.765472561,7,isolated_fastest,11.997460081,11.997680929,11.770805341,0,19.0,e33c7532b46acaed,p-86b76982a2f2e4bb,0.00533278,0.000220848,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,large-fixed-1000mbps-30s,large,16384,11.818500807,0.026193765000000035,0.572874728,99,12.391375535,3d71ecf12851970f,replay,11.4295853,0.000506765,11.28513674,0,isolated_fastest,11.4295866,11.429850578,11.285643505,0,30.0,e33c7532b46acaed,p-f8739b962a2a1cb5,0.000506765,0.000263978,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,large-fixed-1000mbps-30s,large,16384,11.821779796,0.07449133399999996,0.618391303,99,12.440171099,3d71ecf12851970f,replay,11.577764256,0.001214708,11.377843894,1,isolated_fastest,11.577765476,11.578487889,11.379058602,0,30.0,e33c7532b46acaed,p-f8739b962a2a1cb5,0.001214708,0.000722413,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,large-fixed-1000mbps-30s,large,16384,11.821989584,0.02831688599999993,0.594660765,99,12.416650349,3d71ecf12851970f,replay,11.484099651,0.001952601,11.329866273,2,isolated_fastest,11.484101221,11.484664336,11.331818874,0,30.0,e33c7532b46acaed,p-f8739b962a2a1cb5,0.001952601,0.000563115,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,large-fixed-1000mbps-30s,large,16384,11.819839204,0.027334184999999955,0.620156457,99,12.439995661,3d71ecf12851970f,replay,11.577665357,0.002490176,11.376828764,3,isolated_fastest,11.577666287,11.57837933,11.37931894,0,30.0,e33c7532b46acaed,p-f8739b962a2a1cb5,0.002490176,0.000713043,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,large-fixed-1000mbps-30s,large,16384,11.821270871,0.030154517999999908,0.619072526,99,12.440343397,3d71ecf12851970f,replay,11.675599182,0.003054771,11.481303928,4,isolated_fastest,11.675600602,11.676055998,11.484358699,0,30.0,e33c7532b46acaed,p-f8739b962a2a1cb5,0.003054771,0.000455396,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,large-fixed-1000mbps-30s,large,16384,11.819654236,-0.01856528599999996,0.571885807,99,12.391540043,3d71ecf12851970f,replay,11.675726941,0.003826194,11.480205548,5,isolated_fastest,11.675727691,11.676145637,11.484031742,0,30.0,e33c7532b46acaed,p-f8739b962a2a1cb5,0.003826194,0.000417946,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,large-fixed-1000mbps-30s,large,16384,11.820422849,0.05218147299999998,0.61979938,99,12.440222229,3d71ecf12851970f,replay,11.721370874,0.004507377,11.572571565,6,isolated_fastest,11.721372134,11.721710571,11.577078942,0,30.0,e33c7532b46acaed,p-f8739b962a2a1cb5,0.004507377,0.000338437,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,large-fixed-1000mbps-30s,large,16384,11.820926494,0.07574997299999997,0.619180516,99,12.44010701,3d71ecf12851970f,replay,11.817169629,0.005061212,11.621000483,7,isolated_fastest,11.817170779,11.817454037,11.626061695,0,30.0,e33c7532b46acaed,p-f8739b962a2a1cb5,0.005061212,0.000283258,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,large-fixed-1000mbps-30s,large,16384,11.820085294,0.08072233200000001,0.602389128,101,12.422474422,afde6182fa99b9ba,replay,11.442745074,0.000545096,11.304444911,0,isolated_fastest,11.442747404,11.443399288,11.304990007,2,30.0,c44d256c433cbdd6,p-a79190b2a85e67a6,0.000545096,0.000651884,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,large-fixed-1000mbps-30s,large,16384,11.817225541,0.055303310999999966,0.556188322,101,12.373413863,afde6182fa99b9ba,replay,11.559687207,0.001339201,11.368499607,1,isolated_fastest,11.559690677,11.560248282,11.369838808,2,30.0,c44d256c433cbdd6,p-a79190b2a85e67a6,0.001339201,0.000557605,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,large-fixed-1000mbps-30s,large,16384,11.819035234,0.03571551499999992,0.603326579,101,12.422361813,afde6182fa99b9ba,replay,11.536402796,0.001708509,11.391097994,2,isolated_fastest,11.536405665,11.536773022,11.392806503,2,30.0,c44d256c433cbdd6,p-a79190b2a85e67a6,0.001708509,0.000367357,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,large-fixed-1000mbps-30s,large,16384,11.820327252,0.03597734200000002,0.625783759,101,12.446111011,afde6182fa99b9ba,replay,11.629225625,0.003406268,11.438048088,3,isolated_fastest,11.629227265,11.629538232,11.441454356,2,30.0,c44d256c433cbdd6,p-a79190b2a85e67a6,0.003406268,0.000310967,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,large-fixed-1000mbps-30s,large,16384,11.820599599,0.036438988000000005,0.625567541,101,12.44616714,afde6182fa99b9ba,replay,11.815502897,0.003895645,11.625148151,4,isolated_fastest,11.815503847,11.815783474,11.629043796,2,30.0,c44d256c433cbdd6,p-a79190b2a85e67a6,0.003895645,0.000279627,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,large-fixed-1000mbps-30s,large,16384,11.818629758,0.05851934999999997,0.603629146,101,12.422258904,afde6182fa99b9ba,replay,11.767550717,0.004439361,11.576683645,5,isolated_fastest,11.767551797,11.767785955,11.581123006,2,30.0,c44d256c433cbdd6,p-a79190b2a85e67a6,0.004439361,0.000234158,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,large-fixed-1000mbps-30s,large,16384,11.817788306,0.05858297000000001,0.604769435,101,12.422557741,afde6182fa99b9ba,replay,11.676922277,0.00460619,11.530858324,6,isolated_fastest,11.676923777,11.677625711,11.535464514,2,30.0,c44d256c433cbdd6,p-a79190b2a85e67a6,0.00460619,0.000701934,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,large-fixed-1000mbps-30s,large,16384,11.817583398,0.032910550999999955,0.580232306,101,12.397815704,afde6182fa99b9ba,replay,11.677603621,0.004864549,11.481012271,7,isolated_fastest,11.677604631,11.677970137,11.48587682,2,30.0,c44d256c433cbdd6,p-a79190b2a85e67a6,0.004864549,0.000365506,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,tiny-fixed-1000mbps-19s,tiny,2048,1.453332995,-0.008403724000000001,0.448511132,1,1.901844127,ed46e8e66b5f2100,replay,1.305845808,0.000532585,1.1575663,0,isolated_fastest,1.305848478,1.306020517,1.158098885,1,19.0,4f9ad0a7bb0fab99,p-c25adad08337c958,0.000532585,0.000172039,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,tiny-fixed-1000mbps-19s,tiny,2048,1.454727331,0.037828633,0.493918567,1,1.948645898,ed46e8e66b5f2100,replay,1.428997333,0.001006941,1.229289976,1,isolated_fastest,1.428998353,1.429097912,1.230296917,1,19.0,4f9ad0a7bb0fab99,p-c25adad08337c958,0.001006941,9.9559e-05,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,tiny-fixed-1000mbps-19s,tiny,2048,1.456538875,0.015573239999999988,0.49240937,1,1.948948245,ed46e8e66b5f2100,replay,1.402968137,0.001453186,1.251294241,2,isolated_fastest,1.402969727,1.403263374,1.252747427,1,19.0,4f9ad0a7bb0fab99,p-c25adad08337c958,0.001453186,0.000293647,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,tiny-fixed-1000mbps-19s,tiny,2048,1.45595292,0.03496032900000001,0.469235788,1,1.925188708,ed46e8e66b5f2100,replay,1.403144605,0.002521266,1.203829116,3,isolated_fastest,1.403145275,1.403353084,1.206350382,1,19.0,4f9ad0a7bb0fab99,p-c25adad08337c958,0.002521266,0.000207809,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,tiny-fixed-1000mbps-19s,tiny,2048,1.456215638,0.03830024700000001,0.538475988,1,1.994691626,ed46e8e66b5f2100,replay,1.450845418,0.003493017,1.248959462,4,isolated_fastest,1.450846128,1.450963897,1.252452479,1,19.0,4f9ad0a7bb0fab99,p-c25adad08337c958,0.003493017,0.000117769,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,tiny-fixed-1000mbps-19s,tiny,2048,1.452212575,-0.008665370999999977,0.402202167,1,1.854414742,ed46e8e66b5f2100,replay,1.428589357,0.003885394,1.226098026,5,isolated_fastest,1.428591177,1.428724576,1.22998342,1,19.0,4f9ad0a7bb0fab99,p-c25adad08337c958,0.003885394,0.000133399,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,tiny-fixed-1000mbps-19s,tiny,2048,1.455170007,0.015944737000000042,0.493402971,1,1.948572978,ed46e8e66b5f2100,replay,1.378724805,0.004378629,1.225408143,6,isolated_fastest,1.378727275,1.378849093,1.229786772,1,19.0,4f9ad0a7bb0fab99,p-c25adad08337c958,0.004378629,0.000121818,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,tiny-fixed-1000mbps-19s,tiny,2048,1.453523623,0.037984181000000006,0.448216485,1,1.901740108,ed46e8e66b5f2100,replay,1.429574357,0.004504798,1.225395093,7,isolated_fastest,1.429575337,1.429665277,1.229899891,1,19.0,4f9ad0a7bb0fab99,p-c25adad08337c958,0.004504798,8.994e-05,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,mixed-fixed-1000mbps-30s,mixed,2048,5.335093104,-0.016999980999999997,0.451646455,75,5.786739559,c8ba7a42d861e15c,replay,5.013569688,0.000305427,4.830562724,0,isolated_fastest,5.013570988,5.013790636,4.830868151,0,30.0,3c2f94941cabfb0f,p-111a2828e1a0a283,0.000305427,0.000219648,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,mixed-fixed-1000mbps-30s,mixed,4096,5.335707378,0.005961793999999965,0.496532665,75,5.832240043,c8ba7a42d861e15c,replay,4.968698319,0.000963681,4.829992149,1,isolated_fastest,4.968699599,4.968807038,4.83095583,0,30.0,3c2f94941cabfb0f,p-111a2828e1a0a283,0.000963681,0.000107439,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,mixed-fixed-1000mbps-30s,mixed,4096,5.336135214,-0.06298697000000003,0.428186246,75,5.76432146,c8ba7a42d861e15c,replay,5.036484483,0.002309278,4.851319819,2,isolated_fastest,5.036485473,5.036587552,4.853629097,0,30.0,3c2f94941cabfb0f,p-111a2828e1a0a283,0.002309278,0.000102079,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,mixed-fixed-1000mbps-30s,mixed,8192,5.336272333,0.0033997679999999697,0.705550675,75,6.041823008,c8ba7a42d861e15c,replay,5.334287101,0.003437498,5.148057717,3,isolated_fastest,5.334287941,5.33444702,5.151495215,0,30.0,3c2f94941cabfb0f,p-111a2828e1a0a283,0.003437498,0.000159079,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,mixed-fixed-1000mbps-30s,mixed,8192,5.336800088,-0.015805132,0.473024505,75,5.809824593,c8ba7a42d861e15c,replay,5.105525996,0.003845754,4.917662817,4,isolated_fastest,5.105526766,5.105687974,4.921508571,0,30.0,3c2f94941cabfb0f,p-111a2828e1a0a283,0.003845754,0.000161208,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,mixed-fixed-1000mbps-30s,mixed,12288,5.337722559,0.00988484700000003,0.544852482,75,5.882575041,c8ba7a42d861e15c,replay,5.082791699,0.004489498,4.894548974,5,isolated_fastest,5.082792459,5.083413153,4.899038472,0,30.0,3c2f94941cabfb0f,p-111a2828e1a0a283,0.004489498,0.000620694,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,mixed-fixed-1000mbps-30s,mixed,12288,5.337362552,-0.03874678599999998,0.449226489,75,5.786589041,c8ba7a42d861e15c,replay,5.083283844,0.004856945,4.939559061,6,isolated_fastest,5.083285154,5.083615411,4.944416006,0,30.0,3c2f94941cabfb0f,p-111a2828e1a0a283,0.004856945,0.000330257,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,mixed-fixed-1000mbps-30s,mixed,14336,5.338552571,-0.064626874,0.493766701,75,5.832319272,c8ba7a42d861e15c,replay,5.151772832,0.005174842,5.007598553,7,isolated_fastest,5.151773752,5.1520609,5.012773395,0,30.0,3c2f94941cabfb0f,p-111a2828e1a0a283,0.005174842,0.000287148,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-1000mbps-19s,small,4096,2.37221616,0.0367308420000001,0.573565273,25,2.945781433,d8d52a492fae31b7,replay,2.236900389,0.000444676,2.097919132,0,isolated_fastest,2.236901769,2.237357835,2.098363808,1,19.0,837f3ff09bbaac24,p-71b3f7106b263920,0.000444676,0.000456066,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-1000mbps-19s,small,4096,2.372947413,-0.078924883,0.526025019,25,2.898972432,d8d52a492fae31b7,replay,2.257549185,0.001111959,2.075038957,1,isolated_fastest,2.257549965,2.257744263,2.076150916,1,19.0,837f3ff09bbaac24,p-71b3f7106b263920,0.001111959,0.000194298,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-1000mbps-19s,small,4096,2.371060881,-0.05594115999999999,0.434860483,25,2.805921364,d8d52a492fae31b7,replay,2.236940808,0.001235088,2.097188759,2,isolated_fastest,2.236942218,2.237476613,2.098423847,1,19.0,837f3ff09bbaac24,p-71b3f7106b263920,0.001235088,0.000534395,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-1000mbps-19s,small,4096,2.372104471,0.014049343000000047,0.526450065,25,2.898554536,d8d52a492fae31b7,replay,2.303414685,0.001359097,2.118825026,3,isolated_fastest,2.303415845,2.30391921,2.120184123,1,19.0,837f3ff09bbaac24,p-71b3f7106b263920,0.001359097,0.000503365,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-1000mbps-19s,small,4096,2.372451818,-0.032586369999999976,0.47997154,25,2.852423358,d8d52a492fae31b7,replay,2.303689553,0.001863172,2.11846518,4,isolated_fastest,2.303690303,2.304059699,2.120328352,1,19.0,837f3ff09bbaac24,p-71b3f7106b263920,0.001863172,0.000369396,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-1000mbps-19s,small,4096,2.371308749,-0.079836994,0.504177453,25,2.875486202,d8d52a492fae31b7,replay,2.348361924,0.002380827,2.164109612,5,isolated_fastest,2.348364044,2.348623241,2.166490439,1,19.0,837f3ff09bbaac24,p-71b3f7106b263920,0.002380827,0.000259197,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-1000mbps-19s,small,4096,2.37326684,-0.032591959999999975,0.525222366,25,2.898489206,d8d52a492fae31b7,replay,2.325147311,0.002805184,2.186405102,6,isolated_fastest,2.325148411,2.32525781,2.189210286,1,19.0,837f3ff09bbaac24,p-71b3f7106b263920,0.002805184,0.000109399,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-1000mbps-19s,small,4096,2.373446939,-0.03307714399999995,0.525201036,25,2.898647975,d8d52a492fae31b7,replay,2.369972871,0.003227849,2.185774609,7,isolated_fastest,2.369973851,2.37011401,2.189002458,1,19.0,837f3ff09bbaac24,p-71b3f7106b263920,0.003227849,0.000140159,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,1.426509971,0.02106627299999997,0.50277385,5,1.929283821,05cea84ecdb167a2,replay,1.285906914,0.000614594,1.144588434,0,isolated_fastest,1.285908224,1.286006533,1.145203028,2,30.0,bdd7bd934af6b024,p-faa16dd77a02e93e,0.000614594,9.8309e-05,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,1.427776998,-0.001726942000000009,0.501326565,5,1.929103563,05cea84ecdb167a2,replay,1.400914363,0.000922581,1.213406057,1,isolated_fastest,1.400915813,1.401581157,1.214328638,2,30.0,bdd7bd934af6b024,p-faa16dd77a02e93e,0.000922581,0.000665344,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,1.42759731,-0.002263397999999972,0.501462783,5,1.929060093,05cea84ecdb167a2,replay,1.331877692,0.001464716,1.190158265,2,isolated_fastest,1.331879032,1.331979201,1.191622981,2,30.0,bdd7bd934af6b024,p-faa16dd77a02e93e,0.001464716,0.000100169,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,1.426794768,-0.049348393000000046,0.408101442,5,1.83489621,05cea84ecdb167a2,replay,1.377321426,0.002138799,1.189295374,3,isolated_fastest,1.377322326,1.377412745,1.191434173,2,30.0,bdd7bd934af6b024,p-faa16dd77a02e93e,0.002138799,9.0419e-05,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,1.427400442,-0.07257901500000002,0.454754803,5,1.882155245,05cea84ecdb167a2,replay,1.42564446,0.002374036,1.235234793,4,isolated_fastest,1.42564538,1.425721979,1.237608829,2,30.0,bdd7bd934af6b024,p-faa16dd77a02e93e,0.002374036,7.6599e-05,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,1.427948786,-0.0018307909999999983,0.454264068,5,1.882212854,05cea84ecdb167a2,replay,1.40121824,0.002637343,1.211917883,5,isolated_fastest,1.40121922,1.401685236,1.214555226,2,30.0,bdd7bd934af6b024,p-faa16dd77a02e93e,0.002637343,0.000466016,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,1.427082925,0.020129793000000007,0.502098387,5,1.929181312,05cea84ecdb167a2,replay,1.331646144,0.002917601,1.188284415,6,isolated_fastest,1.331647384,1.331759033,1.191202016,2,30.0,bdd7bd934af6b024,p-faa16dd77a02e93e,0.002917601,0.000111649,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,1.428478061,-0.002026080000000041,0.453790622,5,1.882268683,05cea84ecdb167a2,replay,1.401389789,0.003188898,1.211565186,7,isolated_fastest,1.401390749,1.401824784,1.214754084,2,30.0,bdd7bd934af6b024,p-faa16dd77a02e93e,0.003188898,0.000434035,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,medium-fixed-1000mbps-30s,medium,8192,4.988635274,-0.050450092,0.462417114,51,5.451052388,b11d90fa503e3c8b,replay,4.82729904,0.000505955,4.688006319,0,isolated_fastest,4.82729976,4.827495258,4.688512274,0,30.0,51fde7b51569b7ba,p-db0de3fc2a6fee3a,0.000505955,0.000195498,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,medium-fixed-1000mbps-30s,medium,8192,4.989535025,-0.029685006000000014,0.672085812,51,5.661620837,b11d90fa503e3c8b,replay,4.964445002,0.000789972,4.780125704,1,isolated_fastest,4.964447162,4.96461846,4.780915676,0,30.0,51fde7b51569b7ba,p-db0de3fc2a6fee3a,0.000789972,0.000171298,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,medium-fixed-1000mbps-30s,medium,8192,4.990802612,-0.0010620689999999988,0.459986689,51,5.450789301,b11d90fa503e3c8b,replay,4.874411296,0.001479465,4.732964278,2,isolated_fastest,4.874412926,4.875222818,4.734443743,0,30.0,51fde7b51569b7ba,p-db0de3fc2a6fee3a,0.001479465,0.000809892,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,medium-fixed-1000mbps-30s,medium,8192,4.991298457,-0.0002875680000000158,0.459797111,51,5.451095568,b11d90fa503e3c8b,replay,4.735841938,0.002161618,4.548320482,3,isolated_fastest,4.735846108,4.736111955,4.5504821,0,30.0,51fde7b51569b7ba,p-db0de3fc2a6fee3a,0.002161618,0.000265847,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,medium-fixed-1000mbps-30s,medium,8192,4.99096364,0.022219021999999977,0.482745486,51,5.473709126,b11d90fa503e3c8b,replay,4.987616434,0.002296927,4.801108688,4,isolated_fastest,4.987617474,4.987758113,4.803405615,0,30.0,51fde7b51569b7ba,p-db0de3fc2a6fee3a,0.002296927,0.000140639,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,medium-fixed-1000mbps-30s,medium,8192,4.990059899,0.045482473999999995,0.483612847,51,5.473672746,b11d90fa503e3c8b,replay,4.804061608,0.00293077,4.617144926,5,isolated_fastest,4.804062528,4.804257276,4.620075696,0,30.0,51fde7b51569b7ba,p-db0de3fc2a6fee3a,0.00293077,0.000194748,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,medium-fixed-1000mbps-30s,medium,8192,4.991154308,0.022793587000000004,0.482464759,51,5.473619067,b11d90fa503e3c8b,replay,4.781797927,0.003229487,4.639480537,6,isolated_fastest,4.781799147,4.782044424,4.642710024,0,30.0,51fde7b51569b7ba,p-db0de3fc2a6fee3a,0.003229487,0.000245277,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,medium-fixed-1000mbps-30s,medium,8192,4.989405366,0.022605969000000004,0.484518528,51,5.473923894,b11d90fa503e3c8b,replay,4.874329037,0.003560684,4.869774873,7,isolated_fastest,4.874331727,4.87505009,4.873335557,0,30.0,51fde7b51569b7ba,p-db0de3fc2a6fee3a,0.003560684,0.000718363,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,medium-fixed-1000mbps-30s,medium,8192,5.053627514,-0.09798067699999996,0.440957231,52,5.494584745,39001f46dc14a2b3,replay,4.865502164,0.000465202,4.726358729,0,isolated_fastest,4.865504054,4.865681661,4.726823931,1,30.0,b6455b687844b7e4,p-635d4f87ca729d64,0.000465202,0.000177607,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,medium-fixed-1000mbps-30s,medium,8192,5.054869584,-0.216252508,0.461540503,52,5.516410087,39001f46dc14a2b3,replay,5.028657015,0.000893015,4.841376771,1,isolated_fastest,5.028659365,5.029082638,4.842269786,1,30.0,b6455b687844b7e4,p-635d4f87ca729d64,0.000893015,0.000423273,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,medium-fixed-1000mbps-30s,medium,8192,5.052353596,-0.07227574400000003,0.395754042,52,5.448107638,39001f46dc14a2b3,replay,4.890159509,0.001474865,4.748433367,2,isolated_fastest,4.890162079,4.890507883,4.749908232,1,30.0,b6455b687844b7e4,p-635d4f87ca729d64,0.001474865,0.000345804,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,medium-fixed-1000mbps-30s,medium,8192,5.054621228,0.014281027000000002,0.43979902,52,5.494420248,39001f46dc14a2b3,replay,4.751681142,0.001721991,4.564428647,3,isolated_fastest,4.751682332,4.751842119,4.566150638,1,30.0,b6455b687844b7e4,p-635d4f87ca729d64,0.001721991,0.000159787,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,medium-fixed-1000mbps-30s,medium,8192,5.05506403,-0.030557251000000007,0.461408706,52,5.516472736,39001f46dc14a2b3,replay,5.051334523,0.002212333,4.862698361,4,isolated_fastest,5.051336313,5.05149091,4.864910694,1,30.0,b6455b687844b7e4,p-635d4f87ca729d64,0.002212333,0.000154597,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,medium-fixed-1000mbps-30s,medium,8192,5.052981885,0.015088606999999976,0.46355795,52,5.516539835,39001f46dc14a2b3,replay,4.843287838,0.002643196,4.65441584,5,isolated_fastest,4.843290758,4.843535894,4.657059036,1,30.0,b6455b687844b7e4,p-635d4f87ca729d64,0.002643196,0.000245136,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,medium-fixed-1000mbps-30s,medium,8192,5.055289237,-0.007295574999999999,0.461549823,52,5.51683906,39001f46dc14a2b3,replay,4.819800304,0.002792463,4.67757614,6,isolated_fastest,4.819801344,4.8200527,4.680368603,1,30.0,b6455b687844b7e4,p-635d4f87ca729d64,0.002792463,0.000251356,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
