ts,route,direction,bytes,billed
1783980035.439845,api,client_to_target,15448,1
1783980035.447737,api,target_to_client,149,0
1783980035.453389,kv,client_to_target,186,0
1783980035.453744,kv,target_to_client,36,1
1783980036.087010,api,target_to_client,539,0
1783980036.095016,api,client_to_target,14921,1
1783980036.102120,api,target_to_client,149,0
1783980036.106747,kv,client_to_target,186,0
1783980036.106936,kv,target_to_client,36,1
1783980036.754970,api,target_to_client,539,0
1783980036.761351,api,client_to_target,10302,1
1783980036.766107,api,target_to_client,149,0
1783980036.769150,kv,client_to_target,186,0
1783980036.769371,kv,target_to_client,36,1
1783980037.164512,api,target_to_client,539,0
1783980037.170697,api,client_to_target,14959,1
1783980037.177737,api,target_to_client,149,0
1783980037.182725,kv,client_to_target,186,0
1783980037.182925,kv,target_to_client,36,1
1783980037.204037,api,target_to_client,539,0
1783980037.225529,api,client_to_target,15860,1
1783980037.232436,api,target_to_client,149,0
1783980037.235845,kv,client_to_target,186,0
1783980037.236047,kv,target_to_client,36,1
1783980037.945125,api,target_to_client,491,0
1783980037.963587,api,target_to_client,241,0
1783980037.979548,api,client_to_target,15546,1
1783980037.988213,api,target_to_client,241,0
1783980037.988302,api,target_to_client,149,0
1783980038.003724,kv,client_to_target,186,0
1783980038.003954,api,target_to_client,243,0
1783980038.004026,kv,target_to_client,36,1
1783980038.030127,api,target_to_client,246,0
1783980038.030189,api,target_to_client,539,0
1783980038.044707,api,client_to_target,15897,1
1783980038.052942,api,target_to_client,243,0
1783980038.053008,api,target_to_client,149,0
1783980038.072087,api,target_to_client,254,0
1783980038.072168,kv,client_to_target,186,0
1783980038.072462,kv,target_to_client,36,1
1783980038.112511,api,target_to_client,242,0
1783980038.112570,api,target_to_client,491,0
1783980038.131599,api,target_to_client,245,0
1783980038.131658,api,target_to_client,241,0
1783980038.150498,api,target_to_client,246,0
1783980038.150556,api,target_to_client,241,0
1783980038.169311,api,target_to_client,244,0
1783980038.169369,api,target_to_client,243,0
1783980038.188217,api,target_to_client,248,0
1783980038.188276,api,target_to_client,246,0
1783980038.207131,api,target_to_client,243,0
1783980038.207189,api,target_to_client,243,0
1783980038.225960,api,target_to_client,248,0
1783980038.226035,api,target_to_client,254,0
1783980038.244919,api,target_to_client,244,0
1783980038.244999,api,target_to_client,246,0
1783980038.263898,api,target_to_client,244,0
1783980038.263958,api,target_to_client,243,0
1783980038.282863,api,target_to_client,245,0
1783980038.282922,api,target_to_client,246,0
1783980038.301835,api,target_to_client,245,0
1783980038.301893,api,target_to_client,245,0
