sessions,source_instances,source_nodes,solver,seed,bandwidth_gbps_per_node,deadline_s,end_s,target_fraction_of_removable_power,requested_source_drop_w,planned_moves,moves_completed_by_deadline,modeled_source_drop_at_deadline_w,plan_feasible,makespan_s,plan_s
32,1,1,greedy,3,1,120,180,0.5,73.69218335954827,16,16,54.79799403179993,False,111.09994095303298,0.003850792068988085
32,1,1,lp,3,1,120,180,0.5,73.69218335954827,16,16,54.79799403179993,False,111.09994095303298,0.010365750174969435
100,3,1,random,0,1,120,180,0.5,202.0818566492452,66,2,4.722898711536686,False,114.99129891998305,0.0024755001068115234
100,3,1,random,1,1,120,180,0.5,202.0818566492452,66,7,29.493161247652324,False,114.99129891998304,0.002580791711807251
100,3,1,random,2,1,120,180,0.5,202.0818566492452,66,7,21.35345482757043,False,27.776525281662725,0.002879417035728693
100,3,1,random,3,1,120,180,0.5,202.0818566492452,65,5,15.212204236962407,False,114.99129891998305,0.002562332898378372
100,3,1,random,4,1,120,180,0.5,202.0818566492452,65,2,0.7205761248347926,False,114.99129891998305,0.0022301669232547283
100,3,1,random,5,1,120,180,0.5,202.0818566492452,67,4,13.259731108807614,False,114.99129891998304,0.0026145000010728836
100,3,1,random,6,1,120,180,0.5,202.0818566492452,65,3,7.185842274878382,False,114.99129891998307,0.002353457733988762
100,3,1,random,7,1,120,180,0.5,202.0818566492452,66,3,7.186103053490342,False,114.99129891998305,0.002487749792635441
100,3,1,random,8,1,120,180,0.5,202.0818566492452,66,6,9.581090181264926,False,114.99129891998305,0.0026413341984152794
100,3,1,random,9,1,120,180,0.5,202.0818566492452,65,3,3.491001708216686,False,114.99129891998307,0.0021819588728249073
100,3,1,greedy,3,1,120,180,0.5,202.0818566492452,38,38,113.06021995656306,False,118.04602340359754,0.01109329191967845
100,3,1,lp,3,1,120,180,0.5,202.0818566492452,38,38,113.06021995656306,False,118.04602340359754,0.01849224977195263
316,7,1,random,0,1,120,180,0.5,620.9215053008556,210,8,2.8329941382373818,False,20.834612714166518,0.007355749607086182
316,7,1,random,1,1,120,180,0.5,620.9215053008556,211,4,-3.734476666925957,False,114.99129891998308,0.006640708073973656
316,7,1,random,2,1,120,180,0.5,620.9215053008556,209,7,7.981454007580169,False,114.99129891998305,0.006910208147019148
316,7,1,random,3,1,120,180,0.5,620.9215053008556,210,4,-3.2251865512298536,False,6.945362292958327,0.006683832965791225
316,7,1,random,4,1,120,180,0.5,620.9215053008556,210,10,5.880963522463162,False,114.99129891998305,0.007565125357359648
316,7,1,random,5,1,120,180,0.5,620.9215053008556,210,12,10.283236360228102,False,114.99129891998308,0.007575791794806719
316,7,1,random,6,1,120,180,0.5,620.9215053008556,210,7,4.6240174102081255,False,114.99129891998302,0.007918874733150005
316,7,1,random,7,1,120,180,0.5,620.9215053008556,210,8,3.526057479120709,False,114.99129891998302,0.007330667227506638
316,7,1,random,8,1,120,180,0.5,620.9215053008556,209,9,5.75032908952312,False,114.99129891998308,0.006823834031820297
316,7,1,random,9,1,120,180,0.5,620.9215053008556,210,6,1.3619942988614184,False,13.889847482891097,0.006749583408236504
316,7,1,greedy,3,1,120,180,0.5,620.9215053008556,112,112,272.11492298062694,False,111.14009429703299,0.03090691613033414
316,7,1,lp,3,1,120,180,0.5,620.9215053008556,112,112,272.11492298062694,False,111.14009429703299,0.04590300004929304
1000,22,3,random,0,1,120,180,0.5,1945.6734845278174,664,15,-15.484174248055751,False,13.90296838712913,0.02278116624802351
1000,22,3,random,1,1,120,180,0.5,1945.6734845278174,664,24,-0.5640544875368505,False,34.74487910535224,0.043305750004947186
1000,22,3,random,2,1,120,180,0.5,1945.6734845278174,666,35,29.523646100914448,False,76.44813164521024,0.023972625378519297
1000,22,3,random,3,1,120,180,0.5,1945.6734845278174,663,21,0.4689067749786773,False,48.64805056695196,0.02188283298164606
1000,22,3,random,4,1,120,180,0.5,1945.6734845278174,664,15,-12.109714786851328,False,20.8436134056937,0.02420708304271102
1000,22,3,random,5,1,120,180,0.5,1945.6734845278174,666,19,-10.601668975748908,False,27.788859328258262,0.021525791846215725
1000,22,3,random,6,1,120,180,0.5,1945.6734845278174,663,20,-5.228319326683049,False,34.75261093182282,0.02394604217261076
1000,22,3,random,7,1,120,180,0.5,1945.6734845278174,664,17,-14.340839704907921,False,27.80300892625826,0.02521383296698332
1000,22,3,random,8,1,120,180,0.5,1945.6734845278174,666,22,-3.9435230589624553,False,41.7043042573874,0.022527875378727913
1000,22,3,random,9,1,120,180,0.5,1945.6734845278174,665,17,-17.391422713519205,False,27.803845454258262,0.023258375003933907
1000,22,3,greedy,3,1,120,180,0.5,1945.6734845278174,349,348,829.3675156974723,False,118.10499862759757,0.09352604206651449
1000,22,3,lp,3,1,120,180,0.5,1945.6734845278174,349,348,829.3675156974723,False,118.10499862759757,0.13493720814585686
3162,68,9,random,0,1,120,180,0.5,6120.893893898981,2104,48,-51.79289708403303,False,41.7693799983874,0.06633633282035589
3162,68,9,random,1,1,120,180,0.5,6120.893893898981,2103,58,-30.910893728971132,False,48.75052524695197,0.07197179226204753
3162,68,9,random,2,1,120,180,0.5,6120.893893898981,2102,67,-8.292262228973414,False,41.7664521503874,0.06762637477368116
3162,68,9,random,3,1,120,180,0.5,6120.893893898981,2103,60,-26.833699420072662,False,55.710165588516524,0.0696419170126319
3162,68,9,random,4,1,120,180,0.5,6120.893893898981,2101,52,-44.32130967941339,False,48.730629747082396,0.06792845809832215
3162,68,9,random,5,1,120,180,0.5,6120.893893898981,2101,80,14.639351276473462,False,48.72740305248531,0.06779125006869435
3162,68,9,random,6,1,120,180,0.5,6120.893893898981,2103,54,-40.381458265961555,False,34.761292410822826,0.08753845794126391
3162,68,9,random,7,1,120,180,0.5,6120.893893898981,2099,98,51.39234056073474,False,83.56587577877475,0.07265370804816484
3162,68,9,random,8,1,120,180,0.5,6120.893893898981,2103,64,-13.923766578565846,False,34.821206227822834,0.06475416664034128
3162,68,9,random,9,1,120,180,0.5,6120.893893898981,2102,62,-28.894305969653942,False,62.68109905808108,0.0712691661901772
3162,68,9,greedy,3,1,120,180,0.5,6120.893893898981,1085,1034,2324.200785919682,False,118.16731996359756,0.31978012528270483
3162,68,9,lp,3,1,120,180,0.5,6120.893893898981,1085,1034,2324.200785919682,False,118.16731996359756,0.40711445920169353
10000,213,27,random,0,1,120,180,0.5,19321.190963016335,6648,263,76.93563209998683,False,69.9215349001699,0.28455541701987386
10000,213,27,random,1,1,120,180,0.5,19321.190963016335,6654,212,-45.54054827028449,False,62.95495106824611,0.26271258294582367
10000,213,27,random,2,1,120,180,0.5,19321.190963016335,6656,251,38.87090185654961,False,55.919884822033005,0.25890083285048604
10000,213,27,random,3,1,120,180,0.5,19321.190963016335,6656,227,-16.722032692101493,False,63.07844985808111,0.2699993746355176
10000,213,27,random,4,1,120,180,0.5,19321.190963016335,6653,221,-26.865365709963953,False,56.069036100516534,0.26497129211202264
10000,213,27,random,5,1,120,180,0.5,19321.190963016335,6650,260,63.51777808936458,False,56.06443985563423,0.2560086250305176
10000,213,27,random,6,1,120,180,0.5,19321.190963016335,6652,174,-115.16199476186739,False,84.08619619477477,0.2581037078052759
10000,213,27,random,7,1,120,180,0.5,19321.190963016335,6656,232,10.176473337895004,False,56.06234387651653,0.23622287483885884
10000,213,27,random,8,1,120,180,0.5,19321.190963016335,6654,202,-82.46622652000951,False,63.08639687408108,0.24229162465780973
10000,213,27,random,9,1,120,180,0.5,19321.190963016335,6651,209,-27.891341837814252,False,77.05001354121022,0.24548033298924565
10000,213,27,greedy,3,1,120,180,0.5,19321.190963016335,3408,3408,7846.693515715488,False,112.51869244103298,0.9832946667447686
10000,213,27,lp,3,1,120,180,0.5,19321.190963016335,3408,3408,7846.693515715488,False,112.51869244103298,1.2964980001561344
31623,673,85,random,0,1,120,180,0.5,61076.92854760011,21035,682,-81.4694909058453,False,63.86092655232418,0.8997248751111329
31623,673,85,random,1,1,120,180,0.5,61076.92854760011,21037,719,-37.30660315777641,False,78.13859347685698,0.9701124168932438
31623,673,85,random,2,1,120,180,0.5,61076.92854760011,21046,670,-121.96996762751951,False,57.19458452451652,0.8980274172499776
31623,673,85,random,3,1,120,180,0.5,61076.92854760011,21049,705,-80.526023335231,False,114.13493586144415,0.9584831669926643
31623,673,85,random,4,1,120,180,0.5,61076.92854760011,21047,688,-68.12122567550978,False,64.32194873008109,0.9010903341695666
31623,673,85,random,5,1,120,180,0.5,61076.92854760011,21044,642,-259.4774031112611,False,56.792297940103204,0.9166535004042089
31623,673,85,random,6,1,120,180,0.5,61076.92854760011,21044,693,-95.14903577780933,False,77.9645919591463,0.994975124951452
31623,673,85,random,7,1,120,180,0.5,61076.92854760011,21043,668,-148.9518176887068,False,85.11283364474849,0.9401609166525304
31623,673,85,random,8,1,120,180,0.5,61076.92854760011,21044,618,-275.3264792958216,False,71.27611079586482,0.9424834158271551
31623,673,85,random,9,1,120,180,0.5,61076.92854760011,21047,615,-217.66246963149752,False,49.82001322244354,0.91580616729334
31623,673,85,greedy,3,1,120,180,0.5,61076.92854760011,10768,10768,24550.869467240467,False,115.59711548103301,3.2537216246128082
31623,673,85,lp,3,1,120,180,0.5,61076.92854760011,10768,10768,24550.869467240467,False,115.59711548103301,4.563187208026648
100000,2128,266,random,0,1,120,180,0.5,193130.93560850155,66534,2143,-362.46764530905057,False,83.4306308612102,4.001840707845986
100000,2128,266,random,1,1,120,180,0.5,193130.93560850155,66543,2078,-541.1486351130297,False,75.88918529564566,3.500857832841575
100000,2128,266,random,2,1,120,180,0.5,193130.93560850155,66534,2115,-437.8236553167226,False,83.4389961412102,3.740748167037964
100000,2128,266,random,3,1,120,180,0.5,193130.93560850155,66563,2182,-341.4400650934549,False,91.03146991477477,3.737608917057514
100000,2128,266,random,4,1,120,180,0.5,193130.93560850155,66538,2154,-341.7462585134199,False,105.2135972523152,3.6935296249575913
100000,2128,266,random,5,1,120,180,0.5,193130.93560850155,66528,2230,-152.0482589501189,False,90.94028836277474,3.870229832828045
100000,2128,266,random,6,1,120,180,0.5,193130.93560850155,66556,2073,-558.2346445315052,False,89.5849485263033,3.978551333770156
100000,2128,266,random,7,1,120,180,0.5,193130.93560850155,66554,2085,-507.27969009790104,False,98.55032922433934,3.7873505419120193
100000,2128,266,random,8,1,120,180,0.5,193130.93560850155,66549,2114,-414.9214539170498,False,83.39466015721021,3.855517457704991
100000,2128,266,random,9,1,120,180,0.5,193130.93560850155,66544,2241,-241.6206933268113,False,82.20021967027776,3.711015834007412
100000,2128,266,greedy,3,1,120,180,0.5,193130.93560850155,34048,20083,39806.21665170416,False,119.76090580359755,11.757596415933222
100000,2128,266,lp,3,1,120,180,0.5,193130.93560850155,34048,20083,39806.21665170416,False,119.76090580359755,16.930110542103648
