phase,gpu,samples,power_mean_w
baseline,0,480,351.465125
baseline,1,480,82.83204166666668
drain,0,142,350.24584507042255
drain,1,142,237.2283098591549
post,0,479,289.99137787056367
post,1,479,115.48968684759916
