connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
427ccfb606cad00f,kv,5559586074489462,5559586075738199,0,0
1041c43d388b1252,api,5559586074833188,5559586075801738,0,0
24620a501547c48c,api,5559601770552135,5559610264279777,27620,8389
886321433d97a682,api,5559601769951542,5559610702538552,43412,14264
6c7fa47e57e3cdab,api,5559601767710415,5559611327672497,25919,21854
b86ecd96ebaed377,api,5559601768055922,5559611676727227,7242,27185
a4ec350750a80de6,api,5559618064140764,5559619004416275,25887,11828
408abe0fe9eeb0a6,api,5559619005520593,5559621160693366,7210,27423
bd5ecded5b861320,api,5559621162073781,5559622108354919,43380,11828
a28ea7d6b5197980,api,5559622110043722,5559623024739901,27588,11828
