connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
2835e56d8784a05c,kv,5572188888705431,5572188889942087,0,0
457f7deafe0e5696,api,5572188889065687,5572188890019426,0,0
2de8736957840d46,api,5572213103408312,5572223465438586,31742,7151
bd35ba7c09e5c865,api,5572213102305565,5572223504200056,43412,8389
19d5c761b26ce206,api,5572213103333913,5572224864538679,22395,24990
26e392c85c77c531,api,5572213100380617,5572225240614889,29448,29130
ab6c1573844d563d,api,5572239237685104,5572240224973270,29416,12772
4f7615448ef3cfec,api,5572240226423504,5572241144971640,43380,11828
d35f51b3e6988f77,api,5572241146712420,5572243248793206,22363,27425
9ff26658da3699fd,api,5572243251406166,5572244206941327,31710,12531
