monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5791076000000000,1784405806712846093,250000000,api,client_to_target,61698,1
5791076000000000,1784405806712875303,250000000,api,target_to_client,149,0
5791083750000000,1784405814476679086,250000000,api,target_to_client,2199,0
5791084000000000,1784405814727785269,250000000,api,target_to_client,3166,0
5791084250000000,1784405814979884012,250000000,api,target_to_client,3064,0
5791084500000000,1784405815231086224,250000000,api,client_to_target,61666,1
5791084500000000,1784405815231112474,250000000,api,target_to_client,2367,0
5791084500000000,1784405815231121833,250000000,kv,client_to_target,186,0
5791084500000000,1784405815231128803,250000000,kv,target_to_client,36,1
5791084750000000,1784405815481568414,250000000,api,target_to_client,2950,0
5791085000000000,1784405815731857376,250000000,api,target_to_client,3165,0
5791085250000000,1784405815983492943,250000000,api,target_to_client,3128,0
5791085500000000,1784405816234953933,250000000,api,target_to_client,1917,0
