step,complete_weight,active_weight,progress,complete_leaf_count,active_leaf_count
0,0,0,0.0,0,0
1,0,3.5,0.0,0,4
2,1.0,3.5,0.2857142857142857,1,4
3,2.0,3.5,0.5714285714285714,2,4
4,3.0,3.5,0.8571428571428571,3,4
