monotonic_ns,wall_ns,gpu,power_w,utilization_pct,memory_mib,valid
5559625130597337,1784174355485580540,0,87.81,0,75261,1
5559625130597337,1784174355485580540,1,82.78,0,74059,1
5559625416398863,1784174355771380966,0,87.90,0,75261,1
5559625416398863,1784174355771380966,1,82.70,0,74059,1
5559625717490278,1784174356072472071,0,374.30,47,75261,1
5559625717490278,1784174356072472071,1,82.70,0,74059,1
5559625997085509,1784174356352067412,0,409.74,100,75261,1
5559625997085509,1784174356352067412,1,82.70,0,74059,1
5559626272018938,1784174356627000871,0,413.98,100,75261,1
5559626272018938,1784174356627000871,1,82.70,0,74059,1
5559626549256863,1784174356904238746,0,352.83,96,75261,1
5559626549256863,1784174356904238746,1,82.70,0,74059,1
5559626830611516,1784174357185593729,0,387.34,100,75261,1
5559626830611516,1784174357185593729,1,82.70,0,74059,1
5559627114191904,1784174357469174297,0,353.16,100,75261,1
5559627114191904,1784174357469174297,1,82.70,0,74059,1
5559627388915476,1784174357743897669,0,135.56,100,75261,1
5559627388915476,1784174357743897669,1,82.78,0,74059,1
5559627663065574,1784174358018047497,0,141.60,35,75261,1
5559627663065574,1784174358018047497,1,82.46,0,74059,1
5559627937862984,1784174358292844827,0,139.00,36,75261,1
5559627937862984,1784174358292844827,1,82.46,0,74059,1
5559628248992245,1784174358603975558,0,90.35,23,75261,1
5559628248992245,1784174358603975558,1,82.37,0,74059,1
5559628556567632,1784174358911549145,0,89.75,0,75261,1
5559628556567632,1784174358911549145,1,82.46,0,74059,1
5559628836604878,1784174359191586571,0,258.37,0,75261,1
5559628836604878,1784174359191586571,1,82.37,0,74059,1
5559629180717553,1784174359535699776,0,359.79,85,75261,1
5559629180717553,1784174359535699776,1,82.46,0,74059,1
5559629455654692,1784174359810636985,0,399.46,100,75261,1
5559629455654692,1784174359810636985,1,82.37,0,74059,1
5559629736836386,1784174360091818259,0,369.79,100,75261,1
5559629736836386,1784174360091818259,1,82.37,0,74059,1
5559630017960011,1784174360372942804,0,350.80,100,75261,1
5559630017960011,1784174360372942804,1,82.37,0,74059,1
5559630294209986,1784174360649191839,0,376.42,100,75261,1
5559630294209986,1784174360649191839,1,82.37,0,74059,1
5559630575696507,1784174360930678370,0,357.07,100,75261,1
5559630575696507,1784174360930678370,1,82.37,0,74059,1
5559630855063190,1784174361210045093,0,345.28,100,75261,1
5559630855063190,1784174361210045093,1,82.37,0,74059,1
5559631133623471,1784174361488605374,0,358.00,100,75261,1
5559631133623471,1784174361488605374,1,82.29,0,74059,1
5559631415365860,1784174361770347613,0,116.92,100,75261,1
5559631415365860,1784174361770347613,1,82.37,0,74059,1
5559631692866692,1784174362047848555,0,139.75,31,75261,1
5559631692866692,1784174362047848555,1,82.46,0,74059,1
5559631972709600,1784174362327691453,0,139.02,37,75261,1
5559631972709600,1784174362327691453,1,82.12,0,74059,1
5559632255069222,1784174362610050995,0,139.15,37,75261,1
5559632255069222,1784174362610050995,1,82.46,0,74059,1
5559632632922443,1784174362987906106,0,98.52,20,75261,1
5559632632922443,1784174362987906106,1,82.46,0,74059,1
5559632929265848,1784174363284247301,0,90.35,0,75261,1
5559632929265848,1784174363284247301,1,82.12,0,74059,1
5559633226771051,1784174363581753774,0,400.34,0,75261,1
5559633226771051,1784174363581753774,1,82.37,0,74059,1
5559633510785885,1784174363865767728,0,403.05,100,75261,1
5559633510785885,1784174363865767728,1,82.12,0,74059,1
5559633792312366,1784174364147294508,0,400.93,100,75261,1
5559633792312366,1784174364147294508,1,82.04,0,74059,1
5559634073956975,1784174364428938808,0,349.79,97,75261,1
5559634073956975,1784174364428938808,1,82.37,0,74059,1
5559634348318140,1784174364703299983,0,370.07,100,75261,1
5559634348318140,1784174364703299983,1,82.04,0,74059,1
5559634626916021,1784174364981897974,0,373.11,100,75261,1
5559634626916021,1784174364981897974,1,82.04,0,74059,1
5559634906859168,1784174365261841021,0,335.60,100,75261,1
5559634906859168,1784174365261841021,1,81.77,0,74059,1
5559635229223801,1784174365584205804,0,141.00,36,75261,1
5559635229223801,1784174365584205804,1,81.86,0,74059,1
5559635528783622,1784174365883767375,0,144.93,37,75261,1
5559635528783622,1784174365883767375,1,81.53,0,74059,1
5559635844992019,1784174366199974272,0,91.55,0,75261,1
5559635844992019,1784174366199974272,1,81.86,0,74059,1
5559636146115484,1784174366501096957,0,90.95,0,75261,1
5559636146115484,1784174366501096957,1,81.77,0,74059,1
5559636447706174,1784174366802688297,0,359.89,0,75261,1
5559636447706174,1784174366802688297,1,81.77,0,74059,1
5559636724666752,1784174367079648635,0,397.35,100,75261,1
5559636724666752,1784174367079648635,1,81.77,0,74059,1
5559637019561803,1784174367374543656,0,370.77,100,75261,1
5559637019561803,1784174367374543656,1,81.44,0,74059,1
5559637298615259,1784174367653597102,0,363.11,97,75261,1
5559637298615259,1784174367653597102,1,81.77,0,74059,1
5559637576608336,1784174367931590269,0,357.07,100,75261,1
5559637576608336,1784174367931590269,1,81.77,0,74059,1
5559637853751653,1784174368208733546,0,364.63,100,75261,1
5559637853751653,1784174368208733546,1,81.77,0,74059,1
5559638132325254,1784174368487307137,0,382.78,100,75261,1
5559638132325254,1784174368487307137,1,81.77,0,74059,1
5559638459877512,1784174368814859445,0,135.83,100,75261,1
5559638459877512,1784174368814859445,1,81.86,0,74059,1
5559638742928446,1784174369097910319,0,148.24,33,75261,1
5559638742928446,1784174369097910319,1,81.86,0,74059,1
5559639024107500,1784174369379089433,0,129.92,28,75261,1
5559639024107500,1784174369379089433,1,81.86,0,74059,1
5559639300788231,1784174369655770114,0,143.85,36,75261,1
5559639300788231,1784174369655770114,1,81.86,0,74059,1
5559639581872826,1784174369936854749,0,137.62,36,75261,1
5559639581872826,1784174369936854749,1,81.86,0,74059,1
5559639858124812,1784174370213106735,0,147.37,37,75261,1
5559639858124812,1784174370213106735,1,81.61,0,74059,1
5559640175529096,1784174370530512079,0,104.30,37,75261,1
5559640175529096,1784174370530512079,1,81.53,0,74059,1
5559640489114111,1784174370844095574,0,91.55,0,75261,1
5559640489114111,1784174370844095574,1,81.86,0,74059,1
5559640793707060,1784174371148689493,0,91.28,0,75261,1
5559640793707060,1784174371148689493,1,81.53,0,74059,1
5559641079884591,1784174371434866494,0,91.28,0,75261,1
5559641079884591,1784174371434866494,1,81.53,0,74059,1
5559641355352365,1784174371710334658,0,141.00,40,75261,1
5559641355352365,1784174371710334658,1,81.53,0,74059,1
5559641631245804,1784174371986227677,0,141.87,36,75261,1
5559641631245804,1784174371986227677,1,81.53,0,74059,1
5559641910126333,1784174372265108316,0,147.05,36,75261,1
5559641910126333,1784174372265108316,1,81.53,0,74059,1
5559642186116461,1784174372541098344,0,114.32,40,75261,1
5559642186116461,1784174372541098344,1,81.53,0,74059,1
5559642466803830,1784174372821785703,0,144.32,34,75261,1
5559642466803830,1784174372821785703,1,81.53,0,74059,1
5559642744225233,1784174373099207146,0,146.77,38,75261,1
5559642744225233,1784174373099207146,1,81.53,0,74059,1
5559643023615006,1784174373378596509,0,139.61,37,75261,1
5559643023615006,1784174373378596509,1,81.53,0,74059,1
5559643302597373,1784174373657579416,0,133.11,47,75261,1
5559643302597373,1784174373657579416,1,81.53,0,74059,1
5559643583332322,1784174373938314245,0,141.45,35,75261,1
5559643583332322,1784174373938314245,1,81.77,0,74059,1
5559643867439065,1784174374222420968,0,138.55,37,75261,1
5559643867439065,1784174374222420968,1,81.53,0,74059,1
5559644148521010,1784174374503502873,0,141.60,37,75261,1
5559644148521010,1784174374503502873,1,81.53,0,74059,1
5559644425976693,1784174374780958576,0,143.12,37,75261,1
5559644425976693,1784174374780958576,1,81.44,0,74059,1
5559644702178389,1784174375057160302,0,137.03,37,75261,1
5559644702178389,1784174375057160302,1,81.77,0,74059,1
5559644979038329,1784174375334020182,0,190.40,35,75261,1
