connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
f8613b7b71c71f45,kv,5570877877497667,5570877878536375,0,0
0db0ccde3f54a62e,api,5570877877767353,5570877878584634,0,0
