phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,439263,62.413105964660645,7037.99295373504,125000000.0,5.630394362988032e-05,1
drain,kv,target_to_client,1728,62.397664070129395,27.69334438638412,125000000.0,2.2154675509107296e-07,1
post,api,client_to_target,916042,58.55751395225525,15643.457827579447,125000000.0,0.00012514766262063557,1
post,kv,target_to_client,3528,59.21370005607605,59.58080641234957,125000000.0,4.7664645129879655e-07,1
