phase,gpu,samples,power_mean_w
baseline,0,239,189.89543933054392
baseline,1,239,82.30368200836823
drain,0,257,135.3371595330739
drain,1,257,185.90642023346302
post,0,240,104.63358333333333
post,1,240,301.412375
