bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,6.0,322.1415,20
0,0.0,5.0,1,sink,0,84.261,20
1,5.0,10.0,0,source,6.0,282.585,20
1,5.0,10.0,1,sink,0,84.4915,20
2,10.0,15.0,0,source,6.0,325.62699999999995,20
2,10.0,15.0,1,sink,0,84.3115,20
3,15.0,20.0,0,source,6.0,335.96799999999996,20
3,15.0,20.0,1,sink,0,84.30999999999999,20
4,20.0,25.0,0,source,6.0,345.5425,20
4,20.0,25.0,1,sink,0,83.92899999999999,20
5,25.0,30.0,0,source,6.0,364.729,20
5,25.0,30.0,1,sink,0,83.98899999999998,20
6,30.0,35.0,0,source,6.0,335.39099999999996,20
6,30.0,35.0,1,sink,0,271.05499999999995,20
7,35.0,40.0,0,source,6.0,346.7645,20
7,35.0,40.0,1,sink,0,100.7975,20
8,40.0,45.0,0,source,6.0,359.0652631578947,19
8,40.0,45.0,1,sink,0,84.66526315789474,19
9,45.0,50.0,0,source,6.0,334.32349999999997,20
9,45.0,50.0,1,sink,0,84.53899999999999,20
10,50.0,55.0,0,source,6.0,323.697,20
10,50.0,55.0,1,sink,0,84.4295,20
11,55.0,60.0,0,source,6.0,322.025,20
11,55.0,60.0,1,sink,0,84.43699999999998,20
12,60.0,65.0,0,source,5.25,324.3565,20
12,60.0,65.0,1,sink,0.75,263.6795,20
13,65.0,70.0,0,source,5.25,334.2625,20
13,65.0,70.0,1,sink,0.75,374.36199999999997,20
14,70.0,75.0,0,source,5.25,343.95550000000003,20
14,70.0,75.0,1,sink,0.75,224.67800000000003,20
15,75.0,80.0,0,source,5.25,340.129,20
15,75.0,80.0,1,sink,0.75,142.893,20
16,80.0,85.0,0,source,5.25,351.4495,20
16,80.0,85.0,1,sink,0.75,138.837,20
17,85.0,90.0,0,source,5.25,315.75849999999997,20
17,85.0,90.0,1,sink,0.75,121.79099999999997,20
18,90.0,95.0,0,source,4.5,365.58200000000005,20
18,90.0,95.0,1,sink,1.5,85.40150000000001,20
19,95.0,100.0,0,source,4.5,343.7505,20
19,95.0,100.0,1,sink,1.5,229.5495,20
20,100.0,105.0,0,source,4.5,344.9150000000001,20
20,100.0,105.0,1,sink,1.5,349.17,20
21,105.0,110.0,0,source,4.5,356.692,20
21,105.0,110.0,1,sink,1.5,317.8960000000001,20
22,110.0,115.0,0,source,4.5,343.006,20
22,110.0,115.0,1,sink,1.5,306.46049999999997,20
23,115.0,120.0,0,source,4.5,333.488,20
23,115.0,120.0,1,sink,1.5,306.2385,20
24,120.0,125.0,0,source,4.5,339.266,20
24,120.0,125.0,1,sink,1.5,302.09049999999996,20
25,125.0,130.0,0,source,4.5,368.8395,20
25,125.0,130.0,1,sink,1.5,315.373,20
26,130.0,135.0,0,source,4.5,351.45349999999996,20
26,130.0,135.0,1,sink,1.5,355.93199999999996,20
27,135.0,140.0,0,source,4.5,360.48400000000004,20
27,135.0,140.0,1,sink,1.5,310.8265,20
28,140.0,145.0,0,source,4.5,369.4165,20
28,140.0,145.0,1,sink,1.5,308.9815,20
29,145.0,150.0,0,source,4.5,367.478,20
29,145.0,150.0,1,sink,1.5,300.7485,20
30,150.0,155.0,0,source,4.5,364.9465,20
30,150.0,155.0,1,sink,1.5,369.56,20
31,155.0,160.0,0,source,4.5,372.4585,20
31,155.0,160.0,1,sink,1.5,302.5085,20
32,160.0,165.0,0,source,4.5,370.26650000000006,20
32,160.0,165.0,1,sink,1.5,305.6915,20
33,165.0,170.0,0,source,4.5,369.627,20
33,165.0,170.0,1,sink,1.5,307.092,20
34,170.0,175.0,0,source,4.5,357.26149999999996,20
34,170.0,175.0,1,sink,1.5,360.5575,20
35,175.0,180.0,0,source,4.5,352.42550000000006,20
35,175.0,180.0,1,sink,1.5,328.2339999999999,20
36,180.0,185.0,0,source,3.75,339.496,20
36,180.0,185.0,1,sink,2.25,106.023,20
37,185.0,190.0,0,source,3.75,327.0705263157895,19
37,185.0,190.0,1,sink,2.25,88.78789473684212,19
38,190.0,195.0,0,source,3.75,358.82200000000006,20
38,190.0,195.0,1,sink,2.25,319.00200000000007,20
39,195.0,200.0,0,source,3.75,330.00100000000003,20
39,195.0,200.0,1,sink,2.25,355.87800000000004,20
40,200.0,205.0,0,source,3.75,288.74449999999996,20
40,200.0,205.0,1,sink,2.25,314.503,20
41,205.0,210.0,0,source,3.0,372.47,20
41,205.0,210.0,1,sink,3.0,115.93550000000002,20
42,210.0,215.0,0,source,3.0,313.96500000000003,20
42,210.0,215.0,1,sink,3.0,88.32700000000001,20
43,215.0,220.0,0,source,3.0,376.26699999999994,20
43,215.0,220.0,1,sink,3.0,87.5455,20
44,220.0,225.0,0,source,3.0,332.057,20
44,220.0,225.0,1,sink,3.0,86.452,20
45,225.0,230.0,0,source,3.0,363.22450000000003,20
45,225.0,230.0,1,sink,3.0,230.73200000000003,20
46,230.0,235.0,0,source,3.0,304.446,20
46,230.0,235.0,1,sink,3.0,293.98300000000006,20
47,235.0,240.0,0,source,3.0,356.196,20
47,235.0,240.0,1,sink,3.0,357.0335,20
48,240.0,245.0,0,source,3.0,364.207,20
48,240.0,245.0,1,sink,3.0,312.16499999999996,20
49,245.0,250.0,0,source,3.0,332.74800000000005,20
49,245.0,250.0,1,sink,3.0,313.86699999999996,20
50,250.0,255.0,0,source,3.0,294.9605,20
50,250.0,255.0,1,sink,3.0,358.00449999999995,20
51,255.0,260.0,0,source,2.25,340.4145,20
51,255.0,260.0,1,sink,3.75,291.993,20
52,260.0,265.0,0,source,2.25,312.4385000000001,20
52,260.0,265.0,1,sink,3.75,89.4225,20
53,265.0,270.0,0,source,2.25,363.7644999999999,20
53,265.0,270.0,1,sink,3.75,88.0635,20
54,270.0,275.0,0,source,2.25,290.019,20
54,270.0,275.0,1,sink,3.75,87.3225,20
55,275.0,280.0,0,source,2.25,338.849,20
55,275.0,280.0,1,sink,3.75,114.45149999999998,20
56,280.0,285.0,0,source,2.25,352.9495,20
56,280.0,285.0,1,sink,3.75,357.02900000000005,20
57,285.0,290.0,0,source,2.25,292.14949999999993,20
57,285.0,290.0,1,sink,3.75,319.07249999999993,20
58,290.0,295.0,0,source,2.25,344.0435,20
58,290.0,295.0,1,sink,3.75,311.815,20
59,295.0,300.0,0,source,2.25,301.5305000000001,20
59,295.0,300.0,1,sink,3.75,370.02049999999997,20
60,300.0,305.0,0,source,2.25,295.97100000000006,20
60,300.0,305.0,1,sink,3.75,328.97799999999995,20
61,305.0,310.0,0,source,2.25,321.48299999999995,20
61,305.0,310.0,1,sink,3.75,334.093,20
62,310.0,315.0,0,source,2.25,361.393,20
62,310.0,315.0,1,sink,3.75,338.3570000000001,20
63,315.0,320.0,0,source,2.25,352.509,20
63,315.0,320.0,1,sink,3.75,243.17950000000002,20
64,320.0,325.0,0,source,1.5,305.696,20
64,320.0,325.0,1,sink,4.5,212.7385,20
65,325.0,330.0,0,source,1.5,308.257,20
65,325.0,330.0,1,sink,4.5,89.1815,20
66,330.0,335.0,0,source,1.5,296.7455,20
66,330.0,335.0,1,sink,4.5,87.98949999999999,20
67,335.0,340.0,0,source,1.5,366.8115,20
67,335.0,340.0,1,sink,4.5,87.55149999999999,20
68,340.0,345.0,0,source,1.5,306.90200000000004,20
68,340.0,345.0,1,sink,4.5,335.689,20
69,345.0,350.0,0,source,1.5,292.79800000000006,20
69,345.0,350.0,1,sink,4.5,329.1855,20
70,350.0,355.0,0,source,1.5,310.15549999999996,20
70,350.0,355.0,1,sink,4.5,311.9325,20
71,355.0,360.0,0,source,1.5,360.0185,20
71,355.0,360.0,1,sink,4.5,289.57399999999996,20
72,360.0,365.0,0,source,1.5,333.74949999999995,20
72,360.0,365.0,1,sink,4.5,345.66600000000005,20
73,365.0,370.0,0,source,1.5,339.398,20
73,365.0,370.0,1,sink,4.5,297.14549999999997,20
74,370.0,375.0,0,source,1.5,290.67,20
74,370.0,375.0,1,sink,4.5,356.457,20
75,375.0,380.0,0,source,1.5,341.059,20
75,375.0,380.0,1,sink,4.5,323.23449999999997,20
76,380.0,385.0,0,source,1.5,305.99249999999995,20
76,380.0,385.0,1,sink,4.5,319.41300000000007,20
77,385.0,390.0,0,source,1.5,288.97789473684213,19
77,385.0,390.0,1,sink,4.5,268.22526315789474,19
78,390.0,395.0,0,source,1.5,354.995,20
78,390.0,395.0,1,sink,4.5,332.0885,20
79,395.0,400.0,0,source,1.5,316.18100000000004,20
79,395.0,400.0,1,sink,4.5,369.8075,20
80,400.0,405.0,0,source,1.5,287.4485,20
80,400.0,405.0,1,sink,4.5,316.6539999999999,20
81,405.0,410.0,0,source,1.5,318.332,20
81,405.0,410.0,1,sink,4.5,332.24449999999996,20
82,410.0,415.0,0,source,0.75,361.1840000000001,20
82,410.0,415.0,1,sink,5.25,105.30849999999998,20
83,415.0,420.0,0,source,0.75,261.3625,20
83,415.0,420.0,1,sink,5.25,89.28150000000001,20
84,420.0,425.0,0,source,0.75,295.44899999999996,20
84,420.0,425.0,1,sink,5.25,87.96100000000003,20
85,425.0,430.0,0,source,0.75,345.9535,20
85,425.0,430.0,1,sink,5.25,179.273,20
86,430.0,435.0,0,source,0.75,191.14550000000003,20
86,430.0,435.0,1,sink,5.25,356.36049999999994,20
87,435.0,440.0,0,source,0.75,120.24300000000002,20
87,435.0,440.0,1,sink,5.25,301.69650000000007,20
88,440.0,445.0,0,source,0.75,120.652,20
88,440.0,445.0,1,sink,5.25,361.38800000000003,20
89,445.0,450.0,0,source,0.0,90.98650000000002,20
89,445.0,450.0,1,sink,6.0,117.44650000000004,20
90,450.0,455.0,0,source,0.0,90.2605,20
90,450.0,455.0,1,sink,6.0,88.22299999999998,20
91,455.0,460.0,0,source,0.0,89.92600000000002,20
91,455.0,460.0,1,sink,6.0,87.59250000000002,20
92,460.0,465.0,0,source,0.0,89.34250000000002,20
92,460.0,465.0,1,sink,6.0,86.88200000000002,20
