achieved_shed_w,calibration_sha256,configured_goodput_mbps,contexts_sha256,credited_sessions,deadline_miss_sessions,destination_load,episode_elapsed_s,full_drain_s,kv_w,last_first_token_s,last_route_commit_s,load_fraction,manifest_sha256,measured_goodput_mbps,offered_rho,offered_rho_decode,offered_rho_prefill,planned_sessions,policy,profile_sha256,queue_at_start,repeat,replay_w,requested_shed_w,right_censored,scenario_id,trace_id,unmet_w
147.15586570875013,a445dfd0aa4749c6b7e6f2394d677de3e19a8b48abd794c37cfb3c53f7691733,2500,be48c084bbc9d020f6897a6c1d40e0adbd999f1f79649e4cdc28b2ae33e6528f,8,0,"{""achieved_rho"":null,""blocked_arrivals"":0,""max_inflight"":256,""offered_rho"":0.9738837425170523,""offered_rho_decode"":0.032039494505692,""offered_rho_prefill"":0.9418442480113604,""offered_rps"":2.5696085587507183,""queue_at_start"":0.0,""request_count"":154,""target_rho"":0.975,""work_per_request_s"":0.37943522435729343}",32.472832453,18.12518725,0.0,18.12518725,7.036244543,0.975,faf321a6eab01f7f36c325dbd6e725d43b72cdffefd7ee060ef6f7cef20f1435,4993.014745326063,0.9738837425170523,0.032039494505692,0.9418442480113604,8,replay_only,99ec3d2e3099f01103e7a0609a9d99beabfe7ec86eeb372d65f5829090658ab8,0.0,2,147.15586570875013,147.15586570875013,False,drain-b743db14032a18a2,8384b0892c2d2f9c,0
147.15586570875013,a445dfd0aa4749c6b7e6f2394d677de3e19a8b48abd794c37cfb3c53f7691733,2500,be48c084bbc9d020f6897a6c1d40e0adbd999f1f79649e4cdc28b2ae33e6528f,8,0,"{""achieved_rho"":null,""blocked_arrivals"":0,""max_inflight"":256,""offered_rho"":0.9232923792694132,""offered_rho_decode"":0.030375105180720986,""offered_rho_prefill"":0.8929172740886923,""offered_rps"":2.404890061394903,""queue_at_start"":0.0,""request_count"":145,""target_rho"":0.9125,""work_per_request_s"":0.37943522435729343}",32.81502891,11.92200381,147.15586570875013,11.92200381,11.286659489,0.9125,faf321a6eab01f7f36c325dbd6e725d43b72cdffefd7ee060ef6f7cef20f1435,2283.389395677748,0.9232923792694132,0.030375105180720986,0.8929172740886923,8,kv_only,99ec3d2e3099f01103e7a0609a9d99beabfe7ec86eeb372d65f5829090658ab8,0.0,2,0.0,147.15586570875013,False,drain-c8ac410a313176d3,764d067fdba2ccb2,0
147.15586570875013,a445dfd0aa4749c6b7e6f2394d677de3e19a8b48abd794c37cfb3c53f7691733,2500,be48c084bbc9d020f6897a6c1d40e0adbd999f1f79649e4cdc28b2ae33e6528f,8,0,"{""achieved_rho"":null,""blocked_arrivals"":0,""max_inflight"":256,""offered_rho"":0.9106445384575035,""offered_rho_decode"":0.029959007849478234,""offered_rho_prefill"":0.8806855306080252,""offered_rps"":2.3719463619237398,""queue_at_start"":0.0,""request_count"":143,""target_rho"":0.9,""work_per_request_s"":0.37943522435729343}",32.792940614,12.0912179,147.15586570875013,12.0912179,11.427955371,0.9,faf321a6eab01f7f36c325dbd6e725d43b72cdffefd7ee060ef6f7cef20f1435,2255.162542190601,0.9106445384575035,0.029959007849478234,0.8806855306080252,8,kv_only,99ec3d2e3099f01103e7a0609a9d99beabfe7ec86eeb372d65f5829090658ab8,0.0,2,0.0,147.15586570875013,False,drain-85913c5439e766d0,7064dfc3cbd56ab1,0
147.15586570875013,a445dfd0aa4749c6b7e6f2394d677de3e19a8b48abd794c37cfb3c53f7691733,2500,be48c084bbc9d020f6897a6c1d40e0adbd999f1f79649e4cdc28b2ae33e6528f,8,0,"{""achieved_rho"":null,""blocked_arrivals"":0,""max_inflight"":256,""offered_rho"":0.8853488568336839,""offered_rho_decode"":0.029126813186992728,""offered_rho_prefill"":0.8562220436466912,""offered_rps"":2.306058962981414,""queue_at_start"":0.0,""request_count"":139,""target_rho"":0.875,""work_per_request_s"":0.37943522435729343}",32.794735293,17.677209535,0.0,17.677209535,6.845391884,0.875,faf321a6eab01f7f36c325dbd6e725d43b72cdffefd7ee060ef6f7cef20f1435,22326.74162359812,0.8853488568336839,0.029126813186992728,0.8562220436466912,8,replay_only,99ec3d2e3099f01103e7a0609a9d99beabfe7ec86eeb372d65f5829090658ab8,0.0,2,147.15586570875013,147.15586570875013,False,drain-2596c1c8f22b39e5,deb922539cc488af,0
147.15586570875013,a445dfd0aa4749c6b7e6f2394d677de3e19a8b48abd794c37cfb3c53f7691733,2500,be48c084bbc9d020f6897a6c1d40e0adbd999f1f79649e4cdc28b2ae33e6528f,8,0,"{""achieved_rho"":null,""blocked_arrivals"":0,""max_inflight"":256,""offered_rho"":0.9485880608932328,""offered_rho_decode"":0.031207299843206488,""offered_rho_prefill"":0.9173807610500263,""offered_rps"":2.503721159808392,""queue_at_start"":0.0,""request_count"":150,""target_rho"":0.95,""work_per_request_s"":0.37943522435729343}",32.44788349,17.668186017,0.0,17.668186017,6.788900344,0.95,faf321a6eab01f7f36c325dbd6e725d43b72cdffefd7ee060ef6f7cef20f1435,3591.5721082188556,0.9485880608932328,0.031207299843206488,0.9173807610500263,8,replay_only,99ec3d2e3099f01103e7a0609a9d99beabfe7ec86eeb372d65f5829090658ab8,0.0,2,147.15586570875013,147.15586570875013,False,drain-cae671125adddf5b,da7d7239aaf3dc1a,0
147.15586570875013,a445dfd0aa4749c6b7e6f2394d677de3e19a8b48abd794c37cfb3c53f7691733,2500,be48c084bbc9d020f6897a6c1d40e0adbd999f1f79649e4cdc28b2ae33e6528f,8,0,"{""achieved_rho"":null,""blocked_arrivals"":0,""max_inflight"":256,""offered_rho"":0.8979966976455936,""offered_rho_decode"":0.02954291051823548,""offered_rho_prefill"":0.8684537871273582,""offered_rps"":2.3390026624525766,""queue_at_start"":0.0,""request_count"":141,""target_rho"":0.8875,""work_per_request_s"":0.37943522435729343}",32.773443507,17.757580325,0.0,17.757580325,6.861121996,0.8875,faf321a6eab01f7f36c325dbd6e725d43b72cdffefd7ee060ef6f7cef20f1435,658.424201476273,0.8979966976455936,0.02954291051823548,0.8684537871273582,8,replay_only,99ec3d2e3099f01103e7a0609a9d99beabfe7ec86eeb372d65f5829090658ab8,0.0,2,147.15586570875013,147.15586570875013,False,drain-ddeed8cc996d5a84,172a5bf67a0c2cd3,0
147.15586570875013,a445dfd0aa4749c6b7e6f2394d677de3e19a8b48abd794c37cfb3c53f7691733,2500,be48c084bbc9d020f6897a6c1d40e0adbd999f1f79649e4cdc28b2ae33e6528f,8,0,"{""achieved_rho"":null,""blocked_arrivals"":0,""max_inflight"":256,""offered_rho"":0.8600531752098645,""offered_rho_decode"":0.028294618524507223,""offered_rho_prefill"":0.8317585566853573,""offered_rps"":2.2401715640390876,""queue_at_start"":0.0,""request_count"":135,""target_rho"":0.85,""work_per_request_s"":0.37943522435729343}",32.776537834,17.758736015,0.0,17.758736015,6.769374557,0.85,faf321a6eab01f7f36c325dbd6e725d43b72cdffefd7ee060ef6f7cef20f1435,0.0,0.8600531752098645,0.028294618524507223,0.8317585566853573,8,replay_only,99ec3d2e3099f01103e7a0609a9d99beabfe7ec86eeb372d65f5829090658ab8,0.0,2,147.15586570875013,147.15586570875013,False,drain-e8a81ae485174301,d48ede1a0dad3fb0,0
147.15586570875013,a445dfd0aa4749c6b7e6f2394d677de3e19a8b48abd794c37cfb3c53f7691733,2500,be48c084bbc9d020f6897a6c1d40e0adbd999f1f79649e4cdc28b2ae33e6528f,8,0,"{""achieved_rho"":null,""blocked_arrivals"":0,""max_inflight"":256,""offered_rho"":0.9232923792694132,""offered_rho_decode"":0.030375105180720986,""offered_rho_prefill"":0.8929172740886923,""offered_rps"":2.404890061394903,""queue_at_start"":0.0,""request_count"":145,""target_rho"":0.9125,""work_per_request_s"":0.37943522435729343}",32.820266604,17.812089194,0.0,17.812089194,6.945853049,0.9125,faf321a6eab01f7f36c325dbd6e725d43b72cdffefd7ee060ef6f7cef20f1435,0.0043896865092804774,0.9232923792694132,0.030375105180720986,0.8929172740886923,8,replay_only,99ec3d2e3099f01103e7a0609a9d99beabfe7ec86eeb372d65f5829090658ab8,0.0,2,147.15586570875013,147.15586570875013,False,drain-b346755ef81c4c68,764d067fdba2ccb2,0
147.15586570875013,a445dfd0aa4749c6b7e6f2394d677de3e19a8b48abd794c37cfb3c53f7691733,2500,be48c084bbc9d020f6897a6c1d40e0adbd999f1f79649e4cdc28b2ae33e6528f,8,0,"{""achieved_rho"":null,""blocked_arrivals"":0,""max_inflight"":256,""offered_rho"":0.8600531752098645,""offered_rho_decode"":0.028294618524507223,""offered_rho_prefill"":0.8317585566853573,""offered_rps"":2.2401715640390876,""queue_at_start"":0.0,""request_count"":135,""target_rho"":0.85,""work_per_request_s"":0.37943522435729343}",32.768505194,12.86366503,147.15586570875013,12.86366503,12.17686779,0.85,faf321a6eab01f7f36c325dbd6e725d43b72cdffefd7ee060ef6f7cef20f1435,2116.4386550052745,0.8600531752098645,0.028294618524507223,0.8317585566853573,8,kv_only,99ec3d2e3099f01103e7a0609a9d99beabfe7ec86eeb372d65f5829090658ab8,0.0,2,0.0,147.15586570875013,False,drain-ad49aa16fb6c5b2c,d48ede1a0dad3fb0,0
147.15586570875013,a445dfd0aa4749c6b7e6f2394d677de3e19a8b48abd794c37cfb3c53f7691733,2500,be48c084bbc9d020f6897a6c1d40e0adbd999f1f79649e4cdc28b2ae33e6528f,8,0,"{""achieved_rho"":null,""blocked_arrivals"":0,""max_inflight"":256,""offered_rho"":0.9485880608932328,""offered_rho_decode"":0.031207299843206488,""offered_rho_prefill"":0.9173807610500263,""offered_rps"":2.503721159808392,""queue_at_start"":0.0,""request_count"":150,""target_rho"":0.95,""work_per_request_s"":0.37943522435729343}",32.468978985,12.464436057,147.15586570875013,12.464436057,11.854762467,0.95,faf321a6eab01f7f36c325dbd6e725d43b72cdffefd7ee060ef6f7cef20f1435,2173.926407189936,0.9485880608932328,0.031207299843206488,0.9173807610500263,8,kv_only,99ec3d2e3099f01103e7a0609a9d99beabfe7ec86eeb372d65f5829090658ab8,0.0,2,0.0,147.15586570875013,False,drain-c9e74e2f936feaa1,da7d7239aaf3dc1a,0
