monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5567755250000000,1784182485948230274,250000000,api,client_to_target,25868,1
5567755250000000,1784182485948255824,250000000,api,target_to_client,149,0
5567755250000000,1784182485948262434,250000000,kv,client_to_target,20274,0
5567755250000000,1784182485948267544,250000000,kv,target_to_client,78778037,1
5567755500000000,1784182486199316554,250000000,kv,client_to_target,4650,0
5567755500000000,1784182486199338514,250000000,kv,target_to_client,313328463,1
5567755750000000,1784182486450516213,250000000,api,target_to_client,491,0
5567755750000000,1784182486450569802,250000000,kv,client_to_target,3534,0
5567755750000000,1784182486450577602,250000000,kv,target_to_client,237290368,1
5567756000000000,1784182486701648982,250000000,api,target_to_client,3190,0
5567756250000000,1784182486952586774,250000000,api,target_to_client,3177,0
5567756500000000,1784182487203769173,250000000,api,target_to_client,3383,0
5567756750000000,1784182487454775283,250000000,api,target_to_client,1687,0
5567759750000000,1784182490458608315,250000000,api,client_to_target,40179,1
5567759750000000,1784182490458643045,250000000,api,target_to_client,149,0
5567759750000000,1784182490458647845,250000000,kv,client_to_target,31434,0
5567759750000000,1784182490458650715,250000000,kv,target_to_client,160568754,1
5567760000000000,1784182490708764065,250000000,kv,client_to_target,4650,0
5567760000000000,1784182490708797395,250000000,kv,target_to_client,311755864,1
5567760250000000,1784182490959478129,250000000,kv,client_to_target,3534,0
5567760250000000,1784182490959509489,250000000,kv,target_to_client,234029475,1
5567760500000000,1784182491209987526,250000000,kv,client_to_target,2418,0
5567760500000000,1784182491210014975,250000000,kv,target_to_client,174457883,1
5567760750000000,1784182491461019436,250000000,api,target_to_client,732,0
5567760750000000,1784182491461059016,250000000,kv,client_to_target,1488,0
5567760750000000,1784182491461066736,250000000,kv,target_to_client,97714464,1
5567761000000000,1784182491712184985,250000000,api,target_to_client,3179,0
5567761250000000,1784182491962526824,250000000,api,target_to_client,3124,0
5567761500000000,1784182492213793311,250000000,api,target_to_client,2149,0
5567763750000000,1784182494467063603,250000000,api,client_to_target,35711,1
5567763750000000,1784182494467083183,250000000,api,target_to_client,149,0
5567763750000000,1784182494467086983,250000000,kv,client_to_target,27528,0
5567763750000000,1784182494467089803,250000000,kv,target_to_client,122556906,1
5567764000000000,1784182494717220983,250000000,kv,client_to_target,4650,0
5567764000000000,1784182494717240273,250000000,kv,target_to_client,311821612,1
5567764250000000,1784182494968155025,250000000,kv,client_to_target,4650,0
5567764250000000,1784182494968175345,250000000,kv,target_to_client,312738904,1
5567764500000000,1784182495219216585,250000000,api,target_to_client,1706,0
5567764500000000,1784182495219244365,250000000,kv,client_to_target,1674,0
5567764500000000,1784182495219252245,250000000,kv,target_to_client,116392366,1
5567764750000000,1784182495471246735,250000000,api,target_to_client,3177,0
5567765000000000,1784182495722110687,250000000,api,target_to_client,3357,0
5567767250000000,1784182497975684906,250000000,api,client_to_target,38304,1
5567767250000000,1784182497975705875,250000000,api,target_to_client,149,0
5567767500000000,1784182498226071523,250000000,kv,client_to_target,31806,0
5567767500000000,1784182498226089293,250000000,kv,target_to_client,262150050,1
5567767750000000,1784182498477077204,250000000,kv,client_to_target,4650,0
5567767750000000,1784182498477095854,250000000,kv,target_to_client,313197444,1
5567768000000000,1784182498728090225,250000000,kv,client_to_target,4650,0
5567768000000000,1784182498728110735,250000000,kv,target_to_client,311559044,1
5567768250000000,1784182498978269515,250000000,api,target_to_client,2448,0
5567768250000000,1784182498978296654,250000000,kv,client_to_target,744,0
5567768250000000,1784182498978304764,250000000,kv,target_to_client,47087866,1
5567768500000000,1784182499229120207,250000000,api,target_to_client,3158,0
5567768750000000,1784182499479718153,250000000,api,target_to_client,3337,0
5567771000000000,1784182501733144093,250000000,api,client_to_target,25887,1
5567771000000000,1784182501733173402,250000000,api,target_to_client,1612,0
5567771000000000,1784182501733181432,250000000,kv,client_to_target,9300,0
5567771000000000,1784182501733187552,250000000,kv,target_to_client,1800,1
5567771250000000,1784182501983867947,250000000,api,target_to_client,3194,0
5567771500000000,1784182502234756539,250000000,api,target_to_client,3177,0
5567771750000000,1784182502485640661,250000000,api,target_to_client,2858,0
5567772000000000,1784182502736339145,250000000,api,client_to_target,40198,1
5567772000000000,1784182502736361765,250000000,api,target_to_client,3089,0
5567772000000000,1784182502736369335,250000000,kv,client_to_target,14508,0
5567772000000000,1784182502736374735,250000000,kv,target_to_client,2808,1
5567772250000000,1784182502987083004,250000000,api,target_to_client,3174,0
5567772500000000,1784182503238237735,250000000,api,target_to_client,3083,0
5567772750000000,1784182503489140949,250000000,api,client_to_target,35730,1
5567772750000000,1784182503489162279,250000000,api,target_to_client,3078,0
5567772750000000,1784182503489170029,250000000,kv,client_to_target,12834,0
5567772750000000,1784182503489175279,250000000,kv,target_to_client,2484,1
5567773000000000,1784182503740139973,250000000,api,target_to_client,3190,0
5567773250000000,1784182503990581322,250000000,api,target_to_client,3181,0
5567773500000000,1784182504240918222,250000000,api,target_to_client,3076,0
5567773750000000,1784182504491548300,250000000,api,client_to_target,38323,1
5567773750000000,1784182504491570489,250000000,api,target_to_client,2871,0
5567773750000000,1784182504491578109,250000000,kv,client_to_target,13950,0
5567773750000000,1784182504491583679,250000000,kv,target_to_client,2700,1
5567774000000000,1784182504742260826,250000000,api,target_to_client,3130,0
5567774250000000,1784182504992623976,250000000,api,target_to_client,1919,0
