phase,gpu,samples,power_mean_w
baseline,0,239,284.79087866108796
baseline,1,239,85.94414225941424
drain,0,220,218.899
drain,1,220,224.95672727272725
post,0,239,94.22309623430962
post,1,239,323.0514225941423
