monotonic_ns,wall_ns,interval_ns,connection_id,route,direction,bytes,billed
5802298750000000,1784417029518005320,250000000,8a452e4b0472199a,kv,client_to_target,16740,0
5802298750000000,1784417029518022450,250000000,8a452e4b0472199a,kv,target_to_client,22547412,1
5802298750000000,1784417029518027910,250000000,fa51b117002654e6,api,client_to_target,22344,1
5802298750000000,1784417029518032030,250000000,fa51b117002654e6,api,target_to_client,149,0
5802299000000000,1784417029768227324,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802299000000000,1784417029768253874,250000000,8a452e4b0472199a,kv,target_to_client,31195138,1
5802299250000000,1784417030018391398,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802299250000000,1784417030018416738,250000000,8a452e4b0472199a,kv,target_to_client,31260850,1
5802299500000000,1784417030268490673,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802299500000000,1784417030268527683,250000000,8a452e4b0472199a,kv,target_to_client,31391746,1
5802299750000000,1784417030519058703,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802299750000000,1784417030519092472,250000000,8a452e4b0472199a,kv,target_to_client,31129990,1
5802300000000000,1784417030769318616,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802300000000000,1784417030769346326,250000000,8a452e4b0472199a,kv,target_to_client,31326316,1
5802300250000000,1784417031020352190,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802300250000000,1784417031020378660,250000000,8a452e4b0472199a,kv,target_to_client,31260532,1
5802300500000000,1784417031271464773,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802300500000000,1784417031271490693,250000000,8a452e4b0472199a,kv,target_to_client,31195138,1
5802300750000000,1784417031521675197,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802300750000000,1784417031521700677,250000000,8a452e4b0472199a,kv,target_to_client,31260850,1
5802301000000000,1784417031771925780,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802301000000000,1784417031771951160,250000000,8a452e4b0472199a,kv,target_to_client,31260780,1
5802301250000000,1784417032022444101,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802301250000000,1784417032022470580,250000000,8a452e4b0472199a,kv,target_to_client,31326280,1
5802301500000000,1784417032272578345,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802301500000000,1784417032272607555,250000000,8a452e4b0472199a,kv,target_to_client,31195244,1
5802301750000000,1784417032522722010,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802301750000000,1784417032522746849,250000000,8a452e4b0472199a,kv,target_to_client,31195367,1
5802302000000000,1784417032772937513,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802302000000000,1784417032772962873,250000000,8a452e4b0472199a,kv,target_to_client,31260780,1
5802302250000000,1784417033023752990,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802302250000000,1784417033023790200,250000000,8a452e4b0472199a,kv,target_to_client,31260797,1
5802302500000000,1784417033274406509,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802302500000000,1784417033274433208,250000000,8a452e4b0472199a,kv,target_to_client,31260780,1
5802302750000000,1784417033525349544,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802302750000000,1784417033525376204,250000000,8a452e4b0472199a,kv,target_to_client,31194996,1
5802303000000000,1784417033775587687,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802303000000000,1784417033775612107,250000000,8a452e4b0472199a,kv,target_to_client,20463900,1
5802303000000000,1784417033775622077,250000000,fa51b117002654e6,api,target_to_client,973,0
5802303250000000,1784417034026648291,250000000,fa51b117002654e6,api,target_to_client,3184,0
5802303500000000,1784417034277646896,250000000,fa51b117002654e6,api,target_to_client,3420,0
5802303750000000,1784417034527875129,250000000,fa51b117002654e6,api,target_to_client,3166,0
5802304000000000,1784417034778581477,250000000,fa51b117002654e6,api,target_to_client,3408,0
5802304250000000,1784417035029360244,250000000,fa51b117002654e6,api,target_to_client,3194,0
5802304500000000,1784417035280881533,250000000,fa51b117002654e6,api,target_to_client,3432,0
5802304750000000,1784417035531465432,250000000,fa51b117002654e6,api,target_to_client,3173,0
5802305000000000,1784417035781603987,250000000,fa51b117002654e6,api,target_to_client,3115,0
5802305250000000,1784417036032140517,250000000,319636aa48ff5760,api,client_to_target,26336,1
5802305250000000,1784417036032169006,250000000,319636aa48ff5760,api,target_to_client,149,0
5802305250000000,1784417036032178336,250000000,8a452e4b0472199a,kv,client_to_target,19158,0
5802305250000000,1784417036032185426,250000000,8a452e4b0472199a,kv,target_to_client,8916127,1
5802305250000000,1784417036032192186,250000000,fa51b117002654e6,api,target_to_client,1918,0
5802305500000000,1784417036282516688,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802305500000000,1784417036282542708,250000000,8a452e4b0472199a,kv,target_to_client,31261257,1
5802305750000000,1784417036533369115,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802305750000000,1784417036533393974,250000000,8a452e4b0472199a,kv,target_to_client,31326280,1
5802306000000000,1784417036784326010,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802306000000000,1784417036784362509,250000000,8a452e4b0472199a,kv,target_to_client,31129708,1
5802306250000000,1784417037034448404,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802306250000000,1784417037034472644,250000000,8a452e4b0472199a,kv,target_to_client,31391816,1
5802306500000000,1784417037285263631,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802306500000000,1784417037285286141,250000000,8a452e4b0472199a,kv,target_to_client,31195032,1
5802306750000000,1784417037536099238,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802306750000000,1784417037536123227,250000000,8a452e4b0472199a,kv,target_to_client,31260956,1
5802307000000000,1784417037786625358,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802307000000000,1784417037786650577,250000000,8a452e4b0472199a,kv,target_to_client,31195244,1
5802307250000000,1784417038037620472,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802307250000000,1784417038037645482,250000000,8a452e4b0472199a,kv,target_to_client,31260744,1
5802307500000000,1784417038288417989,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802307500000000,1784417038288442659,250000000,8a452e4b0472199a,kv,target_to_client,31260568,1
5802307750000000,1784417038539095877,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802307750000000,1784417038539120107,250000000,8a452e4b0472199a,kv,target_to_client,31195420,1
5802308000000000,1784417038789682827,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802308000000000,1784417038789708096,250000000,8a452e4b0472199a,kv,target_to_client,31260780,1
5802308250000000,1784417039039953580,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802308250000000,1784417039039977399,250000000,8a452e4b0472199a,kv,target_to_client,31195208,1
5802308500000000,1784417039290228853,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802308500000000,1784417039290254132,250000000,8a452e4b0472199a,kv,target_to_client,31391816,1
5802308750000000,1784417039541027780,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802308750000000,1784417039541054879,250000000,8a452e4b0472199a,kv,target_to_client,31129708,1
5802309000000000,1784417039792020384,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802309000000000,1784417039792047014,250000000,8a452e4b0472199a,kv,target_to_client,31326068,1
5802309250000000,1784417040043272656,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802309250000000,1784417040043297325,250000000,8a452e4b0472199a,kv,target_to_client,31195244,1
5802309500000000,1784417040293600858,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802309500000000,1784417040293625428,250000000,8a452e4b0472199a,kv,target_to_client,31260956,1
5802309750000000,1784417040544290936,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802309750000000,1784417040544324636,250000000,8a452e4b0472199a,kv,target_to_client,31326104,1
5802310000000000,1784417040795253711,250000000,8a452e4b0472199a,kv,client_to_target,372,0
5802310000000000,1784417040795278281,250000000,8a452e4b0472199a,kv,target_to_client,31260850,1
5802310250000000,1784417041045782171,250000000,8a452e4b0472199a,kv,client_to_target,558,0
5802310250000000,1784417041045814291,250000000,8a452e4b0472199a,kv,target_to_client,31129602,1
5802310500000000,1784417041295945946,250000000,319636aa48ff5760,api,target_to_client,2695,0
5802310500000000,1784417041295967785,250000000,8a452e4b0472199a,kv,target_to_client,3637460,1
5802310750000000,1784417041546226468,250000000,319636aa48ff5760,api,target_to_client,3161,0
5802311000000000,1784417041798185022,250000000,319636aa48ff5760,api,target_to_client,3422,0
5802311250000000,1784417042048447285,250000000,319636aa48ff5760,api,target_to_client,3167,0
5802311500000000,1784417042299475619,250000000,319636aa48ff5760,api,target_to_client,3096,0
5802311500000000,1784417042299491419,250000000,8a452e4b0472199a,kv,client_to_target,2232,0
5802311500000000,1784417042299496389,250000000,8a452e4b0472199a,kv,target_to_client,432,1
5802311500000000,1784417042299500049,250000000,a7bb8ea6bcdce3d4,api,client_to_target,22363,1
5802311500000000,1784417042299503319,250000000,a7bb8ea6bcdce3d4,api,target_to_client,149,0
5802311750000000,1784417042549718323,250000000,8a452e4b0472199a,kv,client_to_target,5952,0
5802311750000000,1784417042549745722,250000000,8a452e4b0472199a,kv,target_to_client,1152,1
5802311750000000,1784417042549755542,250000000,a7bb8ea6bcdce3d4,api,target_to_client,2937,0
5802312000000000,1784417042800052095,250000000,a7bb8ea6bcdce3d4,api,target_to_client,3416,0
5802312250000000,1784417043051212007,250000000,a7bb8ea6bcdce3d4,api,target_to_client,3193,0
5802312500000000,1784417043302087983,250000000,a7bb8ea6bcdce3d4,api,target_to_client,3171,0
5802312750000000,1784417043553152947,250000000,a7bb8ea6bcdce3d4,api,target_to_client,3401,0
5802313000000000,1784417043804265890,250000000,a7bb8ea6bcdce3d4,api,target_to_client,3193,0
5802313250000000,1784417044055186046,250000000,a7bb8ea6bcdce3d4,api,target_to_client,3417,0
5802313500000000,1784417044306229000,250000000,a7bb8ea6bcdce3d4,api,target_to_client,3095,0
5802313750000000,1784417044557222374,250000000,8a452e4b0472199a,kv,client_to_target,9486,0
5802313750000000,1784417044557246794,250000000,8a452e4b0472199a,kv,target_to_client,1836,1
5802313750000000,1784417044557256514,250000000,a7bb8ea6bcdce3d4,api,target_to_client,1453,0
5802313750000000,1784417044557263504,250000000,a7e172beac93bee6,api,client_to_target,26355,1
5802313750000000,1784417044557270144,250000000,a7e172beac93bee6,api,target_to_client,1855,0
5802314000000000,1784417044808177539,250000000,a7e172beac93bee6,api,target_to_client,3182,0
5802314250000000,1784417045059236463,250000000,a7e172beac93bee6,api,target_to_client,3104,0
