connection_id,command,key_hashes,start_ns,end_ns,request_wire_bytes,response_wire_bytes,request_body_bytes,payload_bytes
8af9996a7f2619ae,EXISTS,65c0897584d34b2ef7464583c352663c9ae7a8e36e972cb74091e4f042ab7cf9,1455938606293,1466016176679,193,4,175,1
e53a119d8146d7a1,EXISTS,cddac6b1cb8fd28ac12ed6e07c6deef0dfa40dc00eb46f904dc6389877729537,1455975205335,1466016272789,193,4,175,1
0ae5985a4b9c84c1,EXISTS,801500a786993ceeb84744ae269a5fedb94d87bce6539fc8fc715a705c4c0d06,1455999899233,1466016339435,193,4,175,1
0fa9d2ced3e8c7a6,EXISTS,953e7cf9e7b58a59082a5f9a75a9bfede5bde2aa73b404b046981af025bdbc0e,1456010118973,1466016412572,193,4,175,1
a7e6efda664625ce,EXISTS,d5b1bb6d1f935e3322472fbf961a4dd0b956422cca1661dc9483bb8febf979ba,1455815639266,1466016474889,193,4,175,1
8ae98f074f289a0f,EXISTS,adbd4f466a75237c43a27bb226a297b9a1ad8ff5bfd64aa4481e2ae2eecf9616,1456019540133,1466016571881,193,4,175,1
e573d43b02090e07,EXISTS,cde1aae00082c0e199a79ee8be0e3d5c487b32cbfcfb1dce3a540e6e1257f621,1456019686147,1466016634388,193,4,175,1
a4376c98981c5ecc,EXISTS,6e2e36fb7b0d6aa9b693a423cd5dbdabd166b5658271f4932c738814f06d28ac,1456027360437,1466016697547,193,4,175,1
8af9996a7f2619ae,EXISTS,e9603fb483a6828296236bb9eaef262b3dcaaada2017687435a2d6c7bcdd1d2d,1466015408496,1466017393233,193,4,175,1
e53a119d8146d7a1,EXISTS,6d084167e60cb7274f0e3909d9284a83073e2a82a11ecbd9a5ffa0f19f22dfc1,1466015497503,1466017454749,193,4,175,1
0ae5985a4b9c84c1,EXISTS,4bd28e19beb257ef11ba3fd9fd96e8a27d3050b2dd09f84dc63a1ca305f21a42,1466015575119,1466017510473,193,4,175,1
0fa9d2ced3e8c7a6,EXISTS,28f8357b589887877d36f7629658c33fbb97c9bf0b8315880a6bb3e908559759,1466015647124,1466017568502,193,4,175,1
a7e6efda664625ce,EXISTS,d778d4e21abea7d7ab8bb9a2c762bb828a44a1dbf403cde771b96eb4a6c93a75,1466015717196,1466017636941,193,4,175,1
