phase,gpu,samples,power_mean_w
baseline,0,120,229.25124999999997
baseline,1,120,85.23991666666667
drain,0,412,142.5379854368932
drain,1,412,134.12483009708737
post,0,120,87.15116666666667
post,1,120,157.33508333333333
