monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
5504821820666,1786470771300484327,116.93,30.0,89111.0
5504944709765,1786470771423373606,121.56,30.0,89111.0
5505067584784,1786470771546248465,125.82,100.0,89111.0
5505191038249,1786470771669702030,130.69,100.0,89111.0
5505313996038,1786470771792659789,140.05,100.0,89111.0
5505437010604,1786470771915674245,146.9,100.0,89111.0
5505560057689,1786470772038721200,148.1,100.0,89111.0
5505683098324,1786470772161762125,150.73,100.0,89111.0
5505806132570,1786470772284796421,159.2,100.0,89111.0
5505929243466,1786470772407907087,163.09,100.0,89111.0
5506051941278,1786470772530605019,162.4,100.0,89111.0
5506174238846,1786470772652902527,156.14,100.0,89111.0
5506296952388,1786470772775616179,149.33,0.0,89111.0
5506419601065,1786470772898264656,133.41,0.0,89111.0
5506542420402,1786470773021084093,131.19,0.0,89111.0
5506665888292,1786470773144551743,133.94,100.0,89111.0
5506789098080,1786470773267761841,134.49,100.0,89111.0
5506912438998,1786470773391102439,133.07,100.0,89111.0
5507035869628,1786470773514533509,129.53,100.0,89111.0
5507158709881,1786470773637373602,134.01,100.0,89111.0
5507281607550,1786470773760271311,143.24,100.0,89111.0
5507405309267,1786470773883972858,154.73,100.0,89111.0
5507528187116,1786470774006850687,159.33,100.0,89111.0
5507651568680,1786470774130232441,157.67,100.0,89111.0
5507774720001,1786470774253383762,159.08,100.0,89111.0
5507897841623,1786470774376505264,157.42,100.0,89111.0
5508021285587,1786470774499949278,158.51,100.0,89111.0
5508144419429,1786470774623083140,157.43,100.0,89111.0
5508267344113,1786470774746007654,156.62,100.0,89111.0
5508390477149,1786470774869140790,156.45,100.0,89111.0
5508513898529,1786470774992561990,155.46,100.0,89111.0
5508637201047,1786470775115864758,156.63,100.0,89111.0
5508760865019,1786470775239528750,156.78,100.0,89111.0
5508884108896,1786470775362772447,156.66,100.0,89111.0
5509007308113,1786470775485971934,155.56,100.0,89111.0
5509130639981,1786470775609303782,156.68,100.0,89111.0
5509254160272,1786470775732823823,155.4,100.0,89111.0
5509377514591,1786470775856178262,154.99,100.0,89111.0
5509500839319,1786470775979503080,155.2,100.0,89111.0
5509624062876,1786470776102726437,154.77,100.0,89111.0
5509747811439,1786470776226475100,155.1,100.0,89111.0
5509871304149,1786470776349967740,154.42,100.0,89111.0
5509995084702,1786470776473748353,153.92,100.0,89111.0
5510118316279,1786470776596979920,152.9,100.0,89111.0
5510241848670,1786470776720512311,150.39,100.0,89111.0
5510365396761,1786470776844060432,153.56,100.0,89111.0
5510489567483,1786470776968231234,152.75,100.0,89111.0
5510613048613,1786470777091712354,153.55,100.0,89111.0
5510736667224,1786470777215330825,151.65,100.0,89111.0
5510859538047,1786470777338201588,153.71,100.0,89111.0
5510982734099,1786470777461397690,153.57,100.0,89111.0
5511107265695,1786470777585929226,154.16,100.0,89111.0
5511230814681,1786470777709478432,152.72,100.0,89111.0
5511354512643,1786470777833176444,152.42,100.0,89111.0
5511477978898,1786470777956642659,152.38,100.0,89111.0
