monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
5594254784568,1786470860733448169,115.71,100.0,89111.0
5594377757879,1786470860856421540,119.95,100.0,89111.0
5594500597712,1786470860979261433,126.91,100.0,89111.0
5594623707259,1786470861102370900,132.22,100.0,89111.0
5594746970107,1786470861225633638,143.01,100.0,89111.0
5594870033648,1786470861348697199,145.78,100.0,89111.0
5594993299126,1786470861471962677,151.38,100.0,89111.0
5595116479068,1786470861595142709,156.76,100.0,89111.0
5595239403928,1786470861718067479,161.52,100.0,89111.0
5595362457219,1786470861841120890,165.71,100.0,89111.0
5595485689541,1786470861964353222,164.01,100.0,89111.0
5595609199677,1786470862087863478,160.94,100.0,89111.0
5595732254763,1786470862210918424,159.79,100.0,89111.0
5595855303469,1786470862333967250,162.26,100.0,89111.0
5595978090777,1786470862456754418,158.79,100.0,89111.0
5596101048057,1786470862579711708,160.44,100.0,89111.0
5596223873016,1786470862702536777,160.48,100.0,89111.0
5596346814505,1786470862825478286,161.05,100.0,89111.0
5596470467562,1786470862949130993,157.68,100.0,89111.0
5596594290911,1786470863072954592,158.64,100.0,89111.0
5596717494033,1786470863196157564,162.29,100.0,89111.0
5596840889618,1786470863319553269,158.2,100.0,89111.0
5596964407903,1786470863443071394,157.9,100.0,89111.0
5597087636576,1786470863566300257,160.0,100.0,89111.0
5597210800628,1786470863689464299,157.55,100.0,89111.0
5597333830014,1786470863812493455,157.8,100.0,89111.0
5597457254313,1786470863935918164,159.19,100.0,89111.0
5597580779269,1786470864059443020,159.56,100.0,89111.0
5597704204029,1786470864182867770,157.6,100.0,89111.0
5597827234775,1786470864305898416,157.93,100.0,89111.0
5597950264030,1786470864428927701,158.43,100.0,89111.0
5598073940022,1786470864552604143,155.06,100.0,89111.0
5598197112645,1786470864675776546,157.66,100.0,89111.0
5598320717031,1786470864799380702,154.49,100.0,89111.0
5598444051665,1786470864922715146,155.18,100.0,89111.0
5598567049855,1786470865045713646,154.42,100.0,89111.0
5598690957540,1786470865169621181,153.88,100.0,89111.0
5598814621042,1786470865293284833,157.29,100.0,89111.0
5598937938565,1786470865416602276,155.36,100.0,89111.0
5599061236554,1786470865539900225,155.18,100.0,89111.0
5599184813780,1786470865663477511,154.42,100.0,89111.0
5599308335506,1786470865786999057,152.45,100.0,89111.0
5599431861572,1786470865910525313,153.38,100.0,89111.0
5599555500413,1786470866034164124,154.51,100.0,89111.0
5599679422968,1786470866158086629,153.57,100.0,89111.0
5599803233481,1786470866281897002,150.43,100.0,89111.0
5599926673281,1786470866405336942,153.46,100.0,89111.0
5600050186912,1786470866528850583,152.19,100.0,89111.0
5600173937345,1786470866652600986,152.0,100.0,89111.0
5600297883355,1786470866776547006,153.7,100.0,89111.0
5600422083892,1786470866900747473,154.11,100.0,89111.0
5600545851491,1786470867024515172,153.43,100.0,89111.0
5600670024113,1786470867148687644,152.84,100.0,89111.0
5600794022003,1786470867272685664,153.42,100.0,89111.0
5600917781572,1786470867396445373,152.81,100.0,89111.0
5601044371349,1786470867523034890,152.49,100.0,89111.0
5601168320785,1786470867646984326,155.4,100.0,89111.0
5601292065578,1786470867770729029,155.05,100.0,89111.0
5601415875112,1786470867894538913,155.04,100.0,89111.0
5601539708987,1786470868018372558,154.38,100.0,89111.0
5601663899800,1786470868142563231,154.45,100.0,89111.0
5601787774450,1786470868266438161,153.77,100.0,89111.0
5601911705810,1786470868390369471,153.68,100.0,89111.0
5602035814223,1786470868514478004,152.28,100.0,89111.0
5602160037431,1786470868638700872,151.93,100.0,89111.0
5602283835765,1786470868762499406,153.13,100.0,89111.0
5602407713035,1786470868886376736,152.03,100.0,89111.0
5602531796842,1786470869010460403,151.97,100.0,89111.0
5602655822363,1786470869134485894,150.3,100.0,89111.0
5602779666003,1786470869258329644,151.45,100.0,89111.0
5602903665289,1786470869382328960,151.54,100.0,89111.0
5603027830927,1786470869506494588,149.07,100.0,89111.0
5603151721732,1786470869630385433,150.85,100.0,89111.0
5603276268104,1786470869754931655,150.14,100.0,89111.0
5603400155719,1786470869878819620,149.9,100.0,89111.0
5603524970558,1786470870003634009,148.69,100.0,89111.0
