monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
5403702316013,1786470670180980124,89.92,0.0,89103.0
5403825197993,1786470670303861904,90.39,0.0,89103.0
5403947760909,1786470670426424560,98.12,0.0,89105.0
5404070518023,1786470670549181794,112.38,91.0,89105.0
5404193299626,1786470670671963307,116.32,96.0,89105.0
5404316061690,1786470670794725391,123.47,96.0,89105.0
5404438802993,1786470670917466554,131.01,100.0,89105.0
5404561604597,1786470671040268238,138.25,100.0,89105.0
5404684720535,1786470671163384186,148.64,82.0,89105.0
5404807732376,1786470671286396077,155.84,100.0,89105.0
5404930730353,1786470671409394174,155.17,100.0,89107.0
5405053654378,1786470671532318179,152.42,100.0,89107.0
5405176399301,1786470671655063042,152.49,100.0,89107.0
5405299310367,1786470671777974128,151.83,100.0,89107.0
5405422476590,1786470671901140371,152.8,100.0,89107.0
5405545245789,1786470672023909530,149.7,100.0,89107.0
5405668417317,1786470672147080978,150.23,93.0,89107.0
5405790966348,1786470672269630149,143.73,56.0,89107.0
5405913313127,1786470672391976788,137.07,56.0,89107.0
5406035489718,1786470672514153349,132.93,0.0,89107.0
5406158433114,1786470672637096935,126.89,0.0,89107.0
5406281362044,1786470672760025705,124.17,0.0,89107.0
5406404157333,1786470672882821104,122.9,100.0,89107.0
5406527031808,1786470673005695259,125.39,100.0,89107.0
5406650057305,1786470673128720986,124.16,100.0,89107.0
5406772623541,1786470673251287272,129.47,100.0,89107.0
5406895802344,1786470673374466055,136.38,100.0,89107.0
5407018276215,1786470673496939666,141.11,100.0,89107.0
5407141350362,1786470673620014013,147.7,100.0,89107.0
5407264136800,1786470673742800591,151.15,100.0,89107.0
5407387093961,1786470673865757652,150.27,100.0,89107.0
5407510457377,1786470673989120998,149.83,100.0,89107.0
5407633420578,1786470674112084309,151.1,100.0,89107.0
5407756302058,1786470674234965889,151.56,100.0,89107.0
5407879441371,1786470674358105132,151.7,100.0,89107.0
5408002643070,1786470674481306731,149.63,100.0,89107.0
5408125837939,1786470674604501610,150.36,100.0,89107.0
5408248946196,1786470674727610077,150.07,100.0,89107.0
5408372282097,1786470674850945808,152.08,100.0,89107.0
