phase,gpu,samples,power_mean_w
baseline,0,120,225.75391666666667
baseline,1,120,84.19125000000001
drain,0,207,162.6826086956522
drain,1,207,124.16309178743963
post,0,119,140.6057142857143
post,1,119,136.57504201680672
