committed_before_power_window,committed_by_deadline,condition,context_profile,episode,hit_power_target,match_id,policy,power_attainment_fraction,power_target_fraction,repeat,required_deadline_s,sample_id,scenario_id,token_distribution
8,8,tiny-fixed-1000mbps-19s,tiny,9,True,8d6fffe34b15c355,isolated_fastest,1,1.0,2,19.0,bdd7bd934af6b024,p-da9ff60e7181327d,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,9,True,8d6fffe34b15c355,queue_haul_deadline_blind,1,1.0,2,19.0,bdd7bd934af6b024,p-69db36d17349324f,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,9,True,8d6fffe34b15c355,queue_haul_power_blind,1,1.0,2,19.0,bdd7bd934af6b024,p-9811279c662327aa,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,9,True,8d6fffe34b15c355,greedy,1,1.0,2,19.0,bdd7bd934af6b024,p-f74c3d414e7bf592,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,9,True,8d6fffe34b15c355,queue_haul,1,1.0,2,19.0,bdd7bd934af6b024,p-b39181a2830b8f0e,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,10,True,d797570ee0ad6a26,queue_haul,1,1.0,20,19.0,bdd7bd934af6b024,p-6fb882fdae7449f1,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,10,True,d797570ee0ad6a26,greedy,1,1.0,20,19.0,bdd7bd934af6b024,p-23f1ceb8769f7d32,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,10,True,d797570ee0ad6a26,isolated_fastest,1,1.0,20,19.0,bdd7bd934af6b024,p-653cb68f84639ae8,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,10,True,d797570ee0ad6a26,queue_haul_power_blind,1,1.0,20,19.0,bdd7bd934af6b024,p-0de9fc5e0c7fb395,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,10,True,d797570ee0ad6a26,queue_haul_deadline_blind,1,1.0,20,19.0,bdd7bd934af6b024,p-e9d9f8c1c1b750bb,fixed
8,8,large-fixed-2500mbps-19s,large,11,True,a8a20fb13ef7bcc2,queue_haul,1,1.0,104,19.0,c44d256c433cbdd6,p-ddf3722b8089c2a4,fixed
8,8,large-fixed-2500mbps-19s,large,11,True,a8a20fb13ef7bcc2,queue_haul_power_blind,1,1.0,104,19.0,c44d256c433cbdd6,p-df6b38a524fa82c1,fixed
8,8,large-fixed-2500mbps-19s,large,11,True,a8a20fb13ef7bcc2,isolated_fastest,1,1.0,104,19.0,c44d256c433cbdd6,p-842e866318912c6a,fixed
8,8,large-fixed-2500mbps-19s,large,11,True,a8a20fb13ef7bcc2,queue_haul_deadline_blind,1,1.0,104,19.0,c44d256c433cbdd6,p-c079c66f32b56f84,fixed
8,8,large-fixed-2500mbps-19s,large,11,True,a8a20fb13ef7bcc2,greedy,1,1.0,104,19.0,c44d256c433cbdd6,p-56d20edd328adb84,fixed
8,8,medium-fixed-10000mbps-19s,medium,12,True,b4a5b2b22b3a2494,greedy,1,1.0,66,19.0,51fde7b51569b7ba,p-47da222e32bd971d,fixed
8,8,medium-fixed-10000mbps-19s,medium,12,True,b4a5b2b22b3a2494,queue_haul,1,1.0,66,19.0,51fde7b51569b7ba,p-4842fbf770e221ba,fixed
8,8,medium-fixed-10000mbps-19s,medium,12,True,b4a5b2b22b3a2494,queue_haul_deadline_blind,1,1.0,66,19.0,51fde7b51569b7ba,p-c4663845c424def2,fixed
8,8,medium-fixed-10000mbps-19s,medium,12,True,b4a5b2b22b3a2494,isolated_fastest,1,1.0,66,19.0,51fde7b51569b7ba,p-2bf2ec488a559862,fixed
8,8,medium-fixed-10000mbps-19s,medium,12,True,b4a5b2b22b3a2494,queue_haul_power_blind,1,1.0,66,19.0,51fde7b51569b7ba,p-69fc31ab8a1d13ef,fixed
8,8,large-fixed-2500mbps-19s,large,13,True,c6f4c7ec83e59040,queue_haul_power_blind,1,1.0,102,19.0,e33c7532b46acaed,p-87d96dbf140fefc0,fixed
8,8,large-fixed-2500mbps-19s,large,13,True,c6f4c7ec83e59040,queue_haul_deadline_blind,1,1.0,102,19.0,e33c7532b46acaed,p-5b0adcede05b0f55,fixed
8,8,large-fixed-2500mbps-19s,large,13,True,c6f4c7ec83e59040,greedy,1,1.0,102,19.0,e33c7532b46acaed,p-1e58c55e7801f7d5,fixed
8,8,large-fixed-2500mbps-19s,large,13,True,c6f4c7ec83e59040,queue_haul,1,1.0,102,19.0,e33c7532b46acaed,p-fd1ae5b9cfc5e77a,fixed
8,8,large-fixed-2500mbps-19s,large,13,True,c6f4c7ec83e59040,isolated_fastest,1,1.0,102,19.0,e33c7532b46acaed,p-381e17adb3adbf2c,fixed
8,8,medium-fixed-5000mbps-19s,medium,14,True,be8ab85b533f031b,greedy,1,1.0,60,19.0,51fde7b51569b7ba,p-f8760d7d050102fe,fixed
8,8,medium-fixed-5000mbps-19s,medium,14,True,be8ab85b533f031b,queue_haul,1,1.0,60,19.0,51fde7b51569b7ba,p-8d4e408b41fe2064,fixed
8,8,medium-fixed-5000mbps-19s,medium,14,True,be8ab85b533f031b,queue_haul_power_blind,1,1.0,60,19.0,51fde7b51569b7ba,p-7501bec972a9a090,fixed
8,8,medium-fixed-5000mbps-19s,medium,14,True,be8ab85b533f031b,queue_haul_deadline_blind,1,1.0,60,19.0,51fde7b51569b7ba,p-58d950532a4b62db,fixed
8,8,medium-fixed-5000mbps-19s,medium,14,True,be8ab85b533f031b,isolated_fastest,1,1.0,60,19.0,51fde7b51569b7ba,p-48bef6b8839c821b,fixed
7,8,large-fixed-5000mbps-19s,large,15,False,78c13e8571c566d1,queue_haul_deadline_blind,0.9599767031805809,1.0,110,19.0,c44d256c433cbdd6,p-5e75db497ba77a07,fixed
8,8,large-fixed-5000mbps-19s,large,15,True,78c13e8571c566d1,queue_haul_power_blind,1,1.0,110,19.0,c44d256c433cbdd6,p-d17a18b1fc882710,fixed
8,8,large-fixed-5000mbps-19s,large,15,True,78c13e8571c566d1,queue_haul,1,1.0,110,19.0,c44d256c433cbdd6,p-25d567a1dc9770db,fixed
8,8,large-fixed-5000mbps-19s,large,15,True,78c13e8571c566d1,isolated_fastest,1,1.0,110,19.0,c44d256c433cbdd6,p-b7445c3438c0e859,fixed
8,8,large-fixed-5000mbps-19s,large,15,True,78c13e8571c566d1,greedy,1,1.0,110,19.0,c44d256c433cbdd6,p-34b22e24869b3da8,fixed
8,8,small-fixed-5000mbps-19s,small,16,True,43c773ce3a5aa47a,queue_haul,1,1.0,36,19.0,7094953b638284e1,p-5a3dabb416bb6708,fixed
8,8,small-fixed-5000mbps-19s,small,16,True,43c773ce3a5aa47a,queue_haul_deadline_blind,1,1.0,36,19.0,7094953b638284e1,p-6ea5b00527cca1e4,fixed
8,8,small-fixed-5000mbps-19s,small,16,True,43c773ce3a5aa47a,isolated_fastest,1,1.0,36,19.0,7094953b638284e1,p-2cc83d58a8687eb7,fixed
8,8,small-fixed-5000mbps-19s,small,16,True,43c773ce3a5aa47a,queue_haul_power_blind,1,1.0,36,19.0,7094953b638284e1,p-e6e7c4e39028bbd4,fixed
8,8,small-fixed-5000mbps-19s,small,16,True,43c773ce3a5aa47a,greedy,1,1.0,36,19.0,7094953b638284e1,p-67b9257f5f066198,fixed
8,8,large-fixed-10000mbps-19s,large,17,True,c766c8b3e6b695e4,isolated_fastest,1,1.0,116,19.0,c44d256c433cbdd6,p-edb801b653b1955a,fixed
8,8,large-fixed-10000mbps-19s,large,17,True,c766c8b3e6b695e4,greedy,1,1.0,116,19.0,c44d256c433cbdd6,p-84892b48b057fabd,fixed
8,8,large-fixed-10000mbps-19s,large,17,True,c766c8b3e6b695e4,queue_haul_deadline_blind,1,1.0,116,19.0,c44d256c433cbdd6,p-d5fa205d38e83d73,fixed
8,8,large-fixed-10000mbps-19s,large,17,True,c766c8b3e6b695e4,queue_haul_power_blind,1,1.0,116,19.0,c44d256c433cbdd6,p-988fe41565498edd,fixed
8,8,large-fixed-10000mbps-19s,large,17,True,c766c8b3e6b695e4,queue_haul,1,1.0,116,19.0,c44d256c433cbdd6,p-9c40d929a7f1b57f,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,18,True,68dd795651c95331,greedy,1,1.0,7,19.0,4f9ad0a7bb0fab99,p-33540c15e0d82c6d,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,18,True,68dd795651c95331,isolated_fastest,1,1.0,7,19.0,4f9ad0a7bb0fab99,p-02d7550df635b72f,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,18,True,68dd795651c95331,queue_haul,1,1.0,7,19.0,4f9ad0a7bb0fab99,p-43e6e60189d7c3c0,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,18,True,68dd795651c95331,queue_haul_deadline_blind,1,1.0,7,19.0,4f9ad0a7bb0fab99,p-8b525b7e635b026b,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,18,True,68dd795651c95331,queue_haul_power_blind,1,1.0,7,19.0,4f9ad0a7bb0fab99,p-e554e4a6af00aca8,fixed
8,8,small-fixed-1000mbps-19s,small,19,True,2b44a4b4aaf8491e,queue_haul_deadline_blind,1,1.0,26,19.0,e59269064ede73aa,p-90149c1ba94effe3,fixed
8,8,small-fixed-1000mbps-19s,small,19,True,2b44a4b4aaf8491e,queue_haul,1,1.0,26,19.0,e59269064ede73aa,p-6813febbc9cc350f,fixed
8,8,small-fixed-1000mbps-19s,small,19,True,2b44a4b4aaf8491e,isolated_fastest,1,1.0,26,19.0,e59269064ede73aa,p-e011b13f4fdba13d,fixed
8,8,small-fixed-1000mbps-19s,small,19,True,2b44a4b4aaf8491e,greedy,1,1.0,26,19.0,e59269064ede73aa,p-c9b25a303e43bab8,fixed
8,8,small-fixed-1000mbps-19s,small,19,True,2b44a4b4aaf8491e,queue_haul_power_blind,1,1.0,26,19.0,e59269064ede73aa,p-5edac567ee8f4c4f,fixed
8,8,large-fixed-1000mbps-19s,large,20,True,f82f45c5060d37d9,queue_haul_deadline_blind,1,1.0,97,19.0,3a515af4dffc7733,p-019679cdb851fe64,fixed
8,8,large-fixed-1000mbps-19s,large,20,True,f82f45c5060d37d9,greedy,1,1.0,97,19.0,3a515af4dffc7733,p-b70fd1695591aa80,fixed
8,8,large-fixed-1000mbps-19s,large,20,True,f82f45c5060d37d9,queue_haul,1,1.0,97,19.0,3a515af4dffc7733,p-0661adc425f9e6b6,fixed
8,8,large-fixed-1000mbps-19s,large,20,True,f82f45c5060d37d9,queue_haul_power_blind,1,1.0,97,19.0,3a515af4dffc7733,p-fd38b0f6b2b4375e,fixed
8,8,large-fixed-1000mbps-19s,large,20,True,f82f45c5060d37d9,isolated_fastest,1,1.0,97,19.0,3a515af4dffc7733,p-4947bba5914246fb,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,21,True,a9d5d704602fadb1,greedy,1,1.0,86,19.0,7d1b0ab854d9df69,p-a6b91cb9f36ef7dc,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,21,True,a9d5d704602fadb1,queue_haul_power_blind,1,1.0,86,19.0,7d1b0ab854d9df69,p-c368e0e9ead57159,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,21,True,a9d5d704602fadb1,queue_haul,1,1.0,86,19.0,7d1b0ab854d9df69,p-9c419d5f8bc4582a,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,21,True,a9d5d704602fadb1,queue_haul_deadline_blind,1,1.0,86,19.0,7d1b0ab854d9df69,p-0fd1042ee7806f87,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,21,True,a9d5d704602fadb1,isolated_fastest,1,1.0,86,19.0,7d1b0ab854d9df69,p-72cf5c5af3841a66,fixed
8,8,small-fixed-10000mbps-19s,small,22,True,e21eb011860e7196,greedy,1,1.0,43,19.0,837f3ff09bbaac24,p-28a96b81b2570e59,fixed
8,8,small-fixed-10000mbps-19s,small,22,True,e21eb011860e7196,queue_haul,1,1.0,43,19.0,837f3ff09bbaac24,p-949264030da94339,fixed
8,8,small-fixed-10000mbps-19s,small,22,True,e21eb011860e7196,queue_haul_deadline_blind,1,1.0,43,19.0,837f3ff09bbaac24,p-d21d60de766b5cf0,fixed
8,8,small-fixed-10000mbps-19s,small,22,True,e21eb011860e7196,isolated_fastest,1,1.0,43,19.0,837f3ff09bbaac24,p-0a6365712d065076,fixed
8,8,small-fixed-10000mbps-19s,small,22,True,e21eb011860e7196,queue_haul_power_blind,1,1.0,43,19.0,837f3ff09bbaac24,p-a59bc73fa456b641,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,23,True,efb429fa8c5d474e,isolated_fastest,1,1.0,73,19.0,a9500bdb35e133a1,p-2902ae62bad599fb,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,23,True,efb429fa8c5d474e,queue_haul_power_blind,1,1.0,73,19.0,a9500bdb35e133a1,p-b0379d61edf6eb6a,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,23,True,efb429fa8c5d474e,queue_haul,1,1.0,73,19.0,a9500bdb35e133a1,p-d346bb23f202a6f1,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,23,True,efb429fa8c5d474e,queue_haul_deadline_blind,1,1.0,73,19.0,a9500bdb35e133a1,p-580ee1755ad2e2cf,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,23,True,efb429fa8c5d474e,greedy,1,1.0,73,19.0,a9500bdb35e133a1,p-791a6fcdd877d119,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,24,True,741dfe5efd904f00,greedy,1,1.0,90,19.0,3c2f94941cabfb0f,p-948807ef88bfd528,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,24,True,741dfe5efd904f00,isolated_fastest,1,1.0,90,19.0,3c2f94941cabfb0f,p-6ccf8ae3aa3776a8,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,24,True,741dfe5efd904f00,queue_haul_power_blind,1,1.0,90,19.0,3c2f94941cabfb0f,p-0727b130b820f2b9,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,24,True,741dfe5efd904f00,queue_haul_deadline_blind,1,1.0,90,19.0,3c2f94941cabfb0f,p-03362a14a81f266a,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,24,True,741dfe5efd904f00,queue_haul,1,1.0,90,19.0,3c2f94941cabfb0f,p-74c9837bc40a9a1e,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,25,True,246d5eb08368ec5f,greedy,1,1.0,18,19.0,e1563386afed6f49,p-a8549bc9396ae2ff,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,25,True,246d5eb08368ec5f,queue_haul,1,1.0,18,19.0,e1563386afed6f49,p-b051b6cf9562490f,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,25,True,246d5eb08368ec5f,isolated_fastest,1,1.0,18,19.0,e1563386afed6f49,p-5f480d3258a82e4a,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,25,True,246d5eb08368ec5f,queue_haul_power_blind,1,1.0,18,19.0,e1563386afed6f49,p-37cdd1fe42909547,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,25,True,246d5eb08368ec5f,queue_haul_deadline_blind,1,1.0,18,19.0,e1563386afed6f49,p-884f6782181ec9f3,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,26,True,b1428242cd718e22,queue_haul_power_blind,1,1.0,13,19.0,4f9ad0a7bb0fab99,p-a966954f0ec16c65,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,26,True,b1428242cd718e22,queue_haul_deadline_blind,1,1.0,13,19.0,4f9ad0a7bb0fab99,p-65d366349ec07ed8,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,26,True,b1428242cd718e22,isolated_fastest,1,1.0,13,19.0,4f9ad0a7bb0fab99,p-a552277d216328b5,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,26,True,b1428242cd718e22,queue_haul,1,1.0,13,19.0,4f9ad0a7bb0fab99,p-aa7051b3ca444249,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,26,True,b1428242cd718e22,greedy,1,1.0,13,19.0,4f9ad0a7bb0fab99,p-2590967db705874f,fixed
8,8,small-fixed-5000mbps-19s,small,27,True,a9e3d3e9ed6a1d5e,isolated_fastest,1,1.0,38,19.0,e59269064ede73aa,p-30816473502e5c8e,fixed
8,8,small-fixed-5000mbps-19s,small,27,True,a9e3d3e9ed6a1d5e,queue_haul_deadline_blind,1,1.0,38,19.0,e59269064ede73aa,p-8baaecf9958df811,fixed
8,8,small-fixed-5000mbps-19s,small,27,True,a9e3d3e9ed6a1d5e,greedy,1,1.0,38,19.0,e59269064ede73aa,p-4aa659850233761f,fixed
8,8,small-fixed-5000mbps-19s,small,27,True,a9e3d3e9ed6a1d5e,queue_haul,1,1.0,38,19.0,e59269064ede73aa,p-0f0b03ef17f33b96,fixed
8,8,small-fixed-5000mbps-19s,small,27,True,a9e3d3e9ed6a1d5e,queue_haul_power_blind,1,1.0,38,19.0,e59269064ede73aa,p-2853e72c4bd51263,fixed
8,8,medium-fixed-5000mbps-19s,medium,28,True,667ef7c899cbb50d,queue_haul_power_blind,1,1.0,61,19.0,b6455b687844b7e4,p-68f1cbaa2b09c08a,fixed
8,8,medium-fixed-5000mbps-19s,medium,28,True,667ef7c899cbb50d,isolated_fastest,1,1.0,61,19.0,b6455b687844b7e4,p-9066e28ae8b8fff8,fixed
8,8,medium-fixed-5000mbps-19s,medium,28,True,667ef7c899cbb50d,greedy,1,1.0,61,19.0,b6455b687844b7e4,p-dec5d4231291d533,fixed
8,8,medium-fixed-5000mbps-19s,medium,28,True,667ef7c899cbb50d,queue_haul_deadline_blind,1,1.0,61,19.0,b6455b687844b7e4,p-d910793a47dc1e39,fixed
8,8,medium-fixed-5000mbps-19s,medium,28,True,667ef7c899cbb50d,queue_haul,1,1.0,61,19.0,b6455b687844b7e4,p-70eac0c2b4032e9e,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,29,True,ed46e8e66b5f2100,isolated_fastest,1,1.0,1,19.0,4f9ad0a7bb0fab99,p-9973fbf2965e83b1,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,29,True,ed46e8e66b5f2100,queue_haul,1,1.0,1,19.0,4f9ad0a7bb0fab99,p-00358d7565da152d,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,29,True,ed46e8e66b5f2100,queue_haul_power_blind,1,1.0,1,19.0,4f9ad0a7bb0fab99,p-af130587cb7976d4,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,29,True,ed46e8e66b5f2100,greedy,1,1.0,1,19.0,4f9ad0a7bb0fab99,p-65dec7616c8338da,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,29,True,ed46e8e66b5f2100,queue_haul_deadline_blind,1,1.0,1,19.0,4f9ad0a7bb0fab99,p-c90d26dcb023bb49,fixed
8,8,small-fixed-1000mbps-19s,small,30,True,b6c20def6626a718,greedy,1,1.0,24,19.0,7094953b638284e1,p-7536893974b988d4,fixed
8,8,small-fixed-1000mbps-19s,small,30,True,b6c20def6626a718,queue_haul,1,1.0,24,19.0,7094953b638284e1,p-1b9285f964f10bb2,fixed
8,8,small-fixed-1000mbps-19s,small,30,True,b6c20def6626a718,queue_haul_power_blind,1,1.0,24,19.0,7094953b638284e1,p-2557177e6f8c5776,fixed
8,8,small-fixed-1000mbps-19s,small,30,True,b6c20def6626a718,queue_haul_deadline_blind,1,1.0,24,19.0,7094953b638284e1,p-19ea6a838ba04cf0,fixed
8,8,small-fixed-1000mbps-19s,small,30,True,b6c20def6626a718,isolated_fastest,1,1.0,24,19.0,7094953b638284e1,p-fc45bdd7ac310f5e,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,31,True,ce460c988bbf0a02,queue_haul_power_blind,1,1.0,0,19.0,e1563386afed6f49,p-9aac62f10b18eb23,fixed
