catch_up_finish_s,catch_up_start_s,condition,context_profile,context_tokens,continuation_start_s,continuation_ttft_delta_s,continuation_ttft_s,episode,first_token_s,match_id,method,migration_finish_s,migration_start_s,migration_ttft_s,order,policy,quiesce_s,reaction_commit_s,reaction_readiness_s,repeat,required_deadline_s,sample_id,scenario_id,scheduler_wait_s,service_pause_s,session_id,token_distribution
,,small-fixed-10000mbps-19s,small,4096,2.420384735,-0.07205492400000002,0.516425582,0,2.936810317,6c942039151e55f3,replay,2.321614514,0.001328586,2.13732019,2,isolated_fastest,2.321615604,2.32202609,2.138648776,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.001328586,0.000410486,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-19s,small,4096,2.421545982,-0.025524362000000078,0.537349318,0,2.9588953,6c942039151e55f3,replay,2.321584824,0.002201646,2.136053244,3,isolated_fastest,2.321586134,2.321845762,2.13825489,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.002201646,0.000259628,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-19s,small,4096,2.422120166,-0.09607471699999998,0.490844927,0,2.912965093,6c942039151e55f3,replay,2.253367456,0.002858319,2.112772154,4,isolated_fastest,2.253369476,2.253576464,2.115630473,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.002858319,0.000206988,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-19s,small,4096,2.422516332,-0.09966884399999998,0.536245019,0,2.958761351,6c942039151e55f3,replay,2.342864896,0.003148806,2.157453435,5,isolated_fastest,2.342866816,2.343093274,2.160602241,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.003148806,0.000226458,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-19s,small,4096,2.423217954,-0.14461086999999995,0.535905144,0,2.959123098,6c942039151e55f3,replay,2.364674462,0.003338334,2.180982812,6,isolated_fastest,2.364675752,2.364824611,2.184321146,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.003338334,0.000148859,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-19s,small,4096,2.422895598,-0.09678143100000003,0.490176603,0,2.913072201,6c942039151e55f3,replay,2.417988781,0.003857449,2.203065075,7,isolated_fastest,2.417989381,2.41807506,2.206922524,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.003857449,8.5679e-05,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-19s,small,4096,2.38283421,-0.14650819100000007,0.492006071,0,2.874840281,6c942039151e55f3,replay,2.247468796,0.000497954,2.099434673,0,queue_haul_deadline_blind,2.247470476,2.248235467,2.099932627,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.000497954,0.000764991,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-10000mbps-19s,small,4096,2.383532541,-0.07397947100000002,0.514226878,0,2.897759419,6c942039151e55f3,replay,2.247781293,0.00077447,2.099041579,1,queue_haul_deadline_blind,2.247782722,2.248443205,2.099816049,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.00077447,0.000660483,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-19s,small,4096,2.384225803,-0.05278869399999997,0.535691812,0,2.919917615,6c942039151e55f3,replay,2.36088223,0.002087525,2.174427933,2,queue_haul_deadline_blind,2.36088393,2.361517293,2.176515458,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.002087525,0.000633363,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-19s,small,4096,2.385623667,-0.02845523300000008,0.534418447,0,2.920042114,6c942039151e55f3,replay,2.315233372,0.002879105,2.119568245,3,queue_haul_deadline_blind,2.315234992,2.315459339,2.12244735,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.002879105,0.000224347,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-19s,small,4096,2.384801096,-0.09672773099999998,0.490191913,0,2.874993009,6c942039151e55f3,replay,2.247843232,0.003222291,2.096896654,4,queue_haul_deadline_blind,2.247844732,2.248509584,2.100118945,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.003222291,0.000664852,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-19s,small,4096,2.384953105,-0.10100927199999998,0.534904591,0,2.919857696,6c942039151e55f3,replay,2.360834811,0.004022672,2.172267649,5,queue_haul_deadline_blind,2.360836471,2.361402974,2.176290321,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.004022672,0.000566503,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-19s,small,4096,2.385989182,-0.10215148799999996,0.578364526,0,2.964353708,6c942039151e55f3,replay,2.382019909,0.004222309,2.195137188,6,queue_haul_deadline_blind,2.382021489,2.382163958,2.199359497,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.004222309,0.000142469,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-19s,small,4096,2.38617777,-0.09838160200000001,0.488576432,0,2.874754202,6c942039151e55f3,replay,2.337479688,0.004415927,2.148480672,7,queue_haul_deadline_blind,2.337481098,2.337689115,2.152896599,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.004415927,0.000208017,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-19s,small,4096,2.408417806,-0.15557583800000008,0.482938424,0,2.89135623,6c942039151e55f3,replay,2.250385974,0.000746632,2.10839611,0,queue_haul_power_blind,2.250387344,2.250974707,2.109142742,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.000746632,0.000587363,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-10000mbps-19s,small,4096,2.409231998,-0.06133290400000002,0.526873445,0,2.936105443,6c942039151e55f3,replay,2.250345064,0.001633263,2.107605918,1,queue_haul_power_blind,2.250347524,2.250833309,2.109239181,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.001633263,0.000485785,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-19s,small,4096,2.410189778,-0.06269590999999997,0.525784596,0,2.935974374,6c942039151e55f3,replay,2.33973504,0.002996028,2.151335621,2,queue_haul_power_blind,2.33973656,2.339919818,2.154331649,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.002996028,0.000183258,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-19s,small,4096,2.409863371,-0.03652494000000006,0.52634874,0,2.936212111,6c942039151e55f3,replay,2.316959313,0.003290255,2.127850952,3,queue_haul_power_blind,2.316961043,2.317177311,2.131141207,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.003290255,0.000216268,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-19s,small,4096,2.410769771,-0.10660591199999997,0.480313732,0,2.891083503,6c942039151e55f3,replay,2.270768616,0.003909418,2.127681794,4,queue_haul_power_blind,2.270770056,2.270967824,2.131591212,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.003909418,0.000197768,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-19s,small,4096,2.410980709,-0.11044301299999992,0.52547085,0,2.936451559,6c942039151e55f3,replay,2.362359578,0.004466562,2.173723533,5,queue_haul_power_blind,2.362361218,2.362502307,2.178190095,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.004466562,0.000141089,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-19s,small,4096,2.411228366,-0.11136974999999993,0.569146264,0,2.98037463,6c942039151e55f3,replay,2.384952907,0.004811779,2.196090543,6,queue_haul_power_blind,2.384953947,2.385067996,2.200902322,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.004811779,0.000114049,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-19s,small,4096,2.411455014,-0.10720324600000003,0.479754788,0,2.891209802,6c942039151e55f3,replay,2.407725154,0.005995936,2.217299457,7,queue_haul_power_blind,2.407725984,2.407833063,2.223295393,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.005995936,0.000107079,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-19s,small,4096,2.393576195,-0.14623564800000005,0.492278614,0,2.885854809,6c942039151e55f3,replay,2.228978272,0.000752662,2.089310563,0,queue_haul,2.228980922,2.229237499,2.090063225,42,19.0,7094953b638284e1,p-e2fddaf56e778250,0.000752662,0.000256577,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-10000mbps-19s,small,4096,2.39306216,-0.07313779799999998,0.515068551,0,2.908130711,6c942039151e55f3,replay,2.22824289,0.002128567,2.088223065,1,queue_haul,2.22824525,2.228696835,2.090351632,42,19.0,7094953b638284e1,p-e2fddaf56e778250,0.002128567,0.000451585,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-19s,small,4096,2.393904021,-0.09705742300000003,0.491423083,0,2.885327104,6c942039151e55f3,replay,2.318657745,0.002526873,2.132898648,2,queue_haul,2.318658885,2.31907317,2.135425521,42,19.0,7094953b638284e1,p-e2fddaf56e778250,0.002526873,0.000414285,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-19s,small,4096,2.39497372,-0.04938912300000009,0.513484557,0,2.908458277,6c942039151e55f3,replay,2.319008101,0.003427313,2.132119857,3,queue_haul,2.319009041,2.319288408,2.13554717,42,19.0,7094953b638284e1,p-e2fddaf56e778250,0.003427313,0.000279367,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-19s,small,4096,2.394502985,-0.11861918399999999,0.46830046,0,2.862803445,6c942039151e55f3,replay,2.249261585,0.003825889,2.109072542,4,queue_haul,2.249263065,2.249474973,2.112898431,42,19.0,7094953b638284e1,p-e2fddaf56e778250,0.003825889,0.000211908,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-19s,small,4096,2.395293776,-0.10010376300000001,0.5358101,0,2.931103876,6c942039151e55f3,replay,2.34714153,0.004269054,2.153112342,5,queue_haul,2.34714342,2.347372008,2.157381396,42,19.0,7094953b638284e1,p-e2fddaf56e778250,0.004269054,0.000228588,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-19s,small,4096,2.396335215,-0.10061545499999991,0.579900559,0,2.976235774,6c942039151e55f3,replay,2.3696364,0.005121765,2.17489653,6,queue_haul,2.36963778,2.369763129,2.180018295,42,19.0,7094953b638284e1,p-e2fddaf56e778250,0.005121765,0.000125349,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-19s,small,4096,2.396545893,-0.09775019700000004,0.489207837,0,2.88575373,6c942039151e55f3,replay,2.391628815,0.005797788,2.196496339,7,queue_haul,2.391629965,2.391793254,2.202294127,42,19.0,7094953b638284e1,p-e2fddaf56e778250,0.005797788,0.000163289,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,large-fixed-10000mbps-19s,large,16384,8.28031626,0.0009886319999999893,0.581347596,1,8.861663856,7148e115bcd4269f,kv_transfer,2.187062486,0.00086136,2.037614239,0,queue_haul,2.187064826,2.187319644,2.038475599,114,19.0,e33c7532b46acaed,p-706efe43b8fb89cc,0.00086136,0.000254818,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,large-fixed-10000mbps-19s,large,16384,8.279153983,0.024388651999999955,0.582004958,1,8.861158941,7148e115bcd4269f,kv_transfer,1.582483907,0.001195187,1.378558156,1,queue_haul,1.582486047,1.582778304,1.379753343,114,19.0,e33c7532b46acaed,p-706efe43b8fb89cc,0.001195187,0.000292257,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,large-fixed-10000mbps-19s,large,16384,8.280982413,0.01886525299999997,0.598840001,1,8.879822414,7148e115bcd4269f,kv_transfer,5.441901059,0.002957118,5.219098989,2,queue_haul,5.441902379,5.442310725,5.222056107,114,19.0,e33c7532b46acaed,p-706efe43b8fb89cc,0.002957118,0.000408346,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,large-fixed-10000mbps-19s,large,16384,8.282092392,-0.04368900200000003,0.579654683,1,8.861747075,7148e115bcd4269f,kv_transfer,6.049934302,0.003937228,5.888369723,3,queue_haul,6.049936242,6.050282669,5.892306951,114,19.0,e33c7532b46acaed,p-706efe43b8fb89cc,0.003937228,0.000346427,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,large-fixed-10000mbps-19s,large,16384,8.282502297,-0.0038557150000000373,0.597802102,1,8.880304399,7148e115bcd4269f,kv_transfer,4.714088974,0.004316484,4.511649468,4,queue_haul,4.714091064,4.714621828,4.515965952,114,19.0,e33c7532b46acaed,p-706efe43b8fb89cc,0.004316484,0.000530764,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,large-fixed-10000mbps-19s,large,16384,8.282853684,0.041422320999999984,0.596680043,1,8.879533727,7148e115bcd4269f,kv_transfer,6.825840558,0.005840098,6.619609962,5,queue_haul,6.825842338,6.826067876,6.62545006,114,19.0,e33c7532b46acaed,p-706efe43b8fb89cc,0.005840098,0.000225538,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,large-fixed-10000mbps-19s,large,16384,8.28319274,0.0006123559999999806,0.577843233,1,8.861035973,7148e115bcd4269f,kv_transfer,7.477998374,0.00749391,7.309872635,6,queue_haul,7.478000804,7.478263821,7.317366545,114,19.0,e33c7532b46acaed,p-706efe43b8fb89cc,0.00749391,0.000263017,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,large-fixed-10000mbps-19s,large,16384,8.283401748,-0.0032866110000000504,0.59604605,1,8.879447798,7148e115bcd4269f,kv_transfer,8.275131305,0.008604839,8.029912651,7,queue_haul,8.275133515,8.275374233,8.03851749,114,19.0,e33c7532b46acaed,p-706efe43b8fb89cc,0.008604839,0.000240718,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,large-fixed-10000mbps-19s,large,16384,6.782674686,0.0077081399999999745,0.588067104,1,7.37074179,7148e115bcd4269f,kv_transfer,1.353569011,0.000810072,1.191179109,0,greedy,1.353570381,1.353863578,1.191989181,114,19.0,e33c7532b46acaed,p-e70fd6df90814d07,0.000810072,0.000293197,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,large-fixed-10000mbps-19s,large,16384,6.786800002,0.02656495999999997,0.584181266,1,7.370981268,7148e115bcd4269f,kv_transfer,2.972031667,0.001400956,2.77139918,1,greedy,2.972033107,2.972317714,2.772800136,114,19.0,e33c7532b46acaed,p-e70fd6df90814d07,0.001400956,0.000284607,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,large-fixed-10000mbps-19s,large,16384,6.78326951,-0.017943548000000087,0.5620312,1,7.34530071,7148e115bcd4269f,kv_transfer,3.645619766,0.002390405,3.435718898,2,greedy,3.645621596,3.646330069,3.438109303,114,19.0,e33c7532b46acaed,p-e70fd6df90814d07,0.002390405,0.000708473,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,large-fixed-10000mbps-19s,large,16384,6.784531336,-0.06293199800000004,0.560411687,1,7.344943023,7148e115bcd4269f,kv_transfer,4.2148467,0.00377992,4.043352226,3,greedy,4.21484978,4.215236936,4.047132146,114,19.0,e33c7532b46acaed,p-e70fd6df90814d07,0.00377992,0.000387156,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,large-fixed-10000mbps-19s,large,16384,6.784989341,-0.04179238399999996,0.559865433,1,7.344854774,7148e115bcd4269f,kv_transfer,4.935034706,0.005356944,4.722211618,4,greedy,4.935036386,4.935339183,4.727568562,114,19.0,e33c7532b46acaed,p-e70fd6df90814d07,0.005356944,0.000302797,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,large-fixed-10000mbps-19s,large,16384,6.788229607,0.249867355,0.805125077,1,7.593354684,7148e115bcd4269f,kv_transfer,5.540661894,0.006311254,5.333335428,5,greedy,5.540663554,5.540908342,5.339646682,114,19.0,e33c7532b46acaed,p-e70fd6df90814d07,0.006311254,0.000244788,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,large-fixed-10000mbps-19s,large,16384,6.788681402,-0.020907265999999924,0.556323611,1,7.345005013,7148e115bcd4269f,kv_transfer,6.16542272,0.007114125,5.990261514,6,greedy,6.1654243,6.165673228,5.997375639,114,19.0,e33c7532b46acaed,p-e70fd6df90814d07,0.007114125,0.000248928,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,large-fixed-10000mbps-19s,large,16384,6.787879741,-0.016307613000000054,0.583025048,1,7.370904789,7148e115bcd4269f,kv_transfer,6.780152653,0.007822378,6.570199104,7,greedy,6.780154413,6.78043318,6.578021482,114,19.0,e33c7532b46acaed,p-e70fd6df90814d07,0.007822378,0.000278767,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,large-fixed-10000mbps-19s,large,16384,6.848138777,0.029255205000000006,0.609614169,1,7.457752946,7148e115bcd4269f,kv_transfer,1.405107456,0.000821552,1.238351738,0,queue_haul_power_blind,1.405109206,1.405413413,1.23917329,114,19.0,e33c7532b46acaed,p-2df1a0bd80c82495,0.000821552,0.000304207,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,large-fixed-10000mbps-19s,large,16384,6.846036638,0.05423763000000004,0.611853936,1,7.457890574,7148e115bcd4269f,kv_transfer,3.03093114,0.001454306,2.817087055,1,queue_haul_power_blind,3.0309328,3.031282346,2.818541361,114,19.0,e33c7532b46acaed,p-2df1a0bd80c82495,0.001454306,0.000349546,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,large-fixed-10000mbps-19s,large,16384,6.84690659,0.0001188599999999429,0.580093608,1,7.427000198,7148e115bcd4269f,kv_transfer,3.631378378,0.003784563,3.423466355,2,queue_haul_power_blind,3.631380198,3.631631035,3.427250918,114,19.0,e33c7532b46acaed,p-2df1a0bd80c82495,0.003784563,0.000250837,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,large-fixed-10000mbps-19s,large,16384,6.847397045,-0.001994023000000067,0.621349662,1,7.468746707,7148e115bcd4269f,kv_transfer,4.276012041,0.00411656,4.101008024,3,queue_haul_power_blind,4.276015021,4.276323468,4.105124584,114,19.0,e33c7532b46acaed,p-2df1a0bd80c82495,0.00411656,0.000308447,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,large-fixed-10000mbps-19s,large,16384,6.848722312,-0.02372454699999993,0.57793327,1,7.426655582,7148e115bcd4269f,kv_transfer,5.009756137,0.004912002,4.780488014,4,queue_haul_power_blind,5.009758657,5.010069204,4.785400016,114,19.0,e33c7532b46acaed,p-2df1a0bd80c82495,0.004912002,0.000310547,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,large-fixed-10000mbps-19s,large,16384,6.849620183,0.052776512,0.608034234,1,7.457654417,7148e115bcd4269f,kv_transfer,5.825396747,0.005843583,5.575949612,5,queue_haul_power_blind,5.825398757,5.825817343,5.581793195,114,19.0,e33c7532b46acaed,p-2df1a0bd80c82495,0.005843583,0.000418586,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,large-fixed-10000mbps-19s,large,16384,6.850138178,-0.0005378649999999707,0.576693012,1,7.42683119,7148e115bcd4269f,kv_transfer,6.229979823,0.006439427,6.061955067,6,queue_haul_power_blind,6.229981033,6.23030525,6.068394494,114,19.0,e33c7532b46acaed,p-2df1a0bd80c82495,0.006439427,0.000324217,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,large-fixed-10000mbps-19s,large,16384,6.850433385,0.00832721599999997,0.607659877,1,7.458093262,7148e115bcd4269f,kv_transfer,6.843643612,0.006960832,6.624424789,7,queue_haul_power_blind,6.843645262,6.843951279,6.631385621,114,19.0,e33c7532b46acaed,p-2df1a0bd80c82495,0.006960832,0.000306017,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,large-fixed-10000mbps-19s,large,16384,6.812528154,0.028529454000000065,0.608888418,1,7.421416572,7148e115bcd4269f,kv_transfer,1.435846689,0.0009184,1.255829453,0,queue_haul_deadline_blind,1.435847939,1.436126506,1.256747853,114,19.0,e33c7532b46acaed,p-c76a7a5d278ea730,0.0009184,0.000278567,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,large-fixed-10000mbps-19s,large,16384,6.812727732,0.03199857699999997,0.589614883,1,7.402342615,7148e115bcd4269f,kv_transfer,3.098680876,0.002051428,2.796456598,1,queue_haul_deadline_blind,3.098683176,3.098945583,2.798508026,114,19.0,e33c7532b46acaed,p-c76a7a5d278ea730,0.002051428,0.000262407,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,large-fixed-10000mbps-19s,large,16384,6.814030288,0.027500254999999973,0.607475003,1,7.421505291,7148e115bcd4269f,kv_transfer,3.724492405,0.003431053,3.44365193,2,queue_haul_deadline_blind,3.724493965,3.725149338,3.447082983,114,19.0,e33c7532b46acaed,p-c76a7a5d278ea730,0.003431053,0.000655373,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,large-fixed-10000mbps-19s,large,16384,6.815523042,-0.01705037900000006,0.606293306,1,7.421816348,7148e115bcd4269f,kv_transfer,4.923886357,0.003674421,4.742892131,3,queue_haul_deadline_blind,4.923888087,4.924234493,4.746566552,114,19.0,e33c7532b46acaed,p-c76a7a5d278ea730,0.003674421,0.000346406,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,large-fixed-10000mbps-19s,large,16384,6.816900467,0.0034300320000000273,0.605087849,1,7.421988316,7148e115bcd4269f,kv_transfer,4.418604507,0.00468689,4.141963548,4,queue_haul_deadline_blind,4.418605967,4.419014873,4.146650438,114,19.0,e33c7532b46acaed,p-c76a7a5d278ea730,0.00468689,0.000408906,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,large-fixed-10000mbps-19s,large,16384,6.817442712,0.003797265999999966,0.559054988,1,7.3764977,7148e115bcd4269f,kv_transfer,5.537562755,0.005224394,5.315480295,5,queue_haul_deadline_blind,5.537564595,5.537798992,5.320704689,114,19.0,e33c7532b46acaed,p-c76a7a5d278ea730,0.005224394,0.000234397,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,large-fixed-10000mbps-19s,large,16384,6.817669609,0.007045972999999983,0.58427685,1,7.401946459,7148e115bcd4269f,kv_transfer,6.16466127,0.005681959,5.98216903,6,queue_haul_deadline_blind,6.16466253,6.164892007,5.987850989,114,19.0,e33c7532b46acaed,p-c76a7a5d278ea730,0.005681959,0.000229477,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,large-fixed-10000mbps-19s,large,16384,6.817886037,0.00409964499999993,0.603432306,1,7.421318343,7148e115bcd4269f,kv_transfer,6.810484466,0.005955096,6.579559461,7,queue_haul_deadline_blind,6.810486095,6.810764653,6.585514557,114,19.0,e33c7532b46acaed,p-c76a7a5d278ea730,0.005955096,0.000278558,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
