commit_100_s,commit_50_s,commit_90_s,completed_migrations,condition,context_profile,deadline_s,episode,match_id,matched_control_complete,planned_migrations,policy,readiness_100_s,readiness_50_s,readiness_90_s,repeat,required_deadline_s,sample_id,scenario_id,status,token_distribution
1.429327445,1.409213036,1.429327445,8,tiny-fixed-2500mbps-19s,tiny,180.0,4,1e80066276481ad8,True,8,isolated_fastest,1.266952037,1.219455581,1.266952037,8,19.0,bdd7bd934af6b024,p-da608441cc672685,complete,fixed
1.43213174,1.409946973,1.43213174,8,tiny-fixed-2500mbps-19s,tiny,180.0,4,1e80066276481ad8,True,8,queue_haul_power_blind,1.269476023,1.221384736,1.269476023,8,19.0,bdd7bd934af6b024,p-355d23b680aaca85,complete,fixed
1.435246213,1.389084956,1.435246213,8,tiny-fixed-2500mbps-19s,tiny,180.0,4,1e80066276481ad8,True,8,queue_haul,1.246606416,1.222885794,1.246606416,8,19.0,bdd7bd934af6b024,p-ca0f229d265f7478,complete,fixed
1.417465842,1.396618871,1.417465842,8,tiny-fixed-2500mbps-19s,tiny,180.0,4,1e80066276481ad8,True,8,greedy,1.232576437,1.209840896,1.232576437,8,19.0,bdd7bd934af6b024,p-3211d33a61a5ea04,complete,fixed
9.142049062,8.996522933,9.142049062,8,large-fixed-2500mbps-19s,large,180.0,5,f94c7d457b765277,True,8,greedy,8.950171248,8.812184084,8.950171248,103,19.0,3a515af4dffc7733,p-d023bf7e0312e116,complete,fixed
11.823221633,11.638219482,11.823221633,8,large-fixed-2500mbps-19s,large,180.0,5,f94c7d457b765277,True,8,isolated_fastest,11.637609408,11.450946874,11.637609408,103,19.0,3a515af4dffc7733,p-cb55db5fb3bb0fd5,complete,fixed
9.129541822,8.979749243,9.129541822,8,large-fixed-2500mbps-19s,large,180.0,5,f94c7d457b765277,True,8,queue_haul,8.932557974,8.793849011,8.932557974,103,19.0,3a515af4dffc7733,p-29e413e0a3e4837f,complete,fixed
9.170789461,8.985828537,9.170789461,8,large-fixed-2500mbps-19s,large,180.0,5,f94c7d457b765277,True,8,queue_haul_power_blind,9.007546731,8.802842703,9.007546731,103,19.0,3a515af4dffc7733,p-d472ef3c50210fbc,complete,fixed
11.772950839,11.61670166,11.772950839,8,large-fixed-2500mbps-19s,large,180.0,5,f94c7d457b765277,True,8,queue_haul_deadline_blind,11.614472142,11.426571397,11.614472142,103,19.0,3a515af4dffc7733,p-9c6e40c4a5d4715f,complete,fixed
5.332290394,5.040707456,5.332290394,8,mixed-fixed-2500mbps-19s,mixed,180.0,6,fafc815a23fc1ef3,True,8,queue_haul_power_blind,5.152383728,4.902912243,5.152383728,79,19.0,a9500bdb35e133a1,p-7b67efaa923d7ee6,complete,fixed
5.333520821,5.040152802,5.333520821,8,mixed-fixed-2500mbps-19s,mixed,180.0,6,fafc815a23fc1ef3,True,8,greedy,5.152956003,4.898608286,5.152956003,79,19.0,a9500bdb35e133a1,p-3cff25ea22fefc73,complete,fixed
5.319366399,5.031215511,5.319366399,8,mixed-fixed-2500mbps-19s,mixed,180.0,6,fafc815a23fc1ef3,True,8,queue_haul_deadline_blind,5.141468355,4.892703138,5.141468355,79,19.0,a9500bdb35e133a1,p-198c8ecbdbe307f9,complete,fixed
5.335201562,5.043225707,5.335201562,8,mixed-fixed-2500mbps-19s,mixed,180.0,6,fafc815a23fc1ef3,True,8,queue_haul,5.156446825,4.898672106,5.156446825,79,19.0,a9500bdb35e133a1,p-e534408fb9322a57,complete,fixed
5.334896095,5.044325276,5.334896095,8,mixed-fixed-2500mbps-19s,mixed,180.0,6,fafc815a23fc1ef3,True,8,isolated_fastest,5.154458992,4.902252155,5.154458992,79,19.0,a9500bdb35e133a1,p-7306dd3fbca79608,complete,fixed
2.601280556,2.513788653,2.601280556,8,small-fixed-1000mbps-19s,small,180.0,7,d8d52a492fae31b7,True,8,queue_haul_deadline_blind,2.349597044,2.30289538,2.349597044,25,19.0,837f3ff09bbaac24,p-1bd14de0c1aa541c,complete,fixed
2.371610383,2.32384004,2.371610383,8,small-fixed-1000mbps-19s,small,180.0,7,d8d52a492fae31b7,True,8,isolated_fastest,2.186981279,2.141192637,2.186981279,25,19.0,837f3ff09bbaac24,p-a4982b896365f584,complete,fixed
2.369282941,2.300139538,2.369282941,8,small-fixed-1000mbps-19s,small,180.0,7,d8d52a492fae31b7,True,8,greedy,2.186035826,2.138134625,2.186035826,25,19.0,837f3ff09bbaac24,p-028e94bf3bb46bfd,complete,fixed
2.374608699,2.306657915,2.374608699,8,small-fixed-1000mbps-19s,small,180.0,7,d8d52a492fae31b7,True,8,queue_haul,2.192901689,2.151338677,2.192901689,25,19.0,837f3ff09bbaac24,p-06956c581805fc42,complete,fixed
2.379219163,2.313840564,2.379219163,8,small-fixed-1000mbps-19s,small,180.0,7,d8d52a492fae31b7,True,8,queue_haul_power_blind,2.196691811,2.150387495,2.196691811,25,19.0,837f3ff09bbaac24,p-0b3ad5c70db85b47,complete,fixed
9.400916615,4.458424554,9.400916615,8,large-fixed-5000mbps-19s,large,180.0,8,ddaf241b4faedf12,True,8,queue_haul_power_blind,9.255355267,4.314860916,9.255355267,109,19.0,3a515af4dffc7733,p-59520f711de5d00d,complete,fixed
11.879703795,6.879536357,11.879703795,8,large-fixed-5000mbps-19s,large,180.0,8,ddaf241b4faedf12,True,8,queue_haul_deadline_blind,11.726325895,6.689166512,11.726325895,109,19.0,3a515af4dffc7733,p-9e22ce6fee0ccf75,complete,fixed
9.243217209,4.285844074,9.243217209,8,large-fixed-5000mbps-19s,large,180.0,8,ddaf241b4faedf12,True,8,queue_haul,9.022546757,4.073680365,9.022546757,109,19.0,3a515af4dffc7733,p-79cc62acf8d2cac0,complete,fixed
9.145438438,8.984946631,9.145438438,8,large-fixed-5000mbps-19s,large,180.0,8,ddaf241b4faedf12,True,8,greedy,8.938039614,8.800800938,8.938039614,109,19.0,3a515af4dffc7733,p-a79eb65bb7c77119,complete,fixed
12.234600644,7.122348018,12.234600644,8,large-fixed-5000mbps-19s,large,180.0,8,ddaf241b4faedf12,True,8,isolated_fastest,12.023532588,6.953770515,12.023532588,109,19.0,3a515af4dffc7733,p-23015ce47f319c1c,complete,fixed
1.617966619,1.531429405,1.617966619,8,tiny-fixed-1000mbps-19s,tiny,180.0,9,8d6fffe34b15c355,True,8,isolated_fastest,1.367168468,1.343971605,1.367168468,2,19.0,bdd7bd934af6b024,p-da9ff60e7181327d,complete,fixed
1.420351554,1.375958238,1.420351554,8,tiny-fixed-1000mbps-19s,tiny,180.0,9,8d6fffe34b15c355,True,8,queue_haul_deadline_blind,1.24200102,1.219403492,1.24200102,2,19.0,bdd7bd934af6b024,p-69db36d17349324f,complete,fixed
1.414556543,1.347866826,1.414556543,8,tiny-fixed-1000mbps-19s,tiny,180.0,9,8d6fffe34b15c355,True,8,queue_haul_power_blind,1.233711745,1.21080673,1.233711745,2,19.0,bdd7bd934af6b024,p-9811279c662327aa,complete,fixed
1.430721329,1.385963362,1.430721329,8,tiny-fixed-1000mbps-19s,tiny,180.0,9,8d6fffe34b15c355,True,8,greedy,1.249159177,1.226215339,1.249159177,2,19.0,bdd7bd934af6b024,p-f74c3d414e7bf592,complete,fixed
1.405042317,1.360555378,1.405042317,8,tiny-fixed-1000mbps-19s,tiny,180.0,9,8d6fffe34b15c355,True,8,queue_haul,1.22392599,1.20126653,1.22392599,2,19.0,bdd7bd934af6b024,p-b39181a2830b8f0e,complete,fixed
1.616919419,1.556254636,1.616919419,8,tiny-fixed-10000mbps-19s,tiny,180.0,10,d797570ee0ad6a26,True,8,queue_haul,1.38177875,1.335102603,1.38177875,20,19.0,bdd7bd934af6b024,p-6fb882fdae7449f1,complete,fixed
1.420157014,1.372940892,1.420157014,8,tiny-fixed-10000mbps-19s,tiny,180.0,10,d797570ee0ad6a26,True,8,greedy,1.235696001,1.2125756,1.235696001,20,19.0,bdd7bd934af6b024,p-23f1ceb8769f7d32,complete,fixed
1.41763164,1.372231459,1.41763164,8,tiny-fixed-10000mbps-19s,tiny,180.0,10,d797570ee0ad6a26,True,8,isolated_fastest,1.235572852,1.190488719,1.235572852,20,19.0,bdd7bd934af6b024,p-653cb68f84639ae8,complete,fixed
1.442605592,1.393611648,1.442605592,8,tiny-fixed-10000mbps-19s,tiny,180.0,10,d797570ee0ad6a26,True,8,queue_haul_power_blind,1.247988514,1.225532246,1.247988514,20,19.0,bdd7bd934af6b024,p-0de9fc5e0c7fb395,complete,fixed
1.432407207,1.386535422,1.432407207,8,tiny-fixed-10000mbps-19s,tiny,180.0,10,d797570ee0ad6a26,True,8,queue_haul_deadline_blind,1.237552432,1.214770428,1.237552432,20,19.0,bdd7bd934af6b024,p-e9d9f8c1c1b750bb,complete,fixed
9.294251309,9.163893975,9.294251309,8,large-fixed-2500mbps-19s,large,180.0,11,a8a20fb13ef7bcc2,True,8,queue_haul,9.113334419,8.942362417,9.113334419,104,19.0,c44d256c433cbdd6,p-ddf3722b8089c2a4,complete,fixed
9.185477315,8.962044247,9.185477315,8,large-fixed-2500mbps-19s,large,180.0,11,a8a20fb13ef7bcc2,True,8,queue_haul_power_blind,8.960272425,8.819306338,8.960272425,104,19.0,c44d256c433cbdd6,p-df6b38a524fa82c1,complete,fixed
11.85517378,11.655736569,11.85517378,8,large-fixed-2500mbps-19s,large,180.0,11,a8a20fb13ef7bcc2,True,8,isolated_fastest,11.628784843,11.463478105,11.628784843,104,19.0,c44d256c433cbdd6,p-842e866318912c6a,complete,fixed
11.777941975,11.597449521,11.777941975,8,large-fixed-2500mbps-19s,large,180.0,11,a8a20fb13ef7bcc2,True,8,queue_haul_deadline_blind,11.596316603,11.411090217,11.596316603,104,19.0,c44d256c433cbdd6,p-c079c66f32b56f84,complete,fixed
9.176388845,8.984683636,9.176388845,8,large-fixed-2500mbps-19s,large,180.0,11,a8a20fb13ef7bcc2,True,8,greedy,8.959978508,8.801305133,8.959978508,104,19.0,c44d256c433cbdd6,p-56d20edd328adb84,complete,fixed
5.199354792,4.92278075,5.199354792,8,medium-fixed-10000mbps-19s,medium,180.0,12,b4a5b2b22b3a2494,True,8,greedy,4.988882208,4.713954249,4.988882208,66,19.0,51fde7b51569b7ba,p-47da222e32bd971d,complete,fixed
4.694922503,3.486629278,4.694922503,8,medium-fixed-10000mbps-19s,medium,180.0,12,b4a5b2b22b3a2494,True,8,queue_haul,4.540250629,3.248802015,4.540250629,66,19.0,51fde7b51569b7ba,p-4842fbf770e221ba,complete,fixed
3.823771988,2.596432373,3.823771988,8,medium-fixed-10000mbps-19s,medium,180.0,12,b4a5b2b22b3a2494,True,8,queue_haul_deadline_blind,3.668041194,2.398326093,3.668041194,66,19.0,51fde7b51569b7ba,p-c4663845c424def2,complete,fixed
4.69819736,2.66178543,4.69819736,8,medium-fixed-10000mbps-19s,medium,180.0,12,b4a5b2b22b3a2494,True,8,isolated_fastest,4.525776363,2.505593191,4.525776363,66,19.0,51fde7b51569b7ba,p-2bf2ec488a559862,complete,fixed
4.164439703,2.945141827,4.164439703,8,medium-fixed-10000mbps-19s,medium,180.0,12,b4a5b2b22b3a2494,True,8,queue_haul_power_blind,4.000385703,2.720991045,4.000385703,66,19.0,51fde7b51569b7ba,p-69fc31ab8a1d13ef,complete,fixed
9.3116879,9.16142662,9.3116879,8,large-fixed-2500mbps-19s,large,180.0,13,c6f4c7ec83e59040,True,8,queue_haul_power_blind,9.115387091,8.952200716,9.115387091,102,19.0,e33c7532b46acaed,p-87d96dbf140fefc0,complete,fixed
11.808374877,11.55824738,11.808374877,8,large-fixed-2500mbps-19s,large,180.0,13,c6f4c7ec83e59040,True,8,queue_haul_deadline_blind,11.625072392,11.412239415,11.625072392,102,19.0,e33c7532b46acaed,p-5b0adcede05b0f55,complete,fixed
9.166366344,8.987884689,9.166366344,8,large-fixed-2500mbps-19s,large,180.0,13,c6f4c7ec83e59040,True,8,greedy,8.962145538,8.801591625,8.962145538,102,19.0,e33c7532b46acaed,p-1e58c55e7801f7d5,complete,fixed
11.494473914,11.312934661,11.494473914,8,large-fixed-2500mbps-19s,large,180.0,13,c6f4c7ec83e59040,True,8,queue_haul,11.312372077,11.17428822,11.312372077,102,19.0,e33c7532b46acaed,p-fd1ae5b9cfc5e77a,complete,fixed
11.790598953,11.561266379,11.790598953,8,large-fixed-2500mbps-19s,large,180.0,13,c6f4c7ec83e59040,True,8,isolated_fastest,11.60575258,11.416719051,11.60575258,102,19.0,e33c7532b46acaed,p-381e17adb3adbf2c,complete,fixed
5.345859652,5.094899737,5.345859652,8,medium-fixed-5000mbps-19s,medium,180.0,14,be8ab85b533f031b,True,8,greedy,5.116654533,4.911666914,5.116654533,60,19.0,51fde7b51569b7ba,p-f8760d7d050102fe,complete,fixed
5.031686421,4.803484682,5.031686421,8,medium-fixed-5000mbps-19s,medium,180.0,14,be8ab85b533f031b,True,8,queue_haul,4.845912783,4.753578724,4.845912783,60,19.0,51fde7b51569b7ba,p-8d4e408b41fe2064,complete,fixed
5.029103996,4.777686162,5.029103996,8,medium-fixed-5000mbps-19s,medium,180.0,14,be8ab85b533f031b,True,8,queue_haul_power_blind,4.845485636,4.658926147,4.845485636,60,19.0,51fde7b51569b7ba,p-7501bec972a9a090,complete,fixed
5.031313111,4.807544984,5.031313111,8,medium-fixed-5000mbps-19s,medium,180.0,14,be8ab85b533f031b,True,8,queue_haul_deadline_blind,4.850884972,4.66775909,4.850884972,60,19.0,51fde7b51569b7ba,p-58d950532a4b62db,complete,fixed
4.970248586,4.764803412,4.970248586,8,medium-fixed-5000mbps-19s,medium,180.0,14,be8ab85b533f031b,True,8,isolated_fastest,4.786298943,4.626724821,4.786298943,60,19.0,51fde7b51569b7ba,p-48bef6b8839c821b,complete,fixed
14.989151082,7.694678127,14.989151082,8,large-fixed-5000mbps-19s,large,180.0,15,78c13e8571c566d1,True,8,queue_haul_deadline_blind,14.780739399,7.493806627,14.780739399,110,19.0,c44d256c433cbdd6,p-5e75db497ba77a07,complete,fixed
11.414403395,4.266873603,11.414403395,8,large-fixed-5000mbps-19s,large,180.0,15,78c13e8571c566d1,True,8,queue_haul_power_blind,11.213483455,4.065231161,11.213483455,110,19.0,c44d256c433cbdd6,p-d17a18b1fc882710,complete,fixed
13.443940928,3.591128724,13.443940928,8,large-fixed-5000mbps-19s,large,180.0,15,78c13e8571c566d1,True,8,queue_haul,13.281327874,3.350316074,13.281327874,110,19.0,c44d256c433cbdd6,p-25d567a1dc9770db,complete,fixed
11.928195068,6.860092035,11.928195068,8,large-fixed-5000mbps-19s,large,180.0,15,78c13e8571c566d1,True,8,isolated_fastest,11.709011741,6.682606245,11.709011741,110,19.0,c44d256c433cbdd6,p-b7445c3438c0e859,complete,fixed
9.470202982,9.24668273,9.470202982,8,large-fixed-5000mbps-19s,large,180.0,15,78c13e8571c566d1,True,8,greedy,9.199064833,9.06228472,9.199064833,110,19.0,c44d256c433cbdd6,p-34b22e24869b3da8,complete,fixed
2.369597115,2.324061077,2.369597115,8,small-fixed-5000mbps-19s,small,180.0,16,43c773ce3a5aa47a,True,8,queue_haul,2.185549702,2.140042004,2.185549702,36,19.0,7094953b638284e1,p-5a3dabb416bb6708,complete,fixed
2.398630873,2.332468065,2.398630873,8,small-fixed-5000mbps-19s,small,180.0,16,43c773ce3a5aa47a,True,8,queue_haul_deadline_blind,2.216421744,2.145313096,2.216421744,36,19.0,7094953b638284e1,p-6ea5b00527cca1e4,complete,fixed
2.599330835,2.302799496,2.599330835,8,small-fixed-5000mbps-19s,small,180.0,16,43c773ce3a5aa47a,True,8,isolated_fastest,2.420247623,2.145408904,2.420247623,36,19.0,7094953b638284e1,p-2cc83d58a8687eb7,complete,fixed
2.381570307,2.338375355,2.381570307,8,small-fixed-5000mbps-19s,small,180.0,16,43c773ce3a5aa47a,True,8,queue_haul_power_blind,2.198322477,2.153312285,2.198322477,36,19.0,7094953b638284e1,p-e6e7c4e39028bbd4,complete,fixed
2.372880625,2.306316071,2.372880625,8,small-fixed-5000mbps-19s,small,180.0,16,43c773ce3a5aa47a,True,8,greedy,2.187881573,2.120877204,2.187881573,36,19.0,7094953b638284e1,p-67b9257f5f066198,complete,fixed
7.941370223,5.290352628,7.941370223,8,large-fixed-10000mbps-19s,large,180.0,17,c766c8b3e6b695e4,True,8,isolated_fastest,7.74153809,5.051863231,7.74153809,116,19.0,c44d256c433cbdd6,p-edb801b653b1955a,complete,fixed
6.917363424,4.40902152,6.917363424,8,large-fixed-10000mbps-19s,large,180.0,17,c766c8b3e6b695e4,True,8,greedy,6.679049968,4.139344687,6.679049968,116,19.0,c44d256c433cbdd6,p-84892b48b057fabd,complete,fixed
7.462237585,4.979228512,7.462237585,8,large-fixed-10000mbps-19s,large,180.0,17,c766c8b3e6b695e4,True,8,queue_haul_deadline_blind,7.249574452,4.762288345,7.249574452,116,19.0,c44d256c433cbdd6,p-d5fa205d38e83d73,complete,fixed
6.939944704,4.255735942,6.939944704,8,large-fixed-10000mbps-19s,large,180.0,17,c766c8b3e6b695e4,True,8,queue_haul_power_blind,6.727187093,4.04111395,6.727187093,116,19.0,c44d256c433cbdd6,p-988fe41565498edd,complete,fixed
6.870072288,4.499455114,6.870072288,8,large-fixed-10000mbps-19s,large,180.0,17,c766c8b3e6b695e4,True,8,queue_haul,6.653683952,4.192614995,6.653683952,116,19.0,c44d256c433cbdd6,p-9c40d929a7f1b57f,complete,fixed
1.606403082,1.510877234,1.606403082,8,tiny-fixed-2500mbps-19s,tiny,180.0,18,68dd795651c95331,True,8,greedy,1.375100423,1.306312967,1.375100423,7,19.0,4f9ad0a7bb0fab99,p-33540c15e0d82c6d,complete,fixed
1.419717458,1.355437143,1.419717458,8,tiny-fixed-2500mbps-19s,tiny,180.0,18,68dd795651c95331,True,8,isolated_fastest,1.237153977,1.214767832,1.237153977,7,19.0,4f9ad0a7bb0fab99,p-02d7550df635b72f,complete,fixed
1.432048178,1.404009463,1.432048178,8,tiny-fixed-2500mbps-19s,tiny,180.0,18,68dd795651c95331,True,8,queue_haul,1.28631332,1.20732997,1.28631332,7,19.0,4f9ad0a7bb0fab99,p-43e6e60189d7c3c0,complete,fixed
1.457423181,1.381356471,1.457423181,8,tiny-fixed-2500mbps-19s,tiny,180.0,18,68dd795651c95331,True,8,queue_haul_deadline_blind,1.251923101,1.205143903,1.251923101,7,19.0,4f9ad0a7bb0fab99,p-8b525b7e635b026b,complete,fixed
1.439889615,1.373983028,1.439889615,8,tiny-fixed-2500mbps-19s,tiny,180.0,18,68dd795651c95331,True,8,queue_haul_power_blind,1.25392355,1.230879542,1.25392355,7,19.0,4f9ad0a7bb0fab99,p-e554e4a6af00aca8,complete,fixed
2.484159018,2.440975045,2.484159018,8,small-fixed-1000mbps-19s,small,180.0,19,2b44a4b4aaf8491e,True,8,queue_haul_deadline_blind,2.30430126,2.255159939,2.30430126,26,19.0,e59269064ede73aa,p-90149c1ba94effe3,complete,fixed
2.376106747,2.330284911,2.376106747,8,small-fixed-1000mbps-19s,small,180.0,19,2b44a4b4aaf8491e,True,8,queue_haul,2.210328113,2.163368799,2.210328113,26,19.0,e59269064ede73aa,p-6813febbc9cc350f,complete,fixed
2.349074296,2.303828975,2.349074296,8,small-fixed-1000mbps-19s,small,180.0,19,2b44a4b4aaf8491e,True,8,isolated_fastest,2.192546147,2.148688381,2.192546147,26,19.0,e59269064ede73aa,p-e011b13f4fdba13d,complete,fixed
2.374086207,2.308048051,2.374086207,8,small-fixed-1000mbps-19s,small,180.0,19,2b44a4b4aaf8491e,True,8,greedy,2.191981813,2.123764739,2.191981813,26,19.0,e59269064ede73aa,p-c9b25a303e43bab8,complete,fixed
2.378332375,2.33015961,2.378332375,8,small-fixed-1000mbps-19s,small,180.0,19,2b44a4b4aaf8491e,True,8,queue_haul_power_blind,2.205123262,2.160349227,2.205123262,26,19.0,e59269064ede73aa,p-5edac567ee8f4c4f,complete,fixed
11.754956279,11.615745261,11.754956279,8,large-fixed-1000mbps-19s,large,180.0,20,f82f45c5060d37d9,True,8,queue_haul_deadline_blind,11.614247667,11.426696124,11.614247667,97,19.0,3a515af4dffc7733,p-019679cdb851fe64,complete,fixed
10.484965473,10.243667429,10.484965473,8,large-fixed-1000mbps-19s,large,180.0,20,f82f45c5060d37d9,True,8,greedy,10.287481268,10.103809425,10.287481268,97,19.0,3a515af4dffc7733,p-b70fd1695591aa80,complete,fixed
10.50414188,10.301468372,10.50414188,8,large-fixed-1000mbps-19s,large,180.0,20,f82f45c5060d37d9,True,8,queue_haul,10.299519792,10.115730147,10.299519792,97,19.0,3a515af4dffc7733,p-0661adc425f9e6b6,complete,fixed
10.455336696,10.264535887,10.455336696,8,large-fixed-1000mbps-19s,large,180.0,20,f82f45c5060d37d9,True,8,queue_haul_power_blind,10.28486555,10.152133451,10.28486555,97,19.0,3a515af4dffc7733,p-fd38b0f6b2b4375e,complete,fixed
11.787065933,11.609418892,11.787065933,8,large-fixed-1000mbps-19s,large,180.0,20,f82f45c5060d37d9,True,8,isolated_fastest,11.607946517,11.42609726,11.607946517,97,19.0,3a515af4dffc7733,p-4947bba5914246fb,complete,fixed
5.305153416,5.212608189,5.305153416,8,mixed-fixed-5000mbps-19s,mixed,180.0,21,a9d5d704602fadb1,True,8,greedy,5.087174459,5.041460745,5.087174459,86,19.0,7d1b0ab854d9df69,p-a6b91cb9f36ef7dc,complete,fixed
5.278861314,5.096302208,5.278861314,8,mixed-fixed-5000mbps-19s,mixed,180.0,21,a9d5d704602fadb1,True,8,queue_haul_power_blind,5.094232649,4.950865125,5.094232649,86,19.0,7d1b0ab854d9df69,p-c368e0e9ead57159,complete,fixed
5.155344928,5.044072603,5.155344928,8,mixed-fixed-5000mbps-19s,mixed,180.0,21,a9d5d704602fadb1,True,8,queue_haul,4.96926961,4.9011879,4.96926961,86,19.0,7d1b0ab854d9df69,p-9c419d5f8bc4582a,complete,fixed
5.138785231,5.048851827,5.138785231,8,mixed-fixed-5000mbps-19s,mixed,180.0,21,a9d5d704602fadb1,True,8,queue_haul_deadline_blind,5.047129264,4.908234882,5.047129264,86,19.0,7d1b0ab854d9df69,p-0fd1042ee7806f87,complete,fixed
5.345350331,5.140954358,5.345350331,8,mixed-fixed-5000mbps-19s,mixed,180.0,21,a9d5d704602fadb1,True,8,isolated_fastest,5.161849463,4.954523218,5.161849463,86,19.0,7d1b0ab854d9df69,p-72cf5c5af3841a66,complete,fixed
