phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,660948,28.011141061782837,23595.8970233372,125000000.0,0.0001887671761866976,1
drain,kv,target_to_client,396,28.036930799484253,14.124227891852005,125000000.0,1.1299382313481605e-07,1
post,api,client_to_target,1264198,56.6030650138855,22334.444251205747,125000000.0,0.00017867555400964599,1
post,kv,target_to_client,792,56.623626947402954,13.987094128316432,125000000.0,1.1189675302653146e-07,1
