sweep,level,bandwidth_cap_gbps,prefill_available_tps,scoring_deadline_s,power_window_s,controller_delay_s,migration_budget_s,plans,target_met_rate,action,session_count,session_share
bandwidth,13,2.390470954010526,2671.1881753955604,30,5.0,0,25.0,1000,0.973,replay,7529,0.941125
bandwidth,13,2.390470954010526,2671.1881753955604,30,5.0,0,25.0,1000,0.973,kv_transfer,443,0.055375
bandwidth,13,2.390470954010526,2671.1881753955604,30,5.0,0,25.0,1000,0.973,not_moved,28,0.0035
bandwidth,14,2.566661027395951,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,6755,0.844375
bandwidth,14,2.566661027395951,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,1218,0.15225
bandwidth,14,2.566661027395951,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,15,2.7428511007813765,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,6300,0.7875
bandwidth,15,2.7428511007813765,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,1673,0.209125
bandwidth,15,2.7428511007813765,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,16,2.9190411741668014,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5850,0.73125
bandwidth,16,2.9190411741668014,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2123,0.265375
bandwidth,16,2.9190411741668014,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,17,3.0952312475522263,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5674,0.70925
bandwidth,17,3.0952312475522263,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2299,0.287375
bandwidth,17,3.0952312475522263,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,18,3.2714213209376513,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5669,0.708625
bandwidth,18,3.2714213209376513,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2304,0.288
bandwidth,18,3.2714213209376513,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,19,3.4476113943230766,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5641,0.705125
bandwidth,19,3.4476113943230766,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2332,0.2915
bandwidth,19,3.4476113943230766,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,20,3.6238014677085015,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5637,0.704625
bandwidth,20,3.6238014677085015,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2336,0.292
bandwidth,20,3.6238014677085015,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,21,3.7999915410939265,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5635,0.704375
bandwidth,21,3.7999915410939265,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2338,0.29225
bandwidth,21,3.7999915410939265,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,22,3.976181614479352,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5624,0.703
bandwidth,22,3.976181614479352,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2349,0.293625
bandwidth,22,3.976181614479352,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,23,4.152371687864777,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5616,0.702
bandwidth,23,4.152371687864777,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2357,0.294625
bandwidth,23,4.152371687864777,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,24,4.328561761250202,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5597,0.699625
bandwidth,24,4.328561761250202,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2376,0.297
bandwidth,24,4.328561761250202,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,25,4.504751834635627,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5568,0.696
bandwidth,25,4.504751834635627,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2405,0.300625
bandwidth,25,4.504751834635627,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,26,4.680941908021052,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5565,0.695625
bandwidth,26,4.680941908021052,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2408,0.301
bandwidth,26,4.680941908021052,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,27,4.857131981406477,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5543,0.692875
bandwidth,27,4.857131981406477,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2430,0.30375
bandwidth,27,4.857131981406477,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,28,5.033322054791903,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5514,0.68925
bandwidth,28,5.033322054791903,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2459,0.307375
bandwidth,28,5.033322054791903,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,29,5.209512128177328,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5506,0.68825
bandwidth,29,5.209512128177328,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2467,0.308375
bandwidth,29,5.209512128177328,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,30,5.3857022015627525,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5493,0.686625
bandwidth,30,5.3857022015627525,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2480,0.31
bandwidth,30,5.3857022015627525,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,31,5.561892274948177,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5484,0.6855
bandwidth,31,5.561892274948177,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2489,0.311125
bandwidth,31,5.561892274948177,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,32,5.738082348333602,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5477,0.684625
bandwidth,32,5.738082348333602,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2496,0.312
bandwidth,32,5.738082348333602,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,33,5.914272421719028,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5477,0.684625
bandwidth,33,5.914272421719028,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2496,0.312
bandwidth,33,5.914272421719028,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,34,6.090462495104452,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5460,0.6825
bandwidth,34,6.090462495104452,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2513,0.314125
bandwidth,34,6.090462495104452,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,35,6.266652568489878,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5421,0.677625
bandwidth,35,6.266652568489878,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2552,0.319
bandwidth,35,6.266652568489878,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,36,6.442842641875303,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5382,0.67275
bandwidth,36,6.442842641875303,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2591,0.323875
bandwidth,36,6.442842641875303,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,37,6.619032715260728,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5371,0.671375
bandwidth,37,6.619032715260728,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2602,0.32525
bandwidth,37,6.619032715260728,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,38,6.795222788646154,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5365,0.670625
bandwidth,38,6.795222788646154,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2608,0.326
bandwidth,38,6.795222788646154,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,39,6.971412862031578,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5360,0.67
bandwidth,39,6.971412862031578,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2613,0.326625
bandwidth,39,6.971412862031578,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,40,7.147602935417003,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5350,0.66875
bandwidth,40,7.147602935417003,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2623,0.327875
bandwidth,40,7.147602935417003,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,41,7.323793008802428,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5345,0.668125
bandwidth,41,7.323793008802428,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2628,0.3285
bandwidth,41,7.323793008802428,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,42,7.499983082187853,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5317,0.664625
bandwidth,42,7.499983082187853,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2656,0.332
bandwidth,42,7.499983082187853,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,43,7.676173155573278,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5311,0.663875
bandwidth,43,7.676173155573278,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2662,0.33275
bandwidth,43,7.676173155573278,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,44,7.852363228958704,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5308,0.6635
bandwidth,44,7.852363228958704,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2665,0.333125
bandwidth,44,7.852363228958704,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,45,8.028553302344129,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5300,0.6625
bandwidth,45,8.028553302344129,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2673,0.334125
bandwidth,45,8.028553302344129,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,46,8.204743375729555,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5293,0.661625
bandwidth,46,8.204743375729555,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2680,0.335
bandwidth,46,8.204743375729555,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,47,8.380933449114979,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5280,0.66
bandwidth,47,8.380933449114979,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2693,0.336625
bandwidth,47,8.380933449114979,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,48,8.557123522500405,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5262,0.65775
bandwidth,48,8.557123522500405,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2711,0.338875
bandwidth,48,8.557123522500405,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
bandwidth,49,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5243,0.655375
bandwidth,49,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2730,0.34125
bandwidth,49,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,replay,0,0.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,kv_transfer,0,0.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,not_moved,8000,1.0
prefill,1,8.733313595885829,170.56658167308763,30,5.0,0,25.0,1000,0.0,replay,2715,0.339375
prefill,1,8.733313595885829,170.56658167308763,30,5.0,0,25.0,1000,0.0,kv_transfer,1420,0.1775
prefill,1,8.733313595885829,170.56658167308763,30,5.0,0,25.0,1000,0.0,not_moved,3865,0.483125
prefill,2,8.733313595885829,284.23119956956367,30,5.0,0,25.0,1000,0.0,replay,3420,0.4275
prefill,2,8.733313595885829,284.23119956956367,30,5.0,0,25.0,1000,0.0,kv_transfer,1831,0.228875
prefill,2,8.733313595885829,284.23119956956367,30,5.0,0,25.0,1000,0.0,not_moved,2749,0.343625
prefill,3,8.733313595885829,397.8958174660397,30,5.0,0,25.0,1000,0.041,replay,3891,0.486375
prefill,3,8.733313595885829,397.8958174660397,30,5.0,0,25.0,1000,0.041,kv_transfer,2237,0.279625
prefill,3,8.733313595885829,397.8958174660397,30,5.0,0,25.0,1000,0.041,not_moved,1872,0.234
prefill,4,8.733313595885829,511.56043536251576,30,5.0,0,25.0,1000,0.257,replay,4257,0.532125
prefill,4,8.733313595885829,511.56043536251576,30,5.0,0,25.0,1000,0.257,kv_transfer,2579,0.322375
prefill,4,8.733313595885829,511.56043536251576,30,5.0,0,25.0,1000,0.257,not_moved,1164,0.1455
prefill,5,8.733313595885829,625.2250532589918,30,5.0,0,25.0,1000,0.508,replay,4491,0.561375
prefill,5,8.733313595885829,625.2250532589918,30,5.0,0,25.0,1000,0.508,kv_transfer,2829,0.353625
prefill,5,8.733313595885829,625.2250532589918,30,5.0,0,25.0,1000,0.508,not_moved,680,0.085
prefill,6,8.733313595885829,738.8896711554678,30,5.0,0,25.0,1000,0.661,replay,4570,0.57125
prefill,6,8.733313595885829,738.8896711554678,30,5.0,0,25.0,1000,0.661,kv_transfer,3009,0.376125
prefill,6,8.733313595885829,738.8896711554678,30,5.0,0,25.0,1000,0.661,not_moved,421,0.052625
prefill,7,8.733313595885829,852.5542890519438,30,5.0,0,25.0,1000,0.748,replay,4544,0.568
prefill,7,8.733313595885829,852.5542890519438,30,5.0,0,25.0,1000,0.748,kv_transfer,3161,0.395125
prefill,7,8.733313595885829,852.5542890519438,30,5.0,0,25.0,1000,0.748,not_moved,295,0.036875
prefill,8,8.733313595885829,966.2189069484199,30,5.0,0,25.0,1000,0.797,replay,4548,0.5685
prefill,8,8.733313595885829,966.2189069484199,30,5.0,0,25.0,1000,0.797,kv_transfer,3228,0.4035
prefill,8,8.733313595885829,966.2189069484199,30,5.0,0,25.0,1000,0.797,not_moved,224,0.028
prefill,9,8.733313595885829,1079.883524844896,30,5.0,0,25.0,1000,0.831,replay,4515,0.564375
prefill,9,8.733313595885829,1079.883524844896,30,5.0,0,25.0,1000,0.831,kv_transfer,3304,0.413
prefill,9,8.733313595885829,1079.883524844896,30,5.0,0,25.0,1000,0.831,not_moved,181,0.022625
prefill,10,8.733313595885829,1193.5481427413722,30,5.0,0,25.0,1000,0.856,replay,4508,0.5635
prefill,10,8.733313595885829,1193.5481427413722,30,5.0,0,25.0,1000,0.856,kv_transfer,3340,0.4175
prefill,10,8.733313595885829,1193.5481427413722,30,5.0,0,25.0,1000,0.856,not_moved,152,0.019
prefill,11,8.733313595885829,1307.212760637848,30,5.0,0,25.0,1000,0.88,replay,4526,0.56575
prefill,11,8.733313595885829,1307.212760637848,30,5.0,0,25.0,1000,0.88,kv_transfer,3347,0.418375
prefill,11,8.733313595885829,1307.212760637848,30,5.0,0,25.0,1000,0.88,not_moved,127,0.015875
prefill,12,8.733313595885829,1420.8773785343242,30,5.0,0,25.0,1000,0.894,replay,4581,0.572625
prefill,12,8.733313595885829,1420.8773785343242,30,5.0,0,25.0,1000,0.894,kv_transfer,3309,0.413625
prefill,12,8.733313595885829,1420.8773785343242,30,5.0,0,25.0,1000,0.894,not_moved,110,0.01375
prefill,13,8.733313595885829,1534.5419964308003,30,5.0,0,25.0,1000,0.907,replay,4636,0.5795
prefill,13,8.733313595885829,1534.5419964308003,30,5.0,0,25.0,1000,0.907,kv_transfer,3267,0.408375
prefill,13,8.733313595885829,1534.5419964308003,30,5.0,0,25.0,1000,0.907,not_moved,97,0.012125
prefill,14,8.733313595885829,1648.2066143272762,30,5.0,0,25.0,1000,0.92,replay,4728,0.591
prefill,14,8.733313595885829,1648.2066143272762,30,5.0,0,25.0,1000,0.92,kv_transfer,3188,0.3985
prefill,14,8.733313595885829,1648.2066143272762,30,5.0,0,25.0,1000,0.92,not_moved,84,0.0105
prefill,15,8.733313595885829,1761.8712322237523,30,5.0,0,25.0,1000,0.93,replay,4783,0.597875
prefill,15,8.733313595885829,1761.8712322237523,30,5.0,0,25.0,1000,0.93,kv_transfer,3145,0.393125
prefill,15,8.733313595885829,1761.8712322237523,30,5.0,0,25.0,1000,0.93,not_moved,72,0.009
prefill,16,8.733313595885829,1875.5358501202284,30,5.0,0,25.0,1000,0.937,replay,4846,0.60575
prefill,16,8.733313595885829,1875.5358501202284,30,5.0,0,25.0,1000,0.937,kv_transfer,3089,0.386125
prefill,16,8.733313595885829,1875.5358501202284,30,5.0,0,25.0,1000,0.937,not_moved,65,0.008125
prefill,17,8.733313595885829,1989.2004680167045,30,5.0,0,25.0,1000,0.945,replay,4896,0.612
prefill,17,8.733313595885829,1989.2004680167045,30,5.0,0,25.0,1000,0.945,kv_transfer,3047,0.380875
prefill,17,8.733313595885829,1989.2004680167045,30,5.0,0,25.0,1000,0.945,not_moved,57,0.007125
prefill,18,8.733313595885829,2102.8650859131803,30,5.0,0,25.0,1000,0.951,replay,4964,0.6205
prefill,18,8.733313595885829,2102.8650859131803,30,5.0,0,25.0,1000,0.951,kv_transfer,2985,0.373125
prefill,18,8.733313595885829,2102.8650859131803,30,5.0,0,25.0,1000,0.951,not_moved,51,0.006375
prefill,19,8.733313595885829,2216.5297038096564,30,5.0,0,25.0,1000,0.955,replay,5014,0.62675
prefill,19,8.733313595885829,2216.5297038096564,30,5.0,0,25.0,1000,0.955,kv_transfer,2939,0.367375
prefill,19,8.733313595885829,2216.5297038096564,30,5.0,0,25.0,1000,0.955,not_moved,47,0.005875
prefill,20,8.733313595885829,2330.1943217061325,30,5.0,0,25.0,1000,0.959,replay,5077,0.634625
prefill,20,8.733313595885829,2330.1943217061325,30,5.0,0,25.0,1000,0.959,kv_transfer,2880,0.36
prefill,20,8.733313595885829,2330.1943217061325,30,5.0,0,25.0,1000,0.959,not_moved,43,0.005375
prefill,21,8.733313595885829,2443.858939602608,30,5.0,0,25.0,1000,0.968,replay,5143,0.642875
prefill,21,8.733313595885829,2443.858939602608,30,5.0,0,25.0,1000,0.968,kv_transfer,2823,0.352875
prefill,21,8.733313595885829,2443.858939602608,30,5.0,0,25.0,1000,0.968,not_moved,34,0.00425
prefill,22,8.733313595885829,2557.5235574990843,30,5.0,0,25.0,1000,0.972,replay,5166,0.64575
prefill,22,8.733313595885829,2557.5235574990843,30,5.0,0,25.0,1000,0.972,kv_transfer,2805,0.350625
prefill,22,8.733313595885829,2557.5235574990843,30,5.0,0,25.0,1000,0.972,not_moved,29,0.003625
prefill,23,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,replay,5243,0.655375
prefill,23,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer,2730,0.34125
prefill,23,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,not_moved,27,0.003375
prefill,24,8.733313595885829,2787.3038754826985,30,5.0,0,25.0,1000,0.975,replay,5316,0.6645
prefill,24,8.733313595885829,2787.3038754826985,30,5.0,0,25.0,1000,0.975,kv_transfer,2658,0.33225
prefill,24,8.733313595885829,2787.3038754826985,30,5.0,0,25.0,1000,0.975,not_moved,26,0.00325
prefill,25,8.733313595885829,2903.4195755698365,30,5.0,0,25.0,1000,0.977,replay,5395,0.674375
prefill,25,8.733313595885829,2903.4195755698365,30,5.0,0,25.0,1000,0.977,kv_transfer,2581,0.322625
prefill,25,8.733313595885829,2903.4195755698365,30,5.0,0,25.0,1000,0.977,not_moved,24,0.003
prefill,26,8.733313595885829,3019.5352756569746,30,5.0,0,25.0,1000,0.979,replay,5496,0.687
prefill,26,8.733313595885829,3019.5352756569746,30,5.0,0,25.0,1000,0.979,kv_transfer,2482,0.31025
prefill,26,8.733313595885829,3019.5352756569746,30,5.0,0,25.0,1000,0.979,not_moved,22,0.00275
prefill,27,8.733313595885829,3135.650975744113,30,5.0,0,25.0,1000,0.983,replay,5607,0.700875
prefill,27,8.733313595885829,3135.650975744113,30,5.0,0,25.0,1000,0.983,kv_transfer,2375,0.296875
prefill,27,8.733313595885829,3135.650975744113,30,5.0,0,25.0,1000,0.983,not_moved,18,0.00225
prefill,28,8.733313595885829,3251.766675831251,30,5.0,0,25.0,1000,0.985,replay,5659,0.707375
prefill,28,8.733313595885829,3251.766675831251,30,5.0,0,25.0,1000,0.985,kv_transfer,2325,0.290625
prefill,28,8.733313595885829,3251.766675831251,30,5.0,0,25.0,1000,0.985,not_moved,16,0.002
prefill,29,8.733313595885829,3367.8823759183892,30,5.0,0,25.0,1000,0.987,replay,5749,0.718625
prefill,29,8.733313595885829,3367.8823759183892,30,5.0,0,25.0,1000,0.987,kv_transfer,2237,0.279625
prefill,29,8.733313595885829,3367.8823759183892,30,5.0,0,25.0,1000,0.987,not_moved,14,0.00175
prefill,30,8.733313595885829,3483.9980760055273,30,5.0,0,25.0,1000,0.988,replay,5792,0.724
prefill,30,8.733313595885829,3483.9980760055273,30,5.0,0,25.0,1000,0.988,kv_transfer,2195,0.274375
prefill,30,8.733313595885829,3483.9980760055273,30,5.0,0,25.0,1000,0.988,not_moved,13,0.001625
prefill,31,8.733313595885829,3600.1137760926654,30,5.0,0,25.0,1000,0.99,replay,5868,0.7335
prefill,31,8.733313595885829,3600.1137760926654,30,5.0,0,25.0,1000,0.99,kv_transfer,2121,0.265125
prefill,31,8.733313595885829,3600.1137760926654,30,5.0,0,25.0,1000,0.99,not_moved,11,0.001375
prefill,32,8.733313595885829,3716.229476179804,30,5.0,0,25.0,1000,0.991,replay,5951,0.743875
prefill,32,8.733313595885829,3716.229476179804,30,5.0,0,25.0,1000,0.991,kv_transfer,2040,0.255
