connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
604703cd6f9d9b20,api,,5892313028484913,5892313034209362,0,0
f1feabd290845340,api,,5892321649697089,5892329313593820,56604,8389
c6dcbfe848c9fcc8,api,,5892339412108692,5892342930206022,61204,32219
48d1355ddfcfcff2,kv,9bdb893184540671cf3dbbec43c6db1dc746d07274d9659906bd9ca9747fd570,5892342989300751,5892342990437018,186,36
8742ccd1f3ffba1b,kv,efee519dd87578a956bc6b34199acba802890104913941e35d31444a998f47ca,5892342990929072,5892342991463166,186,36
838e8d63ad3f874c,kv,b600bcb0357440211510a5cbfc6dfa5cb91ea972358ab6bfcf2f08c2e9a7c60e,5892342991733433,5892342992196808,186,36
2777180a557794ac,kv,0a154f30f5982c596cf251de19897ce3bb71fbb0d03f6f0c5f76cb39481e0861,5892342992447475,5892342992865900,186,36
ddb67a6536adb9b3,kv,1d7f751d7b64c4524e161e9405903273a47a447c7e6fee27a8446f88fc605175,5892342993102768,5892342993508093,186,36
9ac7efdf1d95b159,kv,fe19f850d5b648ad3fce80a65cf0ef2c33614585b94cba5b6f78f19485411dfe,5892342993733540,5892342994259384,186,36
d1d949d38693ecf9,kv,ce9dc7d3ecd9d624fb5891814ebd4ce4768b565842a89bd2176eac27dfc22d53,5892342994586331,5892342995109195,186,36
d01c249165778e01,kv,e33473e401c86b81d11b05b1e9550ef6ca61c8adb218c2264829e5006d29d4d8,5892342995438081,5892342995956455,186,36
d1c5997fad65ae48,kv,ca3cd5c879858e658f8533a2953aed4c699a34179ac409320f4e32ff24ec2835,5892342996280901,5892342996786446,186,36
11ac370c0515f6c4,kv,7e07364da5ac84454e9f4c84d7e7dc414707a32b962765c6dd454778de4dbd85,5892342997108492,5892342997852474,186,36
e47741de31069962,kv,bc11e7de0b8383fbe691922016eee24e103ac7b5afcda11637e2a333bff2fc32,5892342998177270,5892342998685934,186,36
bf16f531a0cead90,kv,b9f8233f5ae1ae2bb76ce22f51c98ed0dcc6cc2b3f5355b5616f977e46d609fe,5892342999023070,5892342999540724,186,36
10a1ecdcbcf760f3,kv,a90b8908120bab21aff26c3009bcfd6ed47fea5246e0ac4ada17c17b97b642be,5892342999852521,5892343000374865,186,36
1b6c9fe37a38e386,kv,d23bdf83919e2e1abbcef59c4861b13af6da5f5e3237ec35d14946e5633b21d6,5892343000691931,5892343001201526,186,36
48d7de36035d5b8f,kv,afa77d1fb958e671b710013ee5f93081da4377e7abca48e89060a63804c11969,5892343001519072,5892343002044256,186,36
c485cfc37f923721,kv,746badcdcd80727b2fc4287bc4d6b0c546273723a18e1f548ad6cd738141496e,5892343002352603,5892343002860557,186,36
1a1354cce0bb54ee,kv,17ec20ecd6273fe29d07de69d823c6500e7e08a456d38e4478a008e226a34610,5892343003186223,5892343003685797,186,36
e047388a8e230c74,kv,5c87b0f6de64a718a060452952ca1935358cea11eddbf4c8e2ce42fba0a49a87,5892343003941735,5892343004307330,186,36
