phase,gpu,samples,power_mean_w
baseline,0,119,220.01226890756305
baseline,1,119,84.54235294117649
drain,0,365,142.62361643835615
drain,1,365,132.21745205479453
post,0,119,87.22210084033613
post,1,119,146.31890756302522
