connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
5a9e21ed04777234,kv,5554580440257773,5554580441500801,0,0
33965a501572c3ec,api,5554580440596360,5554580441565130,0,0
7e9d8235771a4779,api,5554597995843780,5554632590352463,43361,8389
dcf004336be466f9,api,5554633276639347,5554635016833206,43509,22084
5bc520e47b78d1a3,api,5554635738205895,5554660300665859,29397,21065
a2bfd99a58957f18,api,5554660974364595,5554662049879541,29545,13753
4d5c5ab77734c017,api,5554662735991520,5554683643512696,24850,21065
34f2857192eb92bb,api,5554684298045333,5554685364629174,24998,13753
a1733e3336af14a6,api,5554686023779247,5554705334181205,22344,24990
a2b4356f1c493801,api,5554706031812276,5554707301883957,22492,16676
0a4acf2b463cad92,api,5554707986143434,5554708938419503,43528,11828
242cace8e5e6ef6d,api,5554708939916969,5554711042448531,29564,27193
8610709e98a37c97,api,5554711044695149,5554712026243158,25017,12772
d677fb039382c7ca,api,5554712027895612,5554713427480782,22511,18167
