connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
f5738c523cbeef6a,kv,5803884945503139,5803884946743206,0,0
12e27256f0e9d80f,api,5803884945840396,5803884946824215,0,0
be19ec350300f20f,kv,5803888504698545,5803888505493176,186,36
3c46fe35b360a353,kv,5803888506012551,5803888506582585,186,36
901e91f7cb49044c,kv,5803888506991180,5803888507452865,186,36
87db20fc7919a97d,kv,5803888507870231,5803888508277747,186,36
55a011c13f1a5099,kv,5803888508701742,5803888509029129,186,36
65b3a0d189dcf451,kv,5803888509504234,5803888509844050,186,36
27b07ff8fc39be33,kv,5803888510212056,5803888510564813,186,36
7a88f88e1148a89c,kv,5803888510914589,5803888511258115,186,36
10e199de6631e5dd,kv,5803888511598212,5803888511917038,186,36
e73047ff1ca58db4,kv,5803888512274345,5803888512659880,186,36
ce0e709c5bfb487e,kv,5803888512993477,5803888513499832,186,36
376510eed15dc904,kv,5803888513870268,5803888514387642,186,36
62be0d62a452a3b2,kv,5803888514699139,5803888515191254,186,36
8e99abb73d4a0739,kv,5803888515494571,5803888515934986,186,36
8c4439cb22b8a77e,kv,5803888516278422,5803888516723918,186,36
46c97cb05a8f0b49,kv,5803888517053644,5803888517508499,186,36
b9f521a39dcf3242,kv,5803888517808776,5803888518317131,186,36
6ff787c6bb6bc028,kv,5803888518612968,5803888519123002,186,36
f6fbf55d11bc08dc,kv,5803888519443519,5803888519905884,186,36
0106ed8fa3e49c64,kv,5803888520165231,5803888520637066,186,36
7aefb723af9bc382,kv,5803888520910163,5803888521397888,186,36
f8f85f778ccab909,kv,5803888521705565,5803888522169350,186,36
45a316756ef666b2,kv,5803888522598426,5803888523061071,186,36
f8c0c6f1937c3812,kv,5803888523345018,5803888523797783,186,36
027d5770334817f5,kv,5803888524090410,5803888524533935,186,36
a04a80f1e25d1410,kv,5803888524867772,5803888525419896,186,36
1f433e900662654e,kv,5803888525700553,5803888526175618,186,36
a9818c115e2e4a1a,kv,5803888526513474,5803888527029559,186,36
0b8aa3afc333233a,kv,5803888527349266,5803888527813881,186,36
