connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
68cbd5f8c678daf9,kv,5574327512774343,5574327514039898,0,0
e3c3d0c8b0bf4803,api,5574327513161418,5574327514104547,0,0
d4490704680eb2d5,api,5574343767616438,5574355370449922,35762,8389
0c7bc8baa2492287,api,5574343768747066,5574355522732189,32058,9333
4eee1fe28da3975f,api,5574343768675876,5574355693376109,25919,12077
9fdf574d399319c9,api,5574343766714639,5574355801730833,43412,14264
2d0412a685b415ff,api,5574356070220085,5574356975674102,43380,11828
b34aa762908980f5,api,5574356977496811,5574357643629165,35730,8882
052eeb5b99119fd6,api,5574357645117478,5574358609524997,32026,12774
3026864d2e792eb5,api,5574358611052210,5574359487506034,25887,11828
