ts,route,direction,bytes,billed
1783565970.876377,api,client_to_target,48662,1
1783565970.917796,api,target_to_client,149,0
1783565970.933174,kv,client_to_target,186,0
1783565970.933449,kv,target_to_client,36,1
1783565976.483601,api,target_to_client,491,0
1783565976.538975,api,target_to_client,241,0
1783565976.563219,api,target_to_client,241,0
1783565976.584794,api,target_to_client,244,0
1783565976.607381,api,target_to_client,246,0
1783565976.627511,api,target_to_client,244,0
1783565976.646958,api,target_to_client,248,0
1783565976.666139,api,target_to_client,243,0
1783565976.685249,api,target_to_client,246,0
1783565976.704499,api,target_to_client,247,0
1783565976.723577,api,target_to_client,244,0
1783565976.742672,api,target_to_client,250,0
1783565976.761877,api,target_to_client,244,0
1783565976.781024,api,target_to_client,242,0
1783565976.800293,api,target_to_client,243,0
1783565976.819511,api,target_to_client,245,0
1783565976.838895,api,target_to_client,246,0
1783565976.858051,api,target_to_client,253,0
1783565976.877357,api,target_to_client,242,0
1783565976.896485,api,target_to_client,246,0
1783565976.915626,api,target_to_client,246,0
1783565976.934804,api,target_to_client,243,0
1783565976.954018,api,target_to_client,249,0
1783565976.973241,api,target_to_client,250,0
1783565976.992559,api,target_to_client,250,0
1783565977.012035,api,target_to_client,242,0
1783565977.030793,api,target_to_client,245,0
1783565977.049932,api,target_to_client,244,0
1783565977.069015,api,target_to_client,246,0
1783565977.088134,api,target_to_client,246,0
1783565977.107378,api,target_to_client,243,0
1783565977.126245,api,target_to_client,248,0
1783565977.145295,api,target_to_client,248,0
1783565977.164327,api,target_to_client,242,0
1783565977.183315,api,target_to_client,245,0
1783565977.202299,api,target_to_client,249,0
1783565977.221347,api,target_to_client,242,0
1783565977.240340,api,target_to_client,244,0
1783565977.259362,api,target_to_client,247,0
1783565977.278333,api,target_to_client,247,0
1783565977.297409,api,target_to_client,246,0
1783565977.316405,api,target_to_client,245,0
1783565977.335427,api,target_to_client,244,0
1783565977.354452,api,target_to_client,242,0
1783565977.373431,api,target_to_client,246,0
1783565977.392427,api,target_to_client,245,0
1783565977.411468,api,target_to_client,242,0
1783565977.430413,api,target_to_client,246,0
1783565977.449350,api,target_to_client,246,0
1783565977.468367,api,target_to_client,243,0
1783565977.487334,api,target_to_client,249,0
1783565977.506307,api,target_to_client,250,0
1783565977.525341,api,target_to_client,250,0
1783565977.544388,api,target_to_client,242,0
1783565977.563359,api,target_to_client,244,0
1783565977.582403,api,target_to_client,249,0
1783565977.601288,api,target_to_client,246,0
1783565977.620352,api,target_to_client,251,0
1783565977.639300,api,target_to_client,246,0
1783565977.658221,api,target_to_client,244,0
1783565977.677123,api,target_to_client,249,0
1783565977.695944,api,target_to_client,242,0
1783565977.714916,api,target_to_client,242,0
1783565977.733828,api,target_to_client,242,0
1783565977.752796,api,target_to_client,242,0
1783565977.771844,api,target_to_client,250,0
1783565977.790788,api,target_to_client,244,0
1783565977.809798,api,target_to_client,245,0
1783565977.828757,api,target_to_client,247,0
1783565977.847755,api,target_to_client,246,0
1783565977.866687,api,target_to_client,246,0
1783565977.885767,api,target_to_client,243,0
1783565977.904843,api,target_to_client,250,0
1783565977.923881,api,target_to_client,248,0
1783565977.942886,api,target_to_client,244,0
1783565977.962025,api,target_to_client,246,0
1783565977.981068,api,target_to_client,246,0
1783565977.999973,api,target_to_client,242,0
1783565978.018966,api,target_to_client,245,0
1783565978.037998,api,target_to_client,246,0
1783565978.057048,api,target_to_client,248,0
1783565978.076139,api,target_to_client,251,0
1783565978.095021,api,target_to_client,243,0
1783565978.113977,api,target_to_client,246,0
1783565978.133005,api,target_to_client,242,0
1783565978.152047,api,target_to_client,245,0
1783565978.171001,api,target_to_client,254,0
1783565978.190054,api,target_to_client,244,0
1783565978.209042,api,target_to_client,246,0
1783565978.228002,api,target_to_client,243,0
1783565978.246958,api,target_to_client,246,0
1783565978.266030,api,target_to_client,247,0
1783565978.285008,api,target_to_client,244,0
1783565978.303968,api,target_to_client,244,0
1783565978.323515,api,target_to_client,242,0
1783565978.342093,api,target_to_client,244,0
1783565978.361021,api,target_to_client,244,0
1783565978.379308,api,target_to_client,244,0
1783565978.398376,api,target_to_client,245,0
1783565978.416841,api,target_to_client,249,0
1783565978.435920,api,target_to_client,246,0
1783565978.454582,api,target_to_client,243,0
1783565978.473425,api,target_to_client,249,0
1783565978.492301,api,target_to_client,250,0
1783565978.510730,api,target_to_client,250,0
1783565978.529614,api,target_to_client,242,0
1783565978.548491,api,target_to_client,244,0
1783565978.567424,api,target_to_client,249,0
1783565978.586362,api,target_to_client,242,0
1783565978.605402,api,target_to_client,242,0
1783565978.624358,api,target_to_client,242,0
1783565978.643174,api,target_to_client,242,0
1783565978.662100,api,target_to_client,250,0
1783565978.681036,api,target_to_client,244,0
1783565978.700047,api,target_to_client,244,0
1783565978.718952,api,target_to_client,244,0
1783565978.737881,api,target_to_client,249,0
1783565978.761417,api,target_to_client,242,0
1783565978.780757,api,target_to_client,242,0
1783565978.799759,api,target_to_client,242,0
1783565978.818700,api,target_to_client,242,0
1783565978.837662,api,target_to_client,244,0
1783565978.856970,api,target_to_client,245,0
1783565978.875669,api,target_to_client,247,0
1783565978.894614,api,target_to_client,246,0
1783565978.913579,api,target_to_client,246,0
1783565978.932539,api,target_to_client,244,0
1783565978.951491,api,target_to_client,249,0
1783565978.970499,api,target_to_client,242,0
1783565978.989406,api,target_to_client,242,0
1783565979.008149,api,target_to_client,242,0
1783565979.027131,api,target_to_client,242,0
1783565979.046003,api,target_to_client,244,0
1783565979.064862,api,target_to_client,247,0
1783565979.083747,api,target_to_client,244,0
1783565979.102694,api,target_to_client,246,0
1783565979.121888,api,target_to_client,242,0
1783565979.140778,api,target_to_client,241,0
1783565979.159800,api,target_to_client,241,0
1783565979.178708,api,target_to_client,241,0
1783565979.197873,api,target_to_client,241,0
1783565979.218791,api,target_to_client,241,0
1783565979.238180,api,target_to_client,231,0
1783565979.256188,api,target_to_client,239,0
1783565979.274932,api,target_to_client,232,0
1783565979.293973,api,target_to_client,232,0
