phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,588649,47.60153889656067,12366.175834759228,125000000.0,9.892940667807383e-05,1
drain,kv,target_to_client,1145055216,47.790858030319214,23959712.446961306,125000000.0,0.19167769957569045,1
post,api,client_to_target,883169,49.97745394706726,17671.348383120774,125000000.0,0.0001413707870649662,1
post,kv,target_to_client,576,49.979398012161255,11.524748654632546,125000000.0,9.219798923706037e-08,1
