connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
a1496035acbcd9a2,kv,5565642023410182,5565642024622798,0,0
03a5697593966939,api,5565642023745068,5565642024684207,0,0
ee29d9ef1fdfd5a0,api,5565662637884702,5565669995111164,36981,9333
3913d380c57d7650,api,5565662638778452,5565670035418378,40230,9333
0925984f4881f99c,api,5565675702069802,5565680926623819,32058,9333
7e88015326091bab,api,5565675538742861,5565682473730377,29448,29130
6f1c09a6345f8586,api,5565685128096039,5565685914648712,36949,9826
d8660c380148f0f0,api,5565685916507360,5565686925849827,40198,12772
619359d01a6da1df,api,5565686927403799,5565687932445686,29416,12772
a59b322737d3f28d,api,5565687933906059,5565688939055574,32026,12774
