connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
6e458aa517eb1f34,api,,5895215374912850,5895215381992322,0,0
cc7ea409886b7243,api,,5895222982875818,5895230046055308,56631,6684
f2aa9b72cd6b705a,api,,5895233356891139,5895234810439070,61231,6684
205a41a14af2e68d,kv,c8eb8692722ae09590227507b1e7c20796f0c0f70c6c9d387ba2ddef6a03b600,5895234871595002,5895234872850539,186,36
bf54018ab0d2fe20,kv,7fce424de3654453d08f89883c8b9ce42bd4377cc32cafaccb12b90889cce076,5895234873699089,5895234874393282,186,36
3d51571cb8cf1301,kv,9b7d79f9c6e7b9655f3f9311ca93ea1fab64ae4d1367bb7c5c36890d5fb5c25f,5895234874865476,5895234875541049,186,36
7f0acf9f120c2894,kv,306354b8704559097c2a2fabaa0ccd73750185cd1fd686b016a1f527681808b6,5895234875950005,5895234876509209,186,36
aba0d9ffcb995164,kv,fe2ce174c128821bc90d7f8f93884fc32726284acd43e2d198c2602987c8e242,5895234877082422,5895234877738505,186,36
e656034478f79b60,kv,6cf4a2f3ba46179846560529c57a1e74f1d66afe23c8f6e2ac3bdf6c49a2d154,5895234878119961,5895234878655215,186,36
c91d454b57b9b5c2,kv,07df15b0d50bc37c434eeafd67fe57290fbb8010901dba35228e084b3595bbf9,5895234879050661,5895234879527426,186,36
ba9137e1afe72daa,kv,83e8b920aba98c326511269155ba24d9872a7f22797b0adb83a232b493255be7,5895234879851252,5895234880340897,186,36
88acc6455099c6db,kv,70c47cdc5756e65635b8a6ebb925382d000afeb117b74ff082cc1ae2c2ca5862,5895234880654873,5895234881132948,186,36
42934e1de5e10af9,kv,421c892ec4e2fbc923c300607b4e4b04988d8a48724af08cc06310f00859ddb7,5895234881437835,5895234882227936,186,36
84c5e71882f4626e,kv,e34a86936d6de81bae2309aa97bf9cc20f8610eb03d62a20910a63d584e39a6b,5895234882554053,5895234883297034,186,36
8afbd4f9be07b73f,kv,9adff130d1d5087ee328b6eac85c7c6acf6dd77d0987f4f7a2a2552bcc39ec9f,5895234883593851,5895234884185485,186,36
e37edd7a878d7445,kv,090e44550efe020f58c07fae436b1f6d6d547e7ea5f8134ce5d490ea38e704bf,5895234884496911,5895234885088435,186,36
60aed4c949251acc,kv,a30a7b2f9db23305ca5399867d62a497f64b3aa50255cd615e27db624445ba2c,5895234885380772,5895234885911636,186,36
184060547a186ee1,kv,414b9ca19a803b42c7382dbcd49c2eb0bbebed6f698576171fbb6120d5daea62,5895234886201763,5895234886706677,186,36
adfec457af578b29,kv,6c65a5d0c2fbb611d4599fbd330cbfad071775d3b28d13f4c76ceb6462319fac,5895234886968534,5895234887491319,186,36
f01574cf2a81388b,kv,0fe7b6c7f6ff64bda10891cfe96464887b3084907f9f8511cf3ad3ea5dcbf208,5895234887747676,5895234888266350,186,36
7ba3d73d3db03c5c,kv,0a836bf7b75b1f66d328b21acab279fed31c21db4cac35b02e7c4eefdaf85eca,5895234888525397,5895234889050422,186,36
cb6a260b73fb4141,kv,19e66c20cbb0840f4b79834cc5dd1f1162c088147756f0668f4706175ab53100,5895234889311659,5895234889808333,186,36
2fc25140b00f6c99,kv,04195b11823938ba62b27ae6d1b6bd37e5e18b91239a80c44b841f981a07891d,5895234890082560,5895234890589435,186,36
6a09881127113380,kv,a512367eb6c2d8fbc41aa5fe5421732daa20badc9d5feed6caae0647d1ad4d33,5895234890844012,5895234891361646,186,36
a7adcfa79d5e95ab,kv,e6bb0fccb0f24ea99509a0cc02950696fb58fee292d61bee33079beedb949192,5895234891624553,5895234892141378,186,36
11a31ea73972da84,kv,f2575e16049ed87659a341bced5d5c0cfffe3c0582c3fdb6a0d80303262d0d0a,5895234892399655,5895234892893840,186,36
5f960fad9a9b88f1,kv,855d6c9d866211dd69b37b72793d3de79161f4b504f6c09aa505418edd7c34ff,5895234893192246,5895234893691541,186,36
72eb76f0c34bf3d6,kv,6069b9ff16b552ed501d6e4bcc3d07058ba92d7bfa7f7f4980f95b06ca8c412f,5895234893933798,5895234894326894,186,36
6875a875c6604120,kv,38203907a4f0d13b221a593410c022f726068f9e72bcc2714843f24f85129f56,5895234894572401,5895234894928137,186,36
aaafb8f20dadefff,kv,704ca3c6de39463d1bc1c255f8014d4d4a110dc18fffc900f83d35d495e47658,5895234895175615,5895234895533411,186,36
b2aa457b90e96a60,kv,d64654809682b4546a1ad59fab12239ecd1557046fbe8af6d159d5c3107cefc1,5895234895778658,5895234896146404,186,36
c29b0bed19b3888f,kv,c3c9f7f5e32e2836819ad2040de5a9d26efe78b10b1cdca6d156040ceda7527e,5895234896390591,5895234896745687,186,36
96449d69a07fe32c,kv,1c20f350d32b1c4cbba3631d5ab1e9b04789b7fd14f5542a70076824bfd92b1f,5895234896985775,5895234897362601,186,36
1c31892b724357cc,kv,d937f83eb7732536e3a1dd80590471b576b74231141f19081fc04a1f6a08530c,5895234897604148,5895234897959704,186,36
0edb1fed964dc932,kv,4fe9a0a21efe46b387d1b007d2a27c93d2a004014eaf36c005599a6fd3b89d07,5895234898214542,5895234898581367,186,36
e5fdd99dc9698854,kv,553cc049abdacf5327b271d60757f6e453968aaa160ef4effdd2518cdce1d2cc,5895234898823425,5895234899205031,186,36
7cdfcc57c8c1611a,kv,21465eae872b6eefa92e6a3eb279b151afe5bcd825d0e45249e893c89c183943,5895234899450738,5895234899805344,186,36
c769d56c61a23e1c,kv,aab3042fc7979164d82638590aef1c8d37b81dab2c76bc59098bfde68c2fe510,5895234900057041,5895234900429497,186,36
3b508887b86e0e69,kv,923df4271fa58b128e1f782e160c48ae5b9b66a8af3390dbb75c1ab9930c07ad,5895234900673195,5895234901050900,186,36
07a8fdb1a9863a0c,kv,5908fbc54b2978db3a93c8c9178e0099e2060b75b406dae9194fd550c5215c34,5895234901299258,5895234901667994,186,36
41859aa6dfe0f0b8,kv,9be661d75e91c66bdc23d3839ecb1133b45c30ddfa84315a9557a4476db934f9,5895234901908031,5895234902270847,186,36
e4ec79a6c6496810,kv,59800898c43581681f66d6aaf09d8a79ad5fd57e4044fb81d687efda29b11d5b,5895234902514384,5895234902875831,186,36
c2e3c4f40fc252c3,kv,5a22cfcdf1dacaaa71f82ca3c60acf3a5b6f748e01b4cb05c845c6de1ec7f6fc,5895234903141378,5895234903493134,186,36
9985e1115cdc6d88,kv,4bdffe2586da2f0727e34ecfd3a685ea9328f338ea37b86dee5b8f6732ca7473,5895234903729761,5895234904133887,186,36
5713412c946bd912,kv,b8abb4871925a0f1fa2237b241110dd0e365f5f02330ff50ea0d6ea73f41c6fb,5895234904387414,5895234904891368,186,36
fbb927029a3c0b0a,kv,b413d099e15787378349192b0ed47423f40f30f3a012094c8b9a4723095e89d2,5895234905153866,5895234905646890,186,36
3f123f60c17dee7e,kv,f8584a1298c7aed5e2f2682d05d118024d1e6e0062db74bc23ad7a70b757f7e8,5895234905892508,5895234906400352,186,36
3e73cae9a213791e,kv,4b4cb6fc84f9f03bc959a82111fb8bdb6c7d8ff98f3c78d2bf9eee889585e0d8,5895234906660249,5895234907158084,186,36
90f19ab5453e110a,kv,b1b48a6de38f514c4083056a3eb2a945c07ba23cdecb37fe915538c25f109367,5895234907399421,5895234907874786,186,36
374e5204b45a7c39,kv,78f6c82fecb24e4e4ae4fac98ea1765f96edfd4063670cda50a927bd4dc4fe02,5895234908137523,5895234908619788,186,36
a73cb799db5190e4,kv,9269e02fd85009bd8622a9531fed40b7384176691b5bcaaaeafcdfc4f3f12fd5,5895234908877255,5895234909385999,186,36
53215dffef104f49,kv,60f6d4ebef77790aa0193861299fe67139b2e6179bcf85a144226450417d13f8,5895234909632687,5895234910122221,186,36
d478cb9875ba19c7,kv,4143621234bfd653f6031cd0e81b657978ffe3030074fc96ed7481ed05674fe1,5895234910360549,5895234910866303,186,36
7abc4ad4efe3d6c0,kv,45f8eb91de65fcaee5d22f0127587df473c3372f6bf645a15f5355974a65bc07,5895234911130090,5895234912159599,186,36
5be685d604e5f4af,kv,9759e23f4de189f8b0c269e5e1360a387a2b07291d22db2c44daa7b72124f644,5895234912449076,5895234912842732,186,36
ed33931792b14384,kv,88c3ba623ba78a0c5fae063aa888f2e1d121b72bf23a70c62fd786f2f9cf2c83,5895234913125679,5895234913510994,186,36
519afef1eb072b5c,kv,dab1539eeeec4a162eb4516f3a103d79ee8676f9c7231d45ea4f8c77e908e454,5895234913777001,5895234914297756,186,36
6aa16a17e7e60568,kv,beb4eb588b07b3444d541c64db3f223f49e40f3bcb53f301eab81e8bf692ae50,5895234914566343,5895234915081307,186,36
2ea8e3e373e8d9c3,kv,44834eaa54a1915f154a41c4d4161db6ee13e99254c7173ed9f8182076813298,5895234915345204,5895234915844049,186,36
e972f0f7e5a0338f,kv,c901e368ea779110c2f0b5bbb8ed32997df86baeaf6a288d318c0755a85c5b05,5895234916118306,5895234916783289,186,36
47dc55c8a0f08bc5,kv,6cf7b1283a62fbfdef8f3a73f24bbac4e34756e92cc7762b046a255e4a874751,5895234917082475,5895234917584880,186,36
7f8cbf69b14cbae9,kv,7c20935ce32e0bb3d45f3fdef0114c021311e732a62ab79ef669cf2f50f92126,5895234917845467,5895234918366281,186,36
58ab54f49cf9eb3f,kv,b880459b352898098100064cd7ea7684ff4932fd001500e77a1978815e7f076d,5895234918632198,5895234919134643,186,36
932d33c4633fc7e2,kv,1ec2aaf6571033ccf4c78b44b1eae35bb3bfef13c65a588bde68ad97f9b5ef5b,5895234919407340,5895234919900844,186,36
e64efcf3b15ab526,kv,9bdadf56006176cdfebbaeba2d435def1053e438783123d18725071aa14095c2,5895234920199921,5895234920787605,186,36
95fccca93619f061,kv,1d5cac7e202c3a58b4c0308ec645e965f7ca4fb45fe0f272e2aaa43c178824a6,5895234921075582,5895234921561026,186,36
92a16314acc3b65a,kv,ecae647f12fa2f38195035f44bdbf92ff35270d85fb3bbba278d3bac38715847,5895234921829793,5895234922328868,186,36
3ca6b99a714b51e1,kv,41eb4b7629bbabac706322bd4dcc19b1da0185a687a9dc1eb9a1cec0a9d78f5c,5895234922598835,5895234923099910,186,36
ea6084cb988b2fd3,kv,731fc6a6086c929100819b6cb6bea5f72fd8568edb2398a9ecb9029a99e909bc,5895234923335637,5895234923792422,186,36
9d6452033978eb95,kv,90243010f08c802f43520fc9e872bf6bfc4c6ac2b9da376add22e79394d62ee9,5895234924022850,5895234924326156,186,36
76f2f7d46e32e1f1,kv,3a9c1bb6bc700ef4af374110d2c85b8955e233929f3b948fa36d8f3fcd166dd3,5895234924577673,5895234924872320,186,36
ef6d2db4ca82e524,kv,7f896040aea5288528e42ea219266a0c0bd207cde8487a85037757f90d607110,5895234925140717,5895234925435274,186,36
1fac3a5a69d7591a,kv,bda528c9beebc1bd989e929049468850c8860a76ead67d1a6f38f84244f8815b,5895234925705691,5895234925996618,186,36
95c2b307c2347174,kv,7a636b831a44561d7801c5aaf2962c7a7e83a72c1bb47231a405133342d42724,5895234926258175,5895234926554032,186,36
be5ecbbe057c85ef,kv,eaba1029401b3bcfe8e6c0439f015b5f79fe0a824ccad74d1908eb492f6cea48,5895234926802279,5895234927101186,186,36
5a780f377d221fbf,kv,6f64e9125f4acf6653d125ce24b6268f080b3ddfeeb9eb4d1b023fdc4ca17577,5895234927353783,5895234927648790,186,36
a9fda86e72a9cf6e,kv,1e81440c57387253946233df37dc810d592de58aadeee69eeb635d467293d40b,5895234927895407,5895234928200314,186,36
e24fafc5c1558b0d,kv,90ab26bfbf1b232e10d82217402ba2db276c9fdc4fbdb2e65bdf92d980ac5a22,5895234928451341,5895234928740738,186,36
892f2d2b97cb5ba3,kv,4d576e6edac8fce83e17edcc0bc4e7b6b3f074b745d9b63978524b8cb683dbec,5895234928989955,5895234929297262,186,36
da69acfd6d434c0a,kv,b1b985acec805d73affc6c0d53856e5c9aec8e2a1697a8416f1cb8d17076cc15,5895234929548629,5895234929838736,186,36
de4b1b5b4cea2866,kv,33141a75394248fae647c05297c555bf3668ada0d1c26c48ba87c270b9ffa2d2,5895234930110443,5895234930463119,186,36
05cb399ab672e1bf,kv,12cffa964385919f1e37695bf97a1b2804d0b0572e094721644ade10ee07ffd3,5895234930707056,5895234931017963,186,36
a50f1fd0bd942743,kv,33d3c832f900939b5b50254e0114fe04cd29b4af245cf547fbd5a5e5566869cc,5895234931279190,5895234931583757,186,36
