phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,26563,1.3454539775848389,19742.778603012488,125000000.0,0.0001579422288240999,1
drain,kv,target_to_client,108,1.3422908782958984,80.45946057318895,125000000.0,6.436756845855116e-07,1
post,api,client_to_target,149499,26.436739206314087,5654.971244119774,125000000.0,4.5239769952958194e-05,1
post,kv,target_to_client,612,26.435590982437134,23.15060784555908,125000000.0,1.8520486276447264e-07,1
