dispatch_rank,id,action,commit_result,selection_to_stage_start_s,initial_staging_s,final_delta_s,staging_s,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,codex:a9de70aa-f71f-9b95-5469-d6b3ec0b3fd5,R,committed,0.025493144989013672,0.3004934787750244,0.0,0.3004934787750244,0.321336030960083,0.3259866237640381,0.326366662979126,2.193450927734375e-05,0.0002834796905517578
1,codex:e6744833-786a-9c87-c539-3a40cda50680,R,committed,0.37450337409973145,0.35939884185791016,0.35712337493896484,0.716522216796875,0.7306215763092041,1.7282042503356934,1.7283365726470947,0.6368691921234131,0.3574967384338379
