monotonic_ns,wall_ns,gpu,power_w,utilization_pct,memory_mib,valid
5312650350939,1788738713531753600,0,98.54,0,71600,1
5312900748669,1788738713782151230,0,98.54,0,71600,1
5313151058524,1788738714032460734,0,98.54,0,71600,1
5313401318856,1788738714282720986,0,98.57,0,71600,1
5313650742564,1788738714532144644,0,98.54,0,71600,1
5313902413093,1788738714783815153,0,98.57,0,71600,1
5314150686731,1788738715032088610,0,98.64,0,71600,1
5314400791943,1788738715282194013,0,98.54,0,71600,1
5314650774366,1788738715532176506,0,98.64,0,71600,1
5314900718166,1788738715782120306,0,98.64,0,71600,1
5315150646818,1788738716032048908,0,98.54,0,71600,1
5315400507903,1788738716281910034,0,98.54,0,71600,1
5315650939977,1788738716532341947,0,98.67,0,71600,1
5315900758343,1788738716782160223,0,98.64,0,71600,1
5316150853606,1788738717032255887,0,98.45,0,71600,1
5316400893817,1788738717282295767,0,98.64,0,71600,1
5316651687146,1788738717533089236,0,98.64,0,71600,1
5316902464385,1788738717783866485,0,98.64,0,71600,1
5317151602988,1788738718033005118,0,98.68,0,71600,1
5317401466107,1788738718282868237,0,98.70,0,71600,1
5317651385370,1788738718532787240,0,98.67,0,71600,1
5317902130086,1788738718783531986,0,98.76,0,71600,1
5318151408872,1788738719032810833,0,98.64,0,71600,1
5318401267964,1788738719282670195,0,98.74,0,71600,1
5318651406287,1788738719532808477,0,98.54,0,71600,1
5318900502382,1788738719781904432,0,98.64,0,71600,1
5319151013356,1788738720032415346,0,98.74,0,71600,1
5319400512750,1788738720281914951,0,98.64,0,71600,1
5319650936631,1788738720532338832,0,98.64,0,71600,1
5319901113301,1788738720782515471,0,98.74,0,71600,1
5320150154815,1788738721031556785,0,98.84,0,71600,1
5320402616959,1788738721284019550,0,98.58,0,71600,1
5320651193745,1788738721532595945,0,98.68,0,71600,1
5320901492908,1788738721782894878,0,98.76,0,71600,1
5321150856503,1788738722032258363,0,98.67,0,71600,1
5321399901132,1788738722281303493,0,98.84,0,71600,1
5321650581368,1788738722531983609,0,98.67,0,71600,1
5321900875833,1788738722782277703,0,98.64,0,71600,1
5322151497207,1788738723032899157,0,98.74,0,71600,1
5322401253778,1788738723282655837,0,98.74,0,71600,1
5322650413359,1788738723531815450,0,98.76,0,71600,1
5322900380558,1788738723781782508,0,98.64,0,71600,1
5323151264139,1788738724032666079,0,98.64,0,71600,1
5323400244391,1788738724281646331,0,98.74,0,71600,1
5323650630471,1788738724532032321,0,98.74,0,71600,1
5323901309481,1788738724782711281,0,98.76,0,71600,1
5324151769019,1788738725033171130,0,98.86,0,71600,1
5324401453479,1788738725282855429,0,98.84,0,71600,1
5324651730385,1788738725533132475,0,98.74,0,71600,1
5324900692734,1788738725782094604,0,98.74,0,71600,1
5325150319254,1788738726031721224,0,98.74,0,71600,1
5325400121803,1788738726281523622,0,98.74,0,71600,1
5325651010823,1788738726532412984,0,98.84,0,71600,1
5325901141566,1788738726782543366,0,98.76,0,71600,1
5326151410037,1788738727032812037,0,98.93,0,71600,1
5326401077068,1788738727282479018,0,98.84,0,71600,1
5326650846078,1788738727532247978,0,98.84,0,71600,1
5326900819452,1788738727782221553,0,98.87,0,71600,1
5327152658135,1788738728034060415,0,98.84,0,71600,1
5327400461238,1788738728281863178,0,98.84,0,71600,1
5327651383687,1788738728532786068,0,98.74,0,71600,1
5327901720500,1788738728783122360,0,98.84,0,71600,1
5328150109600,1788738729031511440,0,98.84,0,71600,1
5328401028021,1788738729282430372,0,98.84,0,71600,1
5328651723555,1788738729533125485,0,98.86,0,71600,1
5328900610432,1788738729782012452,0,98.76,0,71600,1
5329151697323,1788738730033099233,0,98.84,0,71600,1
5329401416580,1788738730282818611,0,98.84,0,71600,1
5329651950738,1788738730533353309,0,99.06,0,71600,1
5329900905501,1788738730782307441,0,98.96,0,71600,1
5330150158687,1788738731031560577,0,99.06,0,71600,1
5330400673143,1788738731282075684,0,98.96,0,71600,1
5330651063371,1788738731532465621,0,98.93,0,71600,1
5330900776883,1788738731782179093,0,98.93,0,71600,1
5331150097070,1788738732031499180,0,98.84,0,71600,1
5331400401062,1788738732281802871,0,98.96,0,71600,1
5331650242543,1788738732531644834,0,98.96,0,71600,1
5331900775839,1788738732782177709,0,98.93,0,71600,1
5332150646735,1788738733032048695,0,98.96,0,71600,1
5332400913092,1788738733282314881,0,99.06,0,71600,1
5332650619812,1788738733532021762,0,98.93,0,71600,1
5332899885666,1788738733781287726,0,98.84,0,71600,1
5333150760739,1788738734032162759,0,99.06,0,71600,1
5333400843016,1788738734282244906,0,98.93,0,71600,1
5333651471367,1788738734532873477,0,99.03,0,71600,1
5333901253657,1788738734782655958,0,99.03,0,71600,1
5334150683944,1788738735032086065,0,98.93,0,71600,1
5334400985538,1788738735282387959,0,98.93,0,71600,1
5334652109008,1788738735533511078,0,99.13,0,71600,1
5334901292118,1788738735782694159,0,99.06,0,71600,1
5335152658157,1788738736034060036,0,98.93,0,71600,1
5335401187300,1788738736282589280,0,99.03,0,71600,1
5335651473799,1788738736532875679,0,98.93,0,71600,1
5335901925708,1788738736783327588,0,98.93,0,71600,1
5336150548025,1788738737031949925,0,99.03,0,71600,1
5336401107084,1788738737282509234,0,99.03,0,71600,1
5336650582802,1788738737531984942,0,99.04,0,71600,1
5336901465030,1788738737782867511,0,99.02,0,71600,1
5337151298748,1788738738032700808,0,99.14,0,71600,1
5337401377354,1788738738282779394,0,99.07,0,71600,1
5337650099392,1788738738531501522,0,99.03,0,71600,1
5337900883567,1788738738782285698,0,99.06,0,71600,1
5338150890649,1788738739032292840,0,99.03,0,71600,1
5338401737486,1788738739283139456,0,99.03,0,71600,1
5338650910523,1788738739532312393,0,99.03,0,71600,1
5338900971160,1788738739782373701,0,99.03,0,71600,1
