connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
6969b7abf70b5f14,kv,5557776032263613,5557776033550651,0,0
66c265b2028b14e9,api,5557776032616800,5557776033613461,0,0
c8ceda9340797b43,api,5557794224859299,5557803432303388,43361,8389
8c3dd64cf2352f6b,api,5557804664728697,5557810726944914,27569,8389
9395cb140c6702de,api,5557811827591117,5557819228761266,29397,21065
c7457bd3e9578526,api,5557820342413202,5557826824579217,24850,21065
d2ad542513fb627b,api,5557828069360267,5557829019382298,43380,11828
06150f51bf5a8102,api,5557829020503238,5557829944049730,27588,11828
1d50e234b49016d1,api,5557829945027301,5557830949716133,29416,12772
52784cb8569e38a4,api,5557830950657644,5557831939116300,24869,12774
