policy,release_policy,release_seed,workload_seed,drain_window_s,deadline_scale,max_safe_retained_prefill_fraction,frontier_censored_by_search,first_unsafe_retained_prefill_fraction,first_unsafe_failure_mode,absolute_p95_delay_over_deadline_at_frontier,absolute_deadline_miss_rate_at_frontier,p95_delay_over_deadline_at_frontier,deadline_miss_rate_at_frontier,network_capacity_pressure_at_frontier,prefill_capacity_pressure_at_frontier,average_equivalent_state_target_tb_at_frontier,actual_evacuated_state_tb_at_frontier,actual_evacuated_nvl72_hbm_fraction_at_frontier,replay_retained_prefill_fraction_at_frontier,state_transfer_retained_prefill_fraction_at_frontier,drain_completion_s_at_frontier
deadline-penalty-rounded,edf,,1,300.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,7.744581636449757e-06,0.14703793467938092,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,400.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,5.858345075201552e-06,0.1102784510095357,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,500.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,4.6866760601612415e-06,0.08822276080762856,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,600.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,3.905563383467701e-06,0.07351896733969046,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,800.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,2.9042181136686584e-06,0.05513922550476785,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,1000.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,2.3433380300806208e-06,0.04411138040381428,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,1200.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8944578925317561,0.009708737864077669,0.8944578925317561,0.009708737864077669,1.9361454091124392e-06,0.03715920414168618,0.4096250204160001,0.4105078528,0.0306349143880597,1.0,0.0,44.59106293653619
deadline-penalty-rounded,edf,,1,1600.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,1.464586268800388e-06,0.027569612752383926,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,2000.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,1.1616872454674633e-06,0.02205569020190714,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,2400.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,9.680727045562196e-07,0.018379741834922615,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,3000.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,7.744581636449756e-07,0.014703793467938094,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,3600.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,6.509272305779501e-07,0.012253161223281744,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,2,10.0,1.0,0.04,False,0.0469,solver_infeasible,0.328381137607532,0.0,0.328381137607532,0.0,1.094857055354729,1.0391251870735139,0.192255853568,0.1926995712,0.014380565014925373,0.6574704407022574,0.34252955929774276,15.103085175623871
deadline-penalty-rounded,edf,,2,12.5,1.0,0.05,False,0.0547,solver_infeasible,0.5039049465175702,0.0,0.5039049465175702,0.0,0.9657840211441006,1.137404000261399,0.24031981696000004,0.24107584,0.01799073432835821,0.6592840095465393,0.3407159904534606,24.377982220454868
deadline-penalty-rounded,edf,,2,16.0,1.0,0.0625,False,0.07,solver_infeasible,0.7030938229027864,0.0,0.7030938229027864,0.0,1.3257396353069963,1.0486896519669235,0.3003997712,0.3010973952,0.022469954865671642,0.6167545669953374,0.3832454330046625,28.420090748759765
deadline-penalty-rounded,edf,,2,20.0,1.0,0.05,False,0.0547,absolute_deadline_miss,0.7429832413535445,0.0,0.7429832413535445,0.0,0.6036211156447467,0.8602724151902528,0.24031981696000004,0.2406385664,0.017958101970149253,0.8095830145371078,0.1904169854628921,17.20566228975339
deadline-penalty-rounded,edf,,2,25.0,1.0,0.0547,False,0.06,absolute_deadline_miss,0.7152668544585719,0.0,0.7152668544585719,0.0,0.48156364127977774,0.7889554707959499,0.26290987975424,0.2631466496,0.01963780967164179,0.8276193807941228,0.17238061920587722,19.723908309277334
deadline-penalty-rounded,edf,,2,32.0,1.0,0.07,False,0.0703,absolute_deadline_miss,0.6736922741161122,0.0,0.6736922741161122,0.0,0.44749454731152466,0.8795289999445549,0.33644774374400005,0.3372069888,0.02516470065671642,0.845004095004095,0.15499590499590502,28.145141984174092
deadline-penalty-rounded,edf,,2,40.0,1.0,0.0781,False,0.08,absolute_deadline_miss,0.6459758872211396,0.0,0.6459758872211396,0.0,0.27372804092900926,0.8526184000615642,0.37537955409152,0.3755719936,0.02802776071641791,0.8865739322262394,0.11342606777376066,34.1049499884109
deadline-penalty-rounded,edf,,2,50.0,1.0,0.1,False,0.11,absolute_deadline_miss,0.577904915394589,0.0,0.577904915394589,0.0,0.3111968050180861,0.9204870402187236,0.4806396339200001,0.4814382336,0.0359282263880597,0.8841722835699604,0.11582771643003968,46.02456599688452
deadline-penalty-rounded,edf,,2,63.0,1.0,0.12,False,0.125,absolute_deadline_miss,0.633778344767907,0.0,0.633778344767907,0.0,0.22731085751358032,0.919745524117616,0.576767560704,0.5769019648,0.04305238543283582,0.9094028004946744,0.09059719950532574,57.944182005358144
deadline-penalty-rounded,edf,,2,80.0,1.0,0.1406,False,0.1484,absolute_deadline_miss,0.7937963972681995,0.008064516129032258,0.7937963972681995,0.008064516129032258,0.09125778862809905,0.9291680003882629,0.6757793252915201,0.6765773312,0.050490845611940297,0.9580243553983264,0.041975644601673585,74.33365401700937
deadline-penalty-rounded,edf,,2,100.0,1.0,0.125,False,0.13,absolute_deadline_miss,0.9281926369422705,0.00909090909090909,0.9281926369422705,0.00909090909090909,3.286538106299987e-05,0.8774300804059385,0.6007995424,0.6016884736,0.04490212489552239,1.0,0.0,87.74322202654218
deadline-penalty-rounded,edf,,2,125.0,1.0,0.0859,False,0.09,absolute_deadline_miss,0.9243193378829554,0.0,0.9243193378829554,0.0,2.5742587159239298e-05,0.6872678663816626,0.41286944553728006,0.4136378112,0.03086849337313433,1.0,0.0,85.90869728365615
deadline-penalty-rounded,edf,,2,160.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8411461128545548,0.0,0.8411461128545548,0.0,1.8367388298967174e-05,0.49036702057757386,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.45893727836015
deadline-penalty-rounded,edf,,2,200.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,1.475844292907895e-05,0.39401648017119323,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,2,250.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,1.180675434326316e-05,0.3152131841369546,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,2,300.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,9.8389619527193e-06,0.26267765344746213,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,2,400.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,7.379221464539475e-06,0.19700824008559661,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,2,500.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,5.90337717163158e-06,0.1576065920684773,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,2,600.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,4.91948097635965e-06,0.13133882672373107,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,2,800.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,3.6896107322697374e-06,0.09850412004279831,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,2,1000.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,2.95168858581579e-06,0.07880329603423865,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,2,1200.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,2.459740488179825e-06,0.06566941336186553,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,2,1600.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,1.8448053661348687e-06,0.049252060021399154,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,2,2000.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,1.475844292907895e-06,0.039401648017119324,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,2,2400.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,1.2298702440899125e-06,0.03283470668093277,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,2,3000.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,9.8389619527193e-07,0.026267765344746213,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
