policy,release_policy,release_seed,workload_seed,drain_window_s,deadline_scale,retained_prefill_fraction,status,safe,failure_mode,retained_prefill_target_s,retained_prefill_moved_s,resident_state_tb,average_equivalent_state_target_tb,actual_evacuated_state_tb,retained_prefill_moved_fraction,actual_evacuated_nvl72_hbm_fraction,retained_prefill_removal_rate_s_per_s,request_migration_fraction,mean_delay_s,p50_delay_s,p95_delay_s,p99_delay_s,p95_delay_over_deadline,deadline_miss_rate,absolute_p95_delay_over_deadline,absolute_deadline_miss_rate,network_capacity_pressure,prefill_capacity_pressure,replay_retained_prefill_fraction,state_transfer_retained_prefill_fraction,fractional_network_capacity_pressure,fractional_prefill_capacity_pressure,drain_completion_s,objective
deadline-penalty-rounded,edf,,0,10.0,1.0,0.5,INFEASIBLE,False,solver_infeasible,3328.848192771084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
deadline-penalty-rounded,edf,,0,10.0,1.0,0.25,INFEASIBLE,False,solver_infeasible,1664.424096385542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
deadline-penalty-rounded,edf,,0,10.0,1.0,0.125,INFEASIBLE,False,solver_infeasible,832.212048192771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
deadline-penalty-rounded,edf,,0,10.0,1.0,0.0625,INFEASIBLE,False,solver_infeasible,416.1060240963855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
deadline-penalty-rounded,edf,,0,10.0,1.0,0.0312,UNSAFE,False,absolute_deadline_miss,207.72012722891563,208.7479518072289,4.967773312,0.1549945273344,0.1557614592,0.031354381413448845,0.011623989492537314,20.87479518072289,0.022749935345551763,7.233922964007798,6.771633200508797,13.971560621178034,14.521384099830923,0.5851169897542012,0.037037037037037035,0.5851169897542012,0.037037037037037035,0.9779475844198418,0.9425169363522284,0.7325650118203311,0.267434988179669,0.8647647198196993,0.9076879050613431,14.658839969494148,38.11816618213329
deadline-penalty-rounded,edf,,0,10.0,1.0,0.0156,SAFE,True,,103.86006361445781,104.92915662650603,4.967773312,0.0774972636672,0.0782949888,0.015760580018994233,0.005842909611940298,10.492915662650603,0.013313334790886184,2.433655715577204,1.5403955307773787,6.58838912958547,8.579216183090045,0.2562748903607822,0.0,0.2562748903607822,0.0,0.031821587598999154,0.9076879039743361,0.9891240446796002,0.010875955320399765,2.9672283127567767e-05,0.7921685722637528,9.076922946466192,15.408888517515472
deadline-penalty-rounded,edf,,0,10.0,1.0,0.0234,SAFE,True,,155.79009542168674,156.71518072289155,4.967773312,0.1162458955008,0.1169361664,0.023538949757939357,0.008726579582089552,15.671518072289155,0.018616682856770275,3.7785943699877493,4.017133604379019,7.6811660988389345,9.069493903103199,0.3982506618151341,0.0,0.3982506618151341,0.0,0.6728403059723547,0.9425169363522284,0.8177524109427279,0.1822475890572722,0.5566408950308923,0.8608088081228145,9.425213270245118,24.718693248294507
deadline-penalty-rounded,edf,,0,10.0,1.0,0.0,SAFE,True,,0.0,0.0,4.967773312,0.0,0.0,0.0,0.0,0.0,3.649185175224543e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.342581873159869e-10,1.5483647357442842e-10,0.0,3.0858597633083007
deadline-penalty-rounded,edf,,0,10.0,1.0,0.01,SAFE,True,,66.57696385542168,67.73204819277109,4.967773312,0.04967773312,0.0505396224,0.010173496096916913,0.0037716136119402984,6.773204819277109,0.007061537039286142,1.5951745703514915,1.1722524160863361,3.9610688332877704,5.170516170701704,0.1608140607436572,0.0,0.1608140607436572,0.0,0.031815856300397294,0.5472834098332356,0.9831511839708561,0.016848816029143898,2.624898922427509e-05,0.7007686146641543,5.47287800505519,9.839353328269954
deadline-penalty-rounded,edf,,0,10.0,1.0,0.02,SAFE,True,,133.15392771084336,133.95277108433734,4.967773312,0.09935546624,0.0999515392,0.020119987954877117,0.007459070089552239,13.395277108433735,0.01625740444051877,4.006964977472978,3.8743178709551285,7.8849032448573,8.286697325411334,0.361598896912481,0.0,0.361598896912481,0.0,0.41027355682166944,0.8387131801502008,0.8676030393737049,0.1323969606262952,0.2788983596813638,0.8312393079235901,8.387145845549844,20.45174324114955
