step,complete_weight,active_weight,progress,complete_leaf_count,active_leaf_count
0,0,0,0.0,0,0
1,0,3.0,0.0,0,3
2,1.0,3.0,0.3333333333333333,1,3
3,2.0,3.0,0.6666666666666666,2,3
