monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5568156250000000,1784182886973269167,250000000,api,client_to_target,25868,1
5568156250000000,1784182886973298656,250000000,api,target_to_client,149,0
5568156250000000,1784182886973307926,250000000,kv,client_to_target,19158,0
5568156250000000,1784182886973314806,250000000,kv,target_to_client,2870908,1
5568156500000000,1784182887224350630,250000000,kv,target_to_client,7798784,1
5568156750000000,1784182887474678411,250000000,kv,client_to_target,186,0
5568156750000000,1784182887474701111,250000000,kv,target_to_client,7815204,1
5568157000000000,1784182887725433668,250000000,kv,client_to_target,186,0
5568157000000000,1784182887725455037,250000000,kv,target_to_client,7864356,1
5568157250000000,1784182887975560191,250000000,kv,target_to_client,7733248,1
5568157500000000,1784182888225747844,250000000,kv,client_to_target,186,0
5568157500000000,1784182888225769284,250000000,kv,target_to_client,7864356,1
5568157750000000,1784182888476365872,250000000,kv,target_to_client,7798784,1
5568158000000000,1784182888727431385,250000000,kv,client_to_target,186,0
5568158000000000,1784182888727451795,250000000,kv,target_to_client,7798820,1
5568158250000000,1784182888977747957,250000000,kv,client_to_target,186,0
5568158250000000,1784182888977769987,250000000,kv,target_to_client,7864356,1
5568158500000000,1784182889228026249,250000000,kv,target_to_client,7798784,1
5568158750000000,1784182889478360330,250000000,kv,client_to_target,186,0
5568158750000000,1784182889478384330,250000000,kv,target_to_client,7798820,1
5568159000000000,1784182889728777631,250000000,kv,client_to_target,186,0
5568159000000000,1784182889728801581,250000000,kv,target_to_client,7798820,1
5568159250000000,1784182889979328940,250000000,kv,target_to_client,7798784,1
5568159500000000,1784182890229942508,250000000,kv,client_to_target,186,0
5568159500000000,1784182890229966197,250000000,kv,target_to_client,7798820,1
5568159750000000,1784182890480082138,250000000,kv,target_to_client,7864320,1
5568160000000000,1784182890730415122,250000000,kv,client_to_target,186,0
5568160000000000,1784182890730438752,250000000,kv,target_to_client,7798820,1
5568160250000000,1784182890980759415,250000000,kv,client_to_target,186,0
5568160250000000,1784182890980783285,250000000,kv,target_to_client,7798820,1
5568160500000000,1784182891230904761,250000000,kv,target_to_client,7798784,1
5568160750000000,1784182891481886468,250000000,kv,client_to_target,186,0
5568160750000000,1784182891481910107,250000000,kv,target_to_client,7864356,1
5568161000000000,1784182891732076893,250000000,kv,client_to_target,186,0
5568161000000000,1784182891732102953,250000000,kv,target_to_client,7798767,1
5568161250000000,1784182891982211749,250000000,kv,target_to_client,7798784,1
5568161500000000,1784182892233154786,250000000,kv,client_to_target,186,0
5568161500000000,1784182892233178126,250000000,kv,target_to_client,7798873,1
5568161750000000,1784182892483425840,250000000,kv,target_to_client,7798784,1
5568162000000000,1784182892734017691,250000000,kv,client_to_target,186,0
5568162000000000,1784182892734042681,250000000,kv,target_to_client,7864356,1
5568162250000000,1784182892984154017,250000000,kv,client_to_target,186,0
5568162250000000,1784182892984176997,250000000,kv,target_to_client,7798820,1
5568162500000000,1784182893234688989,250000000,kv,target_to_client,7798784,1
5568162750000000,1784182893485794234,250000000,kv,client_to_target,186,0
5568162750000000,1784182893485816043,250000000,kv,target_to_client,7798767,1
5568163000000000,1784182893736078778,250000000,kv,target_to_client,7798784,1
5568163250000000,1784182893987097344,250000000,kv,client_to_target,186,0
5568163250000000,1784182893987118624,250000000,kv,target_to_client,7864409,1
5568163500000000,1784182894237400888,250000000,kv,client_to_target,186,0
5568163500000000,1784182894237428918,250000000,kv,target_to_client,7798767,1
5568163750000000,1784182894488371515,250000000,kv,target_to_client,7798784,1
5568164000000000,1784182894739315721,250000000,kv,client_to_target,186,0
5568164000000000,1784182894739346701,250000000,kv,target_to_client,7798873,1
5568164250000000,1784182894989716444,250000000,kv,client_to_target,186,0
5568164250000000,1784182894989739944,250000000,kv,target_to_client,7798820,1
5568164500000000,1784182895240777270,250000000,kv,target_to_client,7864320,1
5568164750000000,1784182895491028414,250000000,kv,client_to_target,186,0
5568164750000000,1784182895491050074,250000000,kv,target_to_client,7798820,1
5568165000000000,1784182895741643625,250000000,kv,target_to_client,7798784,1
5568165250000000,1784182895991714302,250000000,kv,client_to_target,186,0
5568165250000000,1784182895991737131,250000000,kv,target_to_client,7798820,1
5568165500000000,1784182896242724128,250000000,kv,client_to_target,186,0
5568165500000000,1784182896242747197,250000000,kv,target_to_client,7864303,1
5568165750000000,1784182896493663205,250000000,kv,target_to_client,7798784,1
5568166000000000,1784182896744545442,250000000,kv,client_to_target,186,0
5568166000000000,1784182896744568132,250000000,kv,target_to_client,7798820,1
5568166250000000,1784182896995491469,250000000,kv,client_to_target,186,0
5568166250000000,1784182896995515228,250000000,kv,target_to_client,7798873,1
5568166500000000,1784182897245818833,250000000,kv,target_to_client,7798784,1
5568166750000000,1784182897496160506,250000000,kv,client_to_target,186,0
5568166750000000,1784182897496184476,250000000,kv,target_to_client,7864303,1
5568167000000000,1784182897746532760,250000000,kv,target_to_client,7798784,1
5568167250000000,1784182897996676155,250000000,kv,client_to_target,186,0
5568167250000000,1784182897996736405,250000000,kv,target_to_client,7798873,1
5568167500000000,1784182898247449664,250000000,kv,client_to_target,186,0
5568167500000000,1784182898247472834,250000000,kv,target_to_client,7798820,1
5568167750000000,1784182898498106274,250000000,kv,target_to_client,7798784,1
5568168000000000,1784182898748890063,250000000,kv,client_to_target,186,0
5568168000000000,1784182898748916273,250000000,kv,target_to_client,7864303,1
5568168250000000,1784182898999234137,250000000,kv,client_to_target,186,0
5568168250000000,1784182898999254156,250000000,kv,target_to_client,7798873,1
5568168500000000,1784182899250197863,250000000,kv,target_to_client,7798784,1
5568168750000000,1784182899500805604,250000000,kv,client_to_target,186,0
5568168750000000,1784182899500827423,250000000,kv,target_to_client,7798820,1
5568169000000000,1784182899751262936,250000000,kv,target_to_client,7798784,1
5568169250000000,1784182900001375702,250000000,kv,client_to_target,186,0
5568169250000000,1784182900001401072,250000000,kv,target_to_client,7864356,1
5568169500000000,1784182900252118441,250000000,kv,client_to_target,186,0
5568169500000000,1784182900252141851,250000000,kv,target_to_client,7798820,1
5568169750000000,1784182900502481515,250000000,kv,target_to_client,7798784,1
5568170000000000,1784182900753343303,250000000,kv,client_to_target,186,0
5568170000000000,1784182900753366192,250000000,kv,target_to_client,7798820,1
5568170250000000,1784182901004081652,250000000,kv,target_to_client,7798784,1
5568170500000000,1784182901254535254,250000000,kv,client_to_target,186,0
5568170500000000,1784182901254557204,250000000,kv,target_to_client,7798820,1
5568170750000000,1784182901505372812,250000000,kv,client_to_target,186,0
5568170750000000,1784182901505393972,250000000,kv,target_to_client,7864356,1
5568171000000000,1784182901755955973,250000000,kv,target_to_client,7798784,1
5568171250000000,1784182902006885080,250000000,kv,client_to_target,186,0
5568171250000000,1784182902006908270,250000000,kv,target_to_client,7798767,1
5568171500000000,1784182902257113865,250000000,kv,client_to_target,186,0
5568171500000000,1784182902257136985,250000000,kv,target_to_client,7798873,1
5568171750000000,1784182902507773685,250000000,kv,target_to_client,7864320,1
5568172000000000,1784182902758119568,250000000,kv,client_to_target,186,0
5568172000000000,1784182902758143368,250000000,kv,target_to_client,7798820,1
5568172250000000,1784182903008565621,250000000,kv,target_to_client,7798784,1
5568172500000000,1784182903259261601,250000000,kv,client_to_target,186,0
5568172500000000,1784182903259282580,250000000,kv,target_to_client,7798820,1
