source_prefill_fraction,deadline_scale,moved_requests,repair_steps,net_changed_requests,fraction_moved_requests_changed,original_objective,repaired_objective,objective_delta,objective_relative_delta,original_miss_rate,repaired_miss_rate,miss_rate_delta,original_p95_delay,repaired_p95_delay,p95_delay_delta,original_mean_delay,repaired_mean_delay,mean_delay_delta,original_p95_normalized_delay,repaired_p95_normalized_delay,p95_normalized_delay_delta,original_replay_source_prefill_fraction,repaired_replay_source_prefill_fraction,replay_source_prefill_fraction_delta,original_state_transfer_source_prefill_fraction,repaired_state_transfer_source_prefill_fraction,state_transfer_source_prefill_fraction_delta,original_k0_source_prefill_fraction,repaired_k0_source_prefill_fraction,k0_source_prefill_fraction_delta,original_k1_source_prefill_fraction,repaired_k1_source_prefill_fraction,k1_source_prefill_fraction_delta,original_k2_source_prefill_fraction,repaired_k2_source_prefill_fraction,k2_source_prefill_fraction_delta
0.2,0.25,43,0,0.0,0.0,25.62608426032028,25.62608426032028,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,2.4581267997523355,2.4581267997523355,0.0,0.9193714251798759,0.9193714251798759,0.0,0.4149470590755468,0.4149470590755468,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2329846153846154,0.2329846153846154,0.0,0.07076923076923078,0.07076923076923078,0.0,0.6962461538461538,0.6962461538461538,0.0
0.3,0.25,53,0,0.0,0.0,45.81570128448937,45.81570128448937,0.0,0.0,0.05660377358490566,0.05660377358490566,0.0,3.285644068799229,3.285644068799229,0.0,1.4052734036342382,1.4052734036342382,0.0,0.7558844975073418,0.7558844975073418,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17041352149655398,0.17041352149655398,0.0,0.36544141778798817,0.36544141778798817,0.0,0.46414506071545786,0.46414506071545786,0.0
0.4,0.25,348,35,35.0,0.10057471264367816,96.06859086508535,100.11399818744644,4.045407322361086,0.042109572815971504,0.008620689655172414,0.008620689655172414,0.0,2.4260811759658716,2.4260811759658716,0.0,0.4525144462246666,0.4519815586578623,-0.0005328875668042521,0.2941081050220613,0.2941081050220613,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24424615384615384,0.26793846153846157,0.023692307692307735,0.32590769230769234,0.32590769230769234,0.0,0.4298461538461538,0.40615384615384614,-0.02369230769230768
0.5,0.25,612,18,18.0,0.029411764705882353,185.03483141595854,191.5137385869058,6.478907170947252,0.03501452738042959,0.0196078431372549,0.014705882352941176,-0.004901960784313725,2.407769390945162,2.407769390945162,0.0,0.5851259616292391,0.5397037629509506,-0.04542219867828856,0.2941081050220613,0.2941081050220613,0.0,0.840833005120126,0.8484147302087435,0.00758172508861743,0.15916699487987396,0.15158526979125642,-0.007581725088617541,0.20495273729814886,0.21790074832611264,0.01294801102796378,0.32941118550610476,0.3127215439149271,-0.01668964159117764,0.4656360771957464,0.46937770775896026,0.0037416305632138602
0.2,0.5,43,0,0.0,0.0,25.62608426032028,25.62608426032028,0.0,0.0,0.0,0.0,0.0,2.4581267997523355,2.4581267997523355,0.0,0.9193714251798759,0.9193714251798759,0.0,0.2074735295377734,0.2074735295377734,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2329846153846154,0.2329846153846154,0.0,0.07076923076923078,0.07076923076923078,0.0,0.6962461538461538,0.6962461538461538,0.0
0.3,0.5,53,0,0.0,0.0,45.81570128448937,45.81570128448937,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,3.285644068799229,3.285644068799229,0.0,1.4052734036342382,1.4052734036342382,0.0,0.3779422487536709,0.3779422487536709,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17041352149655398,0.17041352149655398,0.0,0.36544141778798817,0.36544141778798817,0.0,0.46414506071545786,0.46414506071545786,0.0
0.4,0.5,348,35,35.0,0.10057471264367816,96.06859086508535,100.11399818744644,4.045407322361086,0.042109572815971504,0.0028735632183908046,0.0028735632183908046,0.0,2.4260811759658716,2.4260811759658716,0.0,0.4525144462246666,0.4519815586578623,-0.0005328875668042521,0.14705405251103065,0.14705405251103065,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24424615384615384,0.26793846153846157,0.023692307692307735,0.32590769230769234,0.32590769230769234,0.0,0.4298461538461538,0.40615384615384614,-0.02369230769230768
0.5,0.5,612,18,18.0,0.029411764705882353,185.03483141595854,191.5137385869058,6.478907170947252,0.03501452738042959,0.0032679738562091504,0.0016339869281045752,-0.0016339869281045752,2.407769390945162,2.407769390945162,0.0,0.5851259616292391,0.5397037629509506,-0.04542219867828856,0.14705405251103065,0.14705405251103065,0.0,0.840833005120126,0.8484147302087435,0.00758172508861743,0.15916699487987396,0.15158526979125642,-0.007581725088617541,0.20495273729814886,0.21790074832611264,0.01294801102796378,0.32941118550610476,0.3127215439149271,-0.01668964159117764,0.4656360771957464,0.46937770775896026,0.0037416305632138602
