policy,shed_fraction,slack_multiplier,status,group_type,group,moved_requests,missed_requests,miss_rate,avg_missed_network_wait,avg_missed_prefill_wait,avg_missed_total_delay
repaired-CVXPY-rounded,0.4,0.25,OK,class,class0,1,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.25,OK,class,class1,22,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.25,OK,class,class2,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.25,OK,class,class3,5,2,0.4,3.7919755893413726e-05,0.7592397773158148,1.063003943802749
repaired-CVXPY-rounded,0.4,0.25,OK,class,class4,41,33,0.8048780487804879,1.533113786281846,14.857579242385954,18.690746297150252
repaired-CVXPY-rounded,0.4,0.25,OK,class,class5,21,17,0.8095238095238095,17.121944925427748,20.18122337576774,37.730684458954144
repaired-CVXPY-rounded,0.4,0.25,OK,class,class6,5,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.25,OK,class,class7,1,1,1.0,0.0,0.0,1.124194636776023
repaired-CVXPY-rounded,0.4,0.25,OK,class,class8,10,7,0.7,16.00012546368876,19.71091099167172,38.99668052415971
repaired-CVXPY-rounded,0.4,0.25,OK,class,class9,2,2,1.0,0.00010629276178691804,1.4187798345964429,4.256870967598263
repaired-CVXPY-rounded,0.4,0.25,OK,class,class10,2,2,1.0,12.196116095025744,30.33717350924623,44.89985747892066
repaired-CVXPY-rounded,0.4,0.25,OK,class,class11,6,6,1.0,17.121344475568222,8.15874980683511,27.73822108215566
repaired-CVXPY-rounded,0.4,0.25,OK,destination,k0,29,21,0.7241379310344828,1.4540541944592587,20.936082874639983,24.673418739842933
repaired-CVXPY-rounded,0.4,0.25,OK,destination,k1,33,14,0.42424242424242425,8.000329780336994,13.420004618244354,24.136188875169626
repaired-CVXPY-rounded,0.4,0.25,OK,destination,k2,54,35,0.6481481481481481,12.521357982443648,13.080067696827346,26.946787868530677
repaired-CVXPY-rounded,0.4,0.25,OK,action,replay,77,65,0.8441558441558441,8.211687866447202,16.697541144797196,26.692923307065037
repaired-CVXPY-rounded,0.4,0.25,OK,action,state,39,5,0.1282051282051282,9.40551461496439,0.0,12.829199645684522
deadline-aware-m0.8-rounded,0.4,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-aware-m1.0-rounded,0.4,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mirror-descent-rounded,0.4,0.25,OK,class,class0,1,1,1.0,0.0038665220129399385,51.609968014144464,51.6166386892536
mirror-descent-rounded,0.4,0.25,OK,class,class1,23,23,1.0,33.069821912422114,25.128050616998454,58.364360003817566
mirror-descent-rounded,0.4,0.25,OK,class,class2,1,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.25,OK,class,class3,4,2,0.5,3.7919755893413726e-05,0.7592397773158148,1.063003943802749
mirror-descent-rounded,0.4,0.25,OK,class,class4,43,36,0.8372093023255814,4.97730337976456,15.600999264935748,22.82476654631357
mirror-descent-rounded,0.4,0.25,OK,class,class5,20,20,1.0,33.06950628142418,18.80838696854903,52.30540940773187
mirror-descent-rounded,0.4,0.25,OK,class,class6,6,6,1.0,0.0060079304572377736,53.46010785256149,54.32847432160651
mirror-descent-rounded,0.4,0.25,OK,class,class7,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.25,OK,class,class8,10,8,0.8,0.0027589890915775254,36.826538862014985,40.11494191990579
mirror-descent-rounded,0.4,0.25,OK,class,class9,2,2,1.0,0.00010629276178691804,1.4187798345964429,4.256870967598263
mirror-descent-rounded,0.4,0.25,OK,class,class10,2,2,1.0,0.005366851963207879,47.75547284325236,50.12740756986426
mirror-descent-rounded,0.4,0.25,OK,class,class11,6,6,1.0,33.06887380672289,6.144703212661984,41.6717038191372
mirror-descent-rounded,0.4,0.25,OK,destination,k0,30,27,0.9,0.0037416128074390896,33.29377292949595,35.15447813669434
mirror-descent-rounded,0.4,0.25,OK,destination,k1,20,18,0.9,0.0017815398715256515,23.779751990145954,26.28425601325058
mirror-descent-rounded,0.4,0.25,OK,destination,k2,68,61,0.8970588235294118,29.500526409983873,16.270485285123744,46.67744842354041
mirror-descent-rounded,0.4,0.25,OK,action,replay,106,96,0.9056603773584906,16.880650412057605,24.16111465949548,42.3222105934805
mirror-descent-rounded,0.4,0.25,OK,action,state,12,10,0.8333333333333334,17.912276271497483,0.0,20.667965479109476
crossover-greedy,0.4,0.25,OK,class,class0,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.25,OK,class,class1,19,19,1.0,0.0024903121796834306,49.861818650598686,50.030796437175376
crossover-greedy,0.4,0.25,OK,class,class2,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.25,OK,class,class3,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.25,OK,class,class4,49,44,0.8979591836734694,0.0022043183417391446,22.592398025227467,24.66945048003399
crossover-greedy,0.4,0.25,OK,class,class5,21,21,1.0,0.002180634799086265,43.661359964829295,44.09105675738705
crossover-greedy,0.4,0.25,OK,class,class6,4,4,1.0,0.006862657360498552,61.06566724284753,61.9348884387958
crossover-greedy,0.4,0.25,OK,class,class7,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.25,OK,class,class8,10,10,1.0,0.003212989733249539,42.88647130209365,46.175328360626125
crossover-greedy,0.4,0.25,OK,class,class9,2,2,1.0,0.00010629276178691804,1.4187798345964429,4.256870967598263
crossover-greedy,0.4,0.25,OK,class,class10,2,2,1.0,0.00631847054445372,56.22319698877021,58.59608333396335
crossover-greedy,0.4,0.25,OK,class,class11,6,6,1.0,0.0015374851504946208,30.783939479957485,33.2436037648603
crossover-greedy,0.4,0.25,OK,destination,k0,32,29,0.90625,0.004023891942110067,35.80554678148679,37.771050927017185
crossover-greedy,0.4,0.25,OK,destination,k1,24,24,1.0,0.0019452544636628453,25.964986995083038,28.50709779924917
crossover-greedy,0.4,0.25,OK,destination,k2,57,55,0.9649122807017544,0.0019704592740392266,39.45314644920899,40.31059436038556
crossover-greedy,0.4,0.25,OK,action,replay,113,108,0.9557522123893806,0.002516242902974609,35.476329622700035,37.00568068413597
crossover-greedy,0.4,0.25,OK,action,state,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.25,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.25,OK,class,class1,19,19,1.0,0.0024903121796834306,49.861818650598686,50.030796437175376
mixed-greedy,0.4,0.25,OK,class,class2,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.25,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.25,OK,class,class4,49,44,0.8979591836734694,0.0022043183417391446,22.592398025227467,24.66945048003399
mixed-greedy,0.4,0.25,OK,class,class5,21,21,1.0,0.002180634799086265,43.661359964829295,44.09105675738705
mixed-greedy,0.4,0.25,OK,class,class6,4,4,1.0,0.006862657360498552,61.06566724284753,61.9348884387958
mixed-greedy,0.4,0.25,OK,class,class7,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.25,OK,class,class8,10,10,1.0,0.003212989733249539,42.88647130209365,46.175328360626125
mixed-greedy,0.4,0.25,OK,class,class9,2,2,1.0,0.00010629276178691804,1.4187798345964429,4.256870967598263
mixed-greedy,0.4,0.25,OK,class,class10,2,2,1.0,0.00631847054445372,56.22319698877021,58.59608333396335
mixed-greedy,0.4,0.25,OK,class,class11,6,6,1.0,0.0015374851504946208,30.783939479957485,33.2436037648603
mixed-greedy,0.4,0.25,OK,destination,k0,32,29,0.90625,0.004023891942110067,35.80554678148679,37.771050927017185
mixed-greedy,0.4,0.25,OK,destination,k1,24,24,1.0,0.0019452544636628453,25.964986995083038,28.50709779924917
mixed-greedy,0.4,0.25,OK,destination,k2,57,55,0.9649122807017544,0.0019704592740392266,39.45314644920899,40.31059436038556
mixed-greedy,0.4,0.25,OK,action,replay,113,108,0.9557522123893806,0.002516242902974609,35.476329622700035,37.00568068413597
mixed-greedy,0.4,0.25,OK,action,state,0,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.25,OK,class,class0,0,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.25,OK,class,class1,19,19,1.0,0.0024903121796834306,49.861818650598686,50.030796437175376
replay-only,0.4,0.25,OK,class,class2,0,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.25,OK,class,class3,0,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.25,OK,class,class4,49,44,0.8979591836734694,0.0022043183417391446,22.592398025227467,24.66945048003399
replay-only,0.4,0.25,OK,class,class5,21,21,1.0,0.002180634799086265,43.661359964829295,44.09105675738705
replay-only,0.4,0.25,OK,class,class6,4,4,1.0,0.006862657360498552,61.06566724284753,61.9348884387958
replay-only,0.4,0.25,OK,class,class7,0,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.25,OK,class,class8,10,10,1.0,0.003212989733249539,42.88647130209365,46.175328360626125
replay-only,0.4,0.25,OK,class,class9,2,2,1.0,0.00010629276178691804,1.4187798345964429,4.256870967598263
replay-only,0.4,0.25,OK,class,class10,2,2,1.0,0.00631847054445372,56.22319698877021,58.59608333396335
replay-only,0.4,0.25,OK,class,class11,6,6,1.0,0.0015374851504946208,30.783939479957485,33.2436037648603
replay-only,0.4,0.25,OK,destination,k0,32,29,0.90625,0.004023891942110067,35.80554678148679,37.771050927017185
replay-only,0.4,0.25,OK,destination,k1,24,24,1.0,0.0019452544636628453,25.964986995083038,28.50709779924917
replay-only,0.4,0.25,OK,destination,k2,57,55,0.9649122807017544,0.0019704592740392266,39.45314644920899,40.31059436038556
replay-only,0.4,0.25,OK,action,replay,113,108,0.9557522123893806,0.002516242902974609,35.476329622700035,37.00568068413597
replay-only,0.4,0.25,OK,action,state,0,0,0.0,0.0,0.0,0.0
state-only,0.4,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
CVXPY-rounded,0.5,0.25,OK,class,class0,1,1,1.0,52.095169564473345,32.85176422782853,84.94973794539807
CVXPY-rounded,0.5,0.25,OK,class,class1,21,21,1.0,55.11656719427341,25.389053229135545,80.67210789780594
CVXPY-rounded,0.5,0.25,OK,class,class2,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.25,OK,class,class3,4,2,0.5,3.7919755893413726e-05,0.7592397773158148,1.063003943802749
CVXPY-rounded,0.5,0.25,OK,class,class4,86,77,0.8953488372093024,12.35076226438149,11.115931466864128,26.247650448631205
CVXPY-rounded,0.5,0.25,OK,class,class5,21,21,1.0,55.1162492026105,19.02212369753382,74.56588905790298
CVXPY-rounded,0.5,0.25,OK,class,class6,6,6,1.0,36.580255774018546,19.003028950024955,56.44564326263128
CVXPY-rounded,0.5,0.25,OK,class,class7,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.25,OK,class,class8,10,10,1.0,52.093815913125,14.78318324375378,70.16264322567801
CVXPY-rounded,0.5,0.25,OK,class,class9,2,2,1.0,0.00010629276178691804,1.4187798345964429,4.256870967598263
CVXPY-rounded,0.5,0.25,OK,class,class10,2,2,1.0,36.57961469552451,13.29839394071583,52.24457651088903
CVXPY-rounded,0.5,0.25,OK,class,class11,6,6,1.0,55.11560605296194,6.144703212661984,63.71843606537624
CVXPY-rounded,0.5,0.25,OK,destination,k0,37,33,0.8918918918918919,11.641291638726937,20.298415778074137,34.446791220134074
CVXPY-rounded,0.5,0.25,OK,destination,k1,37,36,0.972972972972973,25.323848991509962,9.010523160659192,37.267657962109084
CVXPY-rounded,0.5,0.25,OK,destination,k2,85,79,0.9294117647058824,40.08157808092759,14.643768363229889,56.017427502898
CVXPY-rounded,0.5,0.25,OK,action,replay,119,112,0.9411764705882353,31.35121850251706,19.20610942102981,52.00336011407904
CVXPY-rounded,0.5,0.25,OK,action,state,40,36,0.9,26.41470510788101,0.0,29.982784357012278
repaired-CVXPY-rounded,0.5,0.25,OK,class,class0,1,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.25,OK,class,class1,21,21,1.0,43.52302700120406,6.785812672494943,50.752865129020904
repaired-CVXPY-rounded,0.5,0.25,OK,class,class2,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.25,OK,class,class3,4,1,0.25,3.033580471473098e-05,0.6073918218526518,0.9111484043884073
repaired-CVXPY-rounded,0.5,0.25,OK,class,class4,86,77,0.8953488372093024,9.52194563103388,13.009379514186913,25.27398929217977
repaired-CVXPY-rounded,0.5,0.25,OK,class,class5,21,21,1.0,54.32290798836954,3.4808553006094627,58.34378966645655
repaired-CVXPY-rounded,0.5,0.25,OK,class,class6,6,6,1.0,43.666213650745114,12.8149114479529,58.18834885135675
repaired-CVXPY-rounded,0.5,0.25,OK,class,class7,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.25,OK,class,class8,10,10,1.0,52.093955936938734,14.783183243753783,70.16278324949175
repaired-CVXPY-rounded,0.5,0.25,OK,class,class9,2,2,1.0,0.00010629276178691804,1.4187798345964429,4.256870967598263
repaired-CVXPY-rounded,0.5,0.25,OK,class,class10,2,2,1.0,36.57961469552451,13.29839394071583,52.24457651088903
repaired-CVXPY-rounded,0.5,0.25,OK,class,class11,6,6,1.0,41.92353902400292,4.0964688084413226,50.12215292666948
repaired-CVXPY-rounded,0.5,0.25,OK,destination,k0,52,47,0.9038461538461539,19.98905714020625,16.494065569923574,38.38690416559046
repaired-CVXPY-rounded,0.5,0.25,OK,destination,k1,38,37,0.9736842105263158,24.63956080202899,8.537633243244485,36.24195976770016
repaired-CVXPY-rounded,0.5,0.25,OK,destination,k2,69,62,0.8985507246376812,32.97488001348614,6.541138574024372,41.24830331515564
repaired-CVXPY-rounded,0.5,0.25,OK,action,replay,105,98,0.9333333333333333,23.936892104364613,15.27208268750985,40.913195410656066
repaired-CVXPY-rounded,0.5,0.25,OK,action,state,54,48,0.8888888888888888,32.287011872357816,0.0,35.271638801729424
deadline-aware-m0.8-rounded,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-aware-m1.0-rounded,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mirror-descent-rounded,0.5,0.25,OK,class,class0,1,1,1.0,48.37425218558682,32.85176422782853,81.22882056651154
mirror-descent-rounded,0.5,0.25,OK,class,class1,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.25,OK,class,class2,1,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.25,OK,class,class3,2,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.25,OK,class,class4,88,80,0.9090909090909091,12.429235890588068,11.492515822819387,26.721660062965064
mirror-descent-rounded,0.5,0.25,OK,class,class5,21,21,1.0,57.872143824827845,19.022123697533814,77.3217836801203
mirror-descent-rounded,0.5,0.25,OK,class,class6,6,6,1.0,42.67605040786435,14.031191048309864,57.56959999476198
mirror-descent-rounded,0.5,0.25,OK,class,class7,1,1,1.0,0.0,0.0,1.124194636776023
mirror-descent-rounded,0.5,0.25,OK,class,class8,10,10,1.0,48.37289853423847,14.78318324375378,66.44172584679148
mirror-descent-rounded,0.5,0.25,OK,class,class9,2,2,1.0,0.00010629276178691804,1.4187798345964429,4.256870967598263
mirror-descent-rounded,0.5,0.25,OK,class,class10,2,2,1.0,42.675409329370325,8.326556039000739,53.36853324301975
mirror-descent-rounded,0.5,0.25,OK,class,class11,6,6,1.0,57.87150067517928,6.14470321266198,66.47433068759358
mirror-descent-rounded,0.5,0.25,OK,destination,k0,39,36,0.9230769230769231,13.042009697014414,18.27520328849094,33.87474174427169
mirror-descent-rounded,0.5,0.25,OK,destination,k1,35,34,0.9714285714285714,24.186858112657074,8.878896770411535,36.007172968384275
mirror-descent-rounded,0.5,0.25,OK,destination,k2,66,59,0.8939393939393939,36.24623630366217,11.53060489614384,49.560005843855215
mirror-descent-rounded,0.5,0.25,OK,action,replay,99,92,0.9292929292929293,26.479763615424847,17.82712497230601,46.08628566458744
mirror-descent-rounded,0.5,0.25,OK,action,state,41,37,0.9024390243902439,26.871762546482216,0.0,30.48207155038539
crossover-greedy,0.5,0.25,OK,class,class0,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.25,OK,class,class1,23,23,1.0,63.38391807572528,25.555524074967956,89.10592962509027
crossover-greedy,0.5,0.25,OK,class,class2,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.25,OK,class,class3,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.25,OK,class,class4,96,87,0.90625,13.870537844051334,13.099552465133629,29.567695756140047
crossover-greedy,0.5,0.25,OK,class,class5,21,21,1.0,63.38359176978009,19.02212369753382,82.83323162507257
crossover-greedy,0.5,0.25,OK,class,class6,5,5,1.0,12.197981849972114,46.93937689857483,59.999717287134715
crossover-greedy,0.5,0.25,OK,class,class7,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.25,OK,class,class8,10,10,1.0,63.256428025970855,14.783183243753783,81.32525533852387
crossover-greedy,0.5,0.25,OK,class,class9,2,2,1.0,0.00010629276178691804,1.4187798345964429,4.256870967598263
crossover-greedy,0.5,0.25,OK,class,class10,1,1,1.0,12.197522167083433,42.84884230467324,57.41293234640536
crossover-greedy,0.5,0.25,OK,class,class11,6,6,1.0,63.382948620131515,6.144703212661984,71.98577863254583
crossover-greedy,0.5,0.25,OK,destination,k0,34,30,0.8823529411764706,2.645529685222169,31.973250683724462,36.667926580318365
crossover-greedy,0.5,0.25,OK,destination,k1,41,40,0.975609756097561,28.465956101709878,8.553170182464857,40.03153655602533
crossover-greedy,0.5,0.25,OK,destination,k2,89,85,0.9550561797752809,45.45491549055805,15.184255602459068,62.01314120629423
crossover-greedy,0.5,0.25,OK,action,replay,122,117,0.9590163934426229,33.11999504765667,22.153726957430337,56.77167651345931
crossover-greedy,0.5,0.25,OK,action,state,42,38,0.9047619047619048,31.753487651227996,0.0,35.00342395028509
mixed-greedy,0.5,0.25,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.25,OK,class,class1,23,23,1.0,63.38391807572528,25.555524074967956,89.10592962509027
mixed-greedy,0.5,0.25,OK,class,class2,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.25,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.25,OK,class,class4,96,87,0.90625,13.870537844051334,13.099552465133629,29.567695756140047
mixed-greedy,0.5,0.25,OK,class,class5,21,21,1.0,63.38359176978009,19.02212369753382,82.83323162507257
mixed-greedy,0.5,0.25,OK,class,class6,5,5,1.0,12.197981849972114,46.93937689857483,59.999717287134715
mixed-greedy,0.5,0.25,OK,class,class7,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.25,OK,class,class8,10,10,1.0,63.256428025970855,14.783183243753783,81.32525533852387
mixed-greedy,0.5,0.25,OK,class,class9,2,2,1.0,0.00010629276178691804,1.4187798345964429,4.256870967598263
mixed-greedy,0.5,0.25,OK,class,class10,1,1,1.0,12.197522167083433,42.84884230467324,57.41293234640536
mixed-greedy,0.5,0.25,OK,class,class11,6,6,1.0,63.382948620131515,6.144703212661984,71.98577863254583
mixed-greedy,0.5,0.25,OK,destination,k0,34,30,0.8823529411764706,2.645529685222169,31.973250683724462,36.667926580318365
mixed-greedy,0.5,0.25,OK,destination,k1,41,40,0.975609756097561,28.465956101709878,8.553170182464857,40.03153655602533
mixed-greedy,0.5,0.25,OK,destination,k2,89,85,0.9550561797752809,45.45491549055805,15.184255602459068,62.01314120629423
mixed-greedy,0.5,0.25,OK,action,replay,122,117,0.9590163934426229,33.11999504765667,22.153726957430337,56.77167651345931
mixed-greedy,0.5,0.25,OK,action,state,42,38,0.9047619047619048,31.753487651227996,0.0,35.00342395028509
replay-only,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
state-only,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-aware-m0.8-rounded,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-aware-m1.0-rounded,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mirror-descent-rounded,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
crossover-greedy,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mixed-greedy,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
replay-only,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
state-only,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-aware-m0.8-rounded,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-aware-m1.0-rounded,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mirror-descent-rounded,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
crossover-greedy,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mixed-greedy,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
replay-only,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
state-only,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
CVXPY-rounded,0.2,0.5,OK,class,class0,1,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class3,2,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class4,1,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class5,21,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class6,5,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class7,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class8,2,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class9,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class10,2,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class11,6,1,0.16666666666666666,0.5865756437005122,12.289406425323962,15.334108868776799
CVXPY-rounded,0.2,0.5,OK,destination,k0,7,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,destination,k1,4,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,destination,k2,29,1,0.034482758620689655,0.5865756437005122,12.289406425323962,15.334108868776799
CVXPY-rounded,0.2,0.5,OK,action,replay,39,1,0.02564102564102564,0.5865756437005122,12.289406425323962,15.334108868776799
CVXPY-rounded,0.2,0.5,OK,action,state,1,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class0,1,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class3,2,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class4,1,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class5,21,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class6,5,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class7,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class8,2,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class9,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class10,2,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class11,6,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,destination,k0,11,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,destination,k1,12,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,destination,k2,17,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,action,replay,31,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,action,state,9,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class0,1,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class1,17,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class2,15,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class3,2,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class4,7,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class5,21,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class6,6,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class7,0,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class8,7,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class9,1,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class10,0,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class11,2,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,destination,k0,17,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,destination,k1,25,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,destination,k2,37,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,action,replay,35,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,action,state,44,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class0,1,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class1,18,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class2,20,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class3,3,1,0.3333333333333333,0.0,0.0,1.622457804426407
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class4,9,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class5,21,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class6,6,1,0.16666666666666666,60.065476772296144,0.0,66.40942799763167
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class7,0,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class8,6,1,0.16666666666666666,29.238183544100366,0.0,53.72152554696061
