bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.5346571009380091,348.71799999999996,20
0,0.0,5.0,1,sink,0,83.22749999999999,20
1,5.0,10.0,0,source,0.5346571009380091,338.18199999999996,20
1,5.0,10.0,1,sink,0,83.271,20
2,10.0,15.0,0,source,0.5346571009380091,346.8205,20
2,10.0,15.0,1,sink,0,83.28999999999999,20
3,15.0,20.0,0,source,0.5346571009380091,338.731,20
3,15.0,20.0,1,sink,0,82.9265,20
4,20.0,25.0,0,source,0.5346571009380091,335.831,20
4,20.0,25.0,1,sink,0,83.02850000000001,20
5,25.0,30.0,0,source,0.5346571009380091,295.39105263157893,19
5,25.0,30.0,1,sink,0,82.91105263157894,19
6,30.0,35.0,0,source,0.5346571009380091,165.4725,20
6,30.0,35.0,1,sink,0,82.87449999999998,20
7,35.0,40.0,0,source,0.5346571009380091,318.8265,20
7,35.0,40.0,1,sink,0,82.96399999999998,20
8,40.0,45.0,0,source,0.5346571009380091,228.33749999999995,20
8,40.0,45.0,1,sink,0,83.0735,20
9,45.0,50.0,0,source,0.5346571009380091,208.454,20
9,45.0,50.0,1,sink,0,83.122,20
10,50.0,55.0,0,source,0.5346571009380091,306.7445,20
10,50.0,55.0,1,sink,0,83.03900000000002,20
11,55.0,60.0,0,source,0.5346571009380091,332.83050000000003,20
11,55.0,60.0,1,sink,0,83.13999999999999,20
12,60.0,65.0,0,source,0.5346571009380091,295.02849999999995,20
12,60.0,65.0,1,sink,0,330.88399999999996,20
13,65.0,70.0,0,source,0.5346571009380091,261.10349999999994,20
13,65.0,70.0,1,sink,0,345.75450000000006,20
14,70.0,75.0,0,source,0.5346571009380091,155.558,20
14,70.0,75.0,1,sink,0,357.502,20
15,75.0,80.0,0,source,0.0768117718047614,185.631,20
15,75.0,80.0,1,sink,0.4578453291332477,338.6025,20
16,80.0,85.0,0,source,0.0768117718047614,103.23500000000001,20
16,80.0,85.0,1,sink,0.4578453291332477,368.214,20
17,85.0,90.0,0,source,0.0768117718047614,107.93799999999999,20
17,85.0,90.0,1,sink,0.4578453291332477,348.7465,20
18,90.0,95.0,0,source,0.0768117718047614,114.06200000000001,20
18,90.0,95.0,1,sink,0.4578453291332477,352.94649999999996,20
19,95.0,100.0,0,source,0.0768117718047614,195.04149999999998,20
19,95.0,100.0,1,sink,0.4578453291332477,248.23449999999997,20
20,100.0,105.0,0,source,0.0768117718047614,213.87199999999999,20
20,100.0,105.0,1,sink,0.4578453291332477,208.50949999999997,20
21,105.0,110.0,0,source,0.0768117718047614,174.29950000000002,20
21,105.0,110.0,1,sink,0.4578453291332477,124.35499999999999,20
22,110.0,115.0,0,source,0.0768117718047614,99.25450000000001,20
22,110.0,115.0,1,sink,0.4578453291332477,317.50249999999994,20
23,115.0,120.0,0,source,0.0768117718047614,104.45450000000001,20
23,115.0,120.0,1,sink,0.4578453291332477,362.2410000000001,20
24,120.0,125.0,0,source,0.0768117718047614,130.341,20
24,120.0,125.0,1,sink,0.4578453291332477,172.18699999999998,20
25,125.0,130.0,0,source,0.0768117718047614,103.3545,20
25,125.0,130.0,1,sink,0.4578453291332477,268.42999999999995,20
26,130.0,135.0,0,source,0.0768117718047614,141.71150000000003,20
26,130.0,135.0,1,sink,0.4578453291332477,355.3875,20
27,135.0,135.3339238166809,0,source,0.0768117718047614,138.57,1
27,135.0,135.3339238166809,1,sink,0.4578453291332477,333.44,1
