bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,5.65625323043163,277.3275,20
0,0.0,5.0,1,sink,0,83.0845,20
1,5.0,10.0,0,source,5.65625323043163,263.01099999999997,20
1,5.0,10.0,1,sink,0,83.174,20
2,10.0,15.0,0,source,5.65625323043163,227.3455,20
2,10.0,15.0,1,sink,0,83.39699999999999,20
3,15.0,20.0,0,source,5.65625323043163,200.23600000000002,20
3,15.0,20.0,1,sink,0,83.27099999999999,20
4,20.0,25.0,0,source,5.65625323043163,195.1165,20
4,20.0,25.0,1,sink,0,83.34899999999999,20
5,25.0,30.0,0,source,5.65625323043163,190.79500000000002,20
5,25.0,30.0,1,sink,0,83.3265,20
6,30.0,35.0,0,source,5.65625323043163,184.073,20
6,30.0,35.0,1,sink,0,82.989,20
7,35.0,40.0,0,source,5.65625323043163,196.113,20
7,35.0,40.0,1,sink,0,83.12100000000001,20
8,40.0,45.0,0,source,5.65625323043163,171.7885,20
8,40.0,45.0,1,sink,0,83.199,20
9,45.0,50.0,0,source,5.65625323043163,189.1755,20
9,45.0,50.0,1,sink,0,82.97300000000001,20
10,50.0,55.0,0,source,5.65625323043163,180.544,20
10,50.0,55.0,1,sink,0,83.14950000000002,20
11,55.0,60.0,0,source,5.65625323043163,177.98200000000003,20
11,55.0,60.0,1,sink,0,83.0535,20
12,60.0,65.0,0,source,5.65625323043163,162.508,20
12,60.0,65.0,1,sink,0,136.147,20
13,65.0,70.0,0,source,1.907450189164678,150.81600000000003,20
13,65.0,70.0,1,sink,3.7488030412669517,137.215,20
14,70.0,75.0,0,source,0.5762777560751733,107.86199999999997,20
14,70.0,75.0,1,sink,5.0799754743564565,127.7725,20
15,75.0,80.0,0,source,0.5762777560751733,105.78150000000001,20
15,75.0,80.0,1,sink,5.0799754743564565,107.43700000000001,20
16,80.0,85.0,0,source,0.5762777560751733,105.19650000000001,20
16,80.0,85.0,1,sink,5.0799754743564565,151.48600000000005,20
17,85.0,90.0,0,source,0.5762777560751733,104.50399999999999,20
17,85.0,90.0,1,sink,5.0799754743564565,153.71700000000004,20
18,90.0,95.0,0,source,0.5762777560751733,105.5155,20
18,90.0,95.0,1,sink,5.0799754743564565,158.8595,20
19,95.0,100.0,0,source,0.5762777560751733,105.21750000000002,20
19,95.0,100.0,1,sink,5.0799754743564565,159.96949999999998,20
20,100.0,100.50950598716736,0,source,0.5762777560751733,88.57499999999999,2
20,100.0,100.50950598716736,1,sink,5.0799754743564565,173.495,2
