phase,gpu,samples,power_mean_w
baseline,0,480,348.20166666666665
baseline,1,480,82.24089583333333
drain,0,346,166.3206936416185
drain,1,346,211.28499999999997
post,0,480,88.83695833333333
post,1,480,281.1495833333333
