phase,gpu,samples,power_mean_w
baseline,0,120,220.27849999999998
baseline,1,120,84.05666666666666
drain,0,206,163.84378640776703
drain,1,206,128.8530582524272
post,0,120,139.94525000000002
post,1,120,131.2435
