connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
a3461d3be24f4f5b,kv,5549703501520598,5549703502461019,0,0
ae36398783e5877d,api,5549703501860985,5549703502520849,0,0
b2cf3e5c5df48060,api,5549720173685555,5549724375461265,43361,25271
a761a70484365591,api,5549720173283508,5549725426838171,29397,29130
9dd4c10accf57c19,api,5549725632704234,5549726935453943,27569,8389
f1f195ba184c76b1,api,5549724577994599,5549727837103895,22344,23762
1084a89839e57612,api,5549728025646602,5549729024631853,29416,12772
a9c3c70111da520c,api,5549729025582064,5549729966309620,43380,11828
118b8713bec2511b,api,5549729967377310,5549732085115161,22363,27425
6c2f011e68cfb81b,api,5549732094939901,5549733011336884,27588,11828
