connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
a3020a44b4527f06,kv,5552580395081355,5552580396032575,0,0
a5418ebd800af99c,api,5552580395494131,5552580396086155,0,0
e333034a1308d56c,api,5552594295192675,5552601038533016,32058,9333
771d7b73913bef49,api,5552594294537452,5552601518548978,7242,15688
c39de55919e41535,api,5552594293967927,5552601916392519,29448,21065
00f7c1895f51583d,api,5552594295951668,5552602197794382,22395,23762
191317df4178f592,api,5552604115185355,5552605104043759,29416,12772
e3eabb3715563c89,api,5552605104932020,5552607183361227,7210,27423
88bfe765755056ef,api,5552607184884042,5552609310433611,32026,27425
2e286f8bd34db6eb,api,5552609312729659,5552610902660617,22363,20824
