phase,gpu,samples,power_mean_w
baseline,0,480,346.7951875
baseline,1,480,82.83627083333334
drain,0,406,284.75669950738916
drain,1,406,206.521921182266
post,0,480,143.14568749999998
post,1,480,221.49981250000002
