step,complete_weight,active_weight,progress,complete_leaf_count,active_leaf_count
0,0,0,0.0,0,0
1,0,5.0,0.0,0,5
2,0,5.0,0.0,0,5
3,1.0,5.0,0.2,1,5
4,2.0,5.0,0.4,2,5
5,2.0,7.0,0.2857142857142857,2,7
6,4.0,7.0,0.5714285714285714,4,7
7,5.0,7.0,0.7142857142857143,5,7
8,4.0,7.0,0.5714285714285714,4,7
9,5.0,7.0,0.7142857142857143,5,7
10,6.0,7.0,0.8571428571428571,6,7
11,6.0,8.0,0.75,6,8
12,6.0,7.0,0.8571428571428571,6,7
13,7.0,7.0,1.0,7,7
